disposition	reps
Tettigonioidea (Phaneropterinae)	114
This duplicate was sent on exchange to Washington State University (WTU) in summer 2008.	1
Tombado em 1997-04-14/in collection	1
Tombado em 1998-10-18/in collection	1
Tombado em 2009-03-07/in collection	2
Tombado em 2015-03-31/in collection	13
Tombado em 29-07-2016/in collection	10
systematic Exchange	2
Collection Alberti n°2009-9	3
Collection Amard n°1981-7	101
Collection Antoine	3
Collection BUCKINGER	9
Collection Beyrouthy n°2000-11	13
Collection Chédeville n°2004-21	2
Collection FABRE	729
Collection Fischer n°1962-3	16
Collection Hourcq n°1991-14	1
Collection LANGSDORF	17
Collection Linder	21
Collection Maubeuge n°2006-13	8
Collection Musée de St-Dizier	1
Collection Nodot	1
Collection Oudard n°2010-3	125
Collection Pergens	15
Collection RIVIERE	16
Collection Routhier	10
Collection VILLIERS (de)	3
Destroyed by rats	3
Discarded from Collection (Grease-burned), 10 May	1
Discarded, 23 Feb 1994	1
Duplicate of A12806	5
Duplicate of V139163, sent to V 2012 Aug	1
Duplicate of V224425 sent as a gift to University of Connecticut (CONN) 2008	1
Duplicate of V35005, sent on exchange to University of Washington (WTU) 2012 Aug	1
Ex. with Brown Univ., Oct 7/90	1
Ex. with S.I. Nov.27,29/90	1
Exch. sent to Swedish Mus. 12 Dec 1931	4
Exch. with Paris Museum June 16, 1928	1
Exchanged with J. Rowley for another quail killed	1
Given in exchange to Zoologish Museum, Amsterdam,	1
Given to Collection	1
Mounted for New Guinea Mt. Group, April 1940	1
Na coleÁ„o | Caixa Phoebis - Seg(5) Mod(6) (34)	29
On loan, see Loan Database In Collection	7
Peltigera polydactyla microcarpa	1
Pertusaria	14
Presented-Wellington Mus., New Zealand-June 7, 196	1
Sent in exchange to Carnagie Mus. 1 Apr 1975	1
Sent in exchange to Carnegie Museum, Apr 1928	7
Sent in exchange to Paris Mus., June6, 1929	1
Sent in exchange to Senckenberg Museum, Dec 1926	5
Sent to British Museum in exchange; Nov 25, 1938	1
Sent to Prof. Sarasin, Basle	2
Thelidium decipiescens	3
This duplicate was sent on exchange to the the National Museum of Nature and Science (TNS) 2008	2
Tombado em 1998-11-05/in collection	1
Tombado em 2000-08-20/in collection	4
Tombado em 2015-03-16/in collection	7
available on LOAN	35
in the collection of the Zoology Laboratory of the	284
to LSU April 1967	1
Collection AUDOUIN	22
Collection Barthoux	80
Collection Beyrouthy n°2000-9	4
Collection Brun Victor n°1865-15	1
Collection Chaix n°2008-12	18
Collection GRAVENHORST	24
Collection Gautier n°1899-4	19
Collection Gregory	1
Collection HERICART de THURY, Fernand	20
Collection Le Renard	11
Collection Leyrit	5
Collection MONY	7
Collection Merle n°2004-3	19
Collection Morlat	4
Collection Petit n°1925-14	2
Discarded	72
Discarded 6-X 54 J.F.	1
Duplicate of A19306 and A19307 sent on exchange to the University of California (UC) 2009	1
Duplicate of V107694, sent on exchange to Oregon State University (OSC) 2012 Aug	1
Duplicate of V151733, sent on exchange to Oregon State University (OSC) 2009	1
Duplicate of V23445, sent to V 2012 Aug	1
Ex. with A.I. Nov. 27,1889	1
Ex. with S.I. Nov. 27,1889	19
Ex. with S.I. Nov.27, 1889	1
Exch with Carnegie Mus. June 14, 1929	1
Exch. - Dr. Carlos Alberto Campos Seabra	1
Exch. Museo Paulista, Brazil March 1917	120
Exch. sent to Swedish Museum, Dec 12,1931	1
Exch. sent to U.S. National Museum	584
Exch. to Dr. Campos Seabra 4/71	1
Exch. with Cleveland Feb. 1926	1
Exch. with Imp.Co.Agr., Japan, Oct '08	1
Exch. with O. Bangs. Sept 20, 1918	2
Exch. with Phila. Acad. Sci., Jul 1928	1
Exch. with Tring Mus., July 1928	1
Exchange to Museo Zoologia Univ. Nac. Aut. de Mexi	1
Exchange to S. Austral. Museum, 20 Nov 1974	1
Exchange with Carnegie Mus., June 1929	1
Exchanged to Goeldi Museum, Belem, Brazil, June 19	1
Gift to the Berlin Museum July 1936	2
Given in exchange to Dr. Sanford, 14 Oct 1929	1
Given in exchange to Mr. W.H. Phelps, Sep 1945	1
Given in exchange to W.H. Phelps, Sept 9, 1941	1
Given in exchange to the Philadelphia Academy of N	1
Kaappi 121b, laatikko Cryptophagidae 5	1
Missing - when requested by Carla Dove, USNM, for	1
Mounted-Sanford Hall	17
Mt. for Forestry Hall	2
Na coleÁ„o| Buprestidae	54
Na coleÁ„o| Calliphoridae 08 (P)	210
Oversize; Type Collections	2
Pampaghidae	120
Peltigera canina	74
Pertusaria coccodes	5
Pertusaria discoidea	8
Pertusaria hemisphaerica	2
Sent as a gift to Col. Meinertzhagen from L.C.S.,	1
Sent in exchange to U.S. National Museum, Mar 1928	2
Sent to Barro Colorado 1926 - Returned August 2002	1
Sent to Prof. Van Ort, Leiden	1
Sent to UMMZ, Michigan on exchange; Sept. 1984	1
Tettigonoidea (Pseudophyllianae-Litroscelinae)	64
To W.H. Phelps, Aug 1940	6
Triplicate of V11411,  sent on exchange to CAN 2012 Aug	1
V175585 has 2 copies with the same accession #; one copy will be sent as a duplicate for exchange, sent on exchange to Oregon State University (OSC) 2012 Aug	1
1965 Exchange - Dr. Carlos Albert Campos Seabra	1
Collection Botta	5
Collection Buge ?	1
Collection Busson	475
Collection CHARMASSE de	18
Collection Chautard	8
Collection Cluzaud	1
Collection Cocozza T. & Maxia C.	1
Collection Courtessole-Griffe ex Gil Cid n°1989-3	8
Collection Dumas	4
Collection Durand Delga n°1976-1	22
Collection Geinitz n°1877-31	1
Collection Laboratoire de Malacologie n°1947-15	2
Collection Lille n°1975-10	3
Collection Martinez n°2008-7	9
Collection Michelin n°1869-273	9
Collection Morishita	1
Collection Morière n°1887-24	2
Collection Musée d'Angers n°1947-1	14
Collection PILASTRE	8
Collection Pons n°2004-14	2
Collection Six	4
Collection de Givenchy	1
Collection Étallon	18
Destroyed 4/73	1
Duplicate of A12610; sent on exchange to University of California (UC) 2009	1
Duplicate of A6886; sent on exchange to University of Alaska Museum of the North (ALA) 2009	1
Duplicate of A90176	1
Duplicate of V223299, sent on exchange to Univeristy of Washinton Botanic Garden (WTUH) Aug 2012	1
Duplicate of V73368.  Sent on exchange to University of Idaho (ID) Dec 2008.	1
Ex. with Cleveland mus., Feb 1926; Fla. St. Univ.	1
Ex. with Dr. Rusby, 8 Jul 1996	1
Ex. with G. Kohn April 18 ]illeg.]	1
Exch. Birdcraft Sanctuary, Mar 1923	1
Exch. Tring Mus. England July 1906	3
Exch. to Car. State Mus. 1/1989	1
Exch. with H.K. Coale, Jan 1920	15
Exch. with Imp,Col.Agr.Japan Dec.'09	1
Exch. with Imp.Col.Agr., Japan Dec '09	2
Exch. with Imp.Coll.Agr. Japan, Dec.'09	1
Exch. with Mr. E.T.Seton, May 24,1928	1
Exchanged to S. Austral Mus., 20 Nov. 1974	6
Exchanged with C.B. Cory (F. ? Nitt) July 1915	2
Exchanged with F.M. Chapman	1
Exchanged with Geo. Hollister for Hawk Nov. 29, 19	1
Exchanged with Kny-Sheerer Co., Mar 1902	2
Exchanged with L.A. Fuertes, 1906	11
Exchanged with Peklo - Russia 1973	1
Gift to Berlin Museum July 1936 - See #213128	1
Gift to William Penn Museum, Harrisburg, Penn 1969	1
Given in exchange to Mr. Allan R. Phillips, 10 May	1
Given in exchange to Wm H. Philps, August 21, 1944	1
Kaappi 82a, laatikko Staphylinidae 170	1
Missing parts, see Availability Remarks In collection Additional Information, see Other Information	3
Mounted & Loaned to New Jersey Audubon Society	2
Na coleÁ„o | Caixa Phoebis - Seg(5) Mod(6) (38)	23
Na coleÁ„o| Caixa Calliphoridae 3 (B-C)	167
Na coleÁ„o| LaboratÛrio de Diptera (Marcia Couri)	3
Na coleção | Caixa Phoebis - Seg(5) Mod(6) (32)	36
Peltigera subscutata	1
Physcia aipolia f. anthelina	2
Physcia stellaris var. rosulata	10
Pres. Paris Museum 1949	31
Pres. Univ. Oklahoma - Sutton, Mar 1953	1
Pyrgomorphidae	142
Restricted available	6
Sent To Barro Colorado, 1926	19
Sent in exchange to Occidental Collag, Calif., Oct	1
Sent to Barro Colorado, 1926 - Returned July 2002	1
Sent to Senckenberg Museum in exchange May 1927	1
Sent to Southern Australian Museum, Aug 1982	1
To W.H. Phelps, Aug 1941	8
Tombado em 2000-02-17/in collection	9
Tombado em 2000-07-01/in collection	2
Tombado em 2000-11-22/in collection	1
Tombado em 26-08-2015/in collection	2
Turned over to Dept. of Anatomy	6
Collection Arnaud	4
Collection CHRISTOL de	74
Collection Coulet n°1909-36	5
Collection Couraud	13
Collection De Franceschi D. & De Ploëg G.	31
Collection Gubler	1
Collection Heyler	33
Collection KONINCK	29
Collection Lecointre	77
Collection Lefebvre	30
Collection MURCHISSON	12
Collection Michelin n°1869-274	1
Collection Musée de Lyon	10
Collection STUER	1
Collection Taquet Philippe n°1972-4	79
Collection VERNEUIL de	10
Discarded: 10 Apr 1942 C.O.B.	1
Duplicate of A17850 sent on exchange to the University of California (UC) 2009	1
Duplicate of V11499, sent on exchange to CAN 2012 Aug	1
Duplicate of V209078, sent on exchange to Univeristy of Washinton Botanic Garden (WTUH) Aug 2012	1
Duplicate of V215892, A22618	1
Duplicate of V223294, sent on exchange to Univeristy of Washinton Botanic Garden (WTUH) Aug 2012	1
Duplicate of V47616, sent to V 2012 Aug	1
Duplicate of V83062, sent on exchange to Oregon State University (OSC) 2012 Aug	1
Duplicate specimen with duplicate accession number sent on exchange to Oregon State University (OSC) 2012 Aug	1
Exch. Brit. Museum	1
Exch. E. Lehn Schiöler Jan 1927	1
Exch. F.M. Chapman, Apr 1925	4
Exch. Museo Paulista, Brazil March 1919	1
Exch. sent to Cleveland Museum, Jan 6, 1932	1
Exch. with H.K. Coale, 4 Dec 1913	13
Exch. with ImpCol.Age. Japan Dec.'09	1
Exch. with O. Bangs, 20 Sep 1918	74
Exch. with Phila.Acad.Nat.Mus. July 1928	1
Exchange to Brit. Museum Nat'l Hist, London	1
Exchange to Queensland Museum, Australia, D.P. Ver	4
Exchange to Rijks Museum, Leiden, Netherlands, Feb	1
Exchange with Dr. Stresemann-Berlin Museum, May 19	3
Exchanged R.C. Murphy Feb 1907	2
Exchanged to Vienna Museum	1
Exchanged with Academy of Nat'l Sciences; Mar 21,	1
Exchanged with Berlin Museum Jul 1936	39
Exchanged with Berlin Museum-July 1936	1
Exchanged with C.B.Cory	1
Exchanged with Luis Fuertes 1909	1
Exchanged with Swedish Nat. Hist. Museum, 16 Oct 1	1
Gift to Pan-American Union, Washington D.C.	2
Gift to the Berlin Museum July 1936 never sent	5
Given away in place of a bird sent in to be skined	1
Given in exch. to Phila. Acad. Sciences, Feb 1938	14
Given in exchange to Museum of Comparative Zoology	1
Given to Department of Entomology, Oct 1925	2
Kaappi 82a, laatikko Staphylinidae 171	4
Mounted for Groups presented to Mr. H.P. Whitney,	1
Na coleÁ„o | Buprestidae (14) (1114)	211
Na coleÁ„o| Calliphoridae 07 (M-N-O-P)	124
Na coleÁ„o| Romaleidae (Romaleinae (Romaleini (Phrynotettix - Dracotettix - Tithotyle- Brachystola- Securigera)))	11
Na coleção |Buprestidae (24) (1126)	266
Na coleção| Caixa Romaleidae (Bactrophorinae (Ophthalmolampini (Apophylacris-Chromolapis)))	191
Na coleção| Romaleidae (Romaleinae (Romaleini (Procolpia (Prionolopha))))	65
Open exchange with National Wildlife Feder.	2
PRESETN	1
Pertusaria ophthalmiza	5
Physcia grisea var. leucoleiptes	1
Presented to Cornell University, April 1921	14
Presented to Mr. Crawford H. Greenwalt, June 20th	1
Sent in exch. to Tring Mus., July 1928	1
Sent in exchange to H. Hovel, Haifa, Israel; 5 Jun	1
Sent to UMMZ, Michigan on exchange; Sept 1984	6
This duplicate was sent on exchange to the University of Alberta (ALTA) 2008.	2
Tombado em 17-09-2015/in collection	8
Tombado em 2002-07-17/in collection	1
Tombado em 2008-05-22/in collection	1
Tombado em 2013-10-17/in collection	89
Verrucaria aenea *E	1
laatikko 91a, laatikko 17	1
lost?	1
(Poor - discarded), 5 Jun 1905	1
5 Duplicados en la misma colección	5
Collection Artiges n°1975-11	3
Collection Bernier-Alloiteau	1
Collection Boucher	3
Collection Branisa	5
Collection Charollais	1
Collection Combaut/Pons	18
Collection DAMOTTE	133
Collection DESHAYES	32
Collection Deshayes	28
Collection GILET-LAUMONT	47
Collection Gauthier n°2005-12	4
Collection Houzay	83
Collection JACQUELIN	1
Collection LECOQ	2
Collection Lacour n°2004-10	1
Collection Lescaillon	1
Collection PENTLAND	18
Collection Peron	1
Collection Péron n°1999-8	1
Collection Spitsberg Dévonien	2513
Collection Séjournant	1
Collection Thozet	1
Collection d'Archiac	14
Collection d'Orbigny & Depontailler n°1958-35	8
Collection de Drée n°1901-13	12
DNA/Tissue Vouchered Only	43
Duplicate of V11384, sent on exchange to CAN 2012 Aug	1
Duplicate of V185177 sent on exchange to the University of Washington (WTU) 2009.	1
EDB 4R1	3506
Ex. with Louis Molnar Sept 1890	1
Exch Cleveland Museum, Jun 1923	5
Exch. to U.S. National Museum, Sept 1930	43
Exch. with H.K. Coale-Illinois-Dec 4, 1924	3
Exch. with Stockholm Mus, 14 Jun 1929	5
Exchange to Museo de Zoologica Univ. Nac. Aut. de	1
Exchanged Cleveland Museum, June 1923	1
Exchanged with A.G.Paine,Jr. Dec. 1, 1886	1
Gift of John Bender	1
Gift to Rutgers University Coll., March 1964	1
Given to Dr. Sanford, 24 Dec 1932	11
Given to Major Allan Brooks at the request of L.C.	1
Lecanora leprothelia	2
Na coleÁ„o| Romaleidae (Romaleinae (Romaleini (Tropidacris)))	31
Na coleção | Caixa Dismorphia - Lieinix - Patia - Moschoneura - Seg(5) Mod(6) (12)	54
Na coleção | Caixa Phoebis - Seg(5) Mod(6) (36)	31
No Ubicado	39640
Peltigera malacea var. polyphylla	3
Physconia perisidiosa	5
Pres. to Blair, Univ. Tulsa 3-IV-53	1
Presented to Florida State University, Tallahassee	1
Returned to Collection -1/87	1
Returned to Collection-1/87	1
Sent in exchange Univ. Florida, Prof. Pierce Brodk	3
Sent to Berlin Zool. Mus., Jan 8, 1932	1
Sent to Paris Mus., June 6, 1929	1
Sent to Swedish Nat. Hist. Museum Oct. 16, 1928	1
Skin spoiled, Discarded	1
Specimen missing	503
Tettigoniodea (Phaneropteridae)	42
Tombado em 13-08-2015/in collection	16
Tombado em 1997-04-15/in collection	1
Tombado em 1997-10-27/in collection	1
Tombado em 2013-03-01/in collection	9
Tombado em 2013-11-04/in collection	46
U.S. National Museum	3
UNI	7
retained in CMNC	7
#270045-270374 sent to M.C.Z. on behalf of Mr. Sid	4
Collection BMNH	2
Collection Bridan n°1894-4	1
Collection Brunn	4
Collection Cahuzac	22
Collection Cavelier	8
Collection DREE de	54
Collection Dubertret	100
Collection Koby	126
Collection LOCARD	17
Collection MATHISS & FAUVELLE	1
Collection Mission Charbonnier	27
Collection Tison	2
Collection Triger n°1991-14	3
Collection ZALHBRUCKNER	1
Collection École des Mines	1226
Dublicate sent to British Museum, March 1938	1
Duplicate of V216374, A54353, sent on exchange to ALA 2012 Aug	1
Duplicate of V224425 sent on exchange to the University of Idaho (ID) 2008	1
Duplicate of V33658	1
Duplicate of V62862, sent to V 2012 Aug	1
Exch. Count von Berlepach, Feb.'05	4
Exch. F.M. Chapman, April 1925; (Returned NJ Audub	1
Exch. Phila., Acad.Nat.Sci.	1
Exch. to National Mus., Rhodesia; 3/12/70, S. Kait	1
Exch. to Occidental College, Calif, Oct 14, 1963	1
Exch. with Carlos Reeds Mendoza, Feb 9, 1917	2
Exch. with E.N. Faulks for 78120, 16 Sep 1902	1
Exch. with Imp ConAgr. Japan, Dec,09	1
Exch. with R. Meinerznagen June 1924	1
Exchange to Carnegie Mus., Jan 1932	1
Exchange to Herbert Zerdler, Feb 10, 1956	1
Exchange with E. Lehn Schioler (?) Copenhagen Aug	1
Exchange with Museum Comparative Zoology, Jul 1925	1
Exchanged Jan 3, 1967 British Museum	1
Exchanged to Chicago Mus.	670
Exchanged with A. Eiche, March 1911	2
Given to Brooklyn Museum ?? Exchanged to Peabody M	1
Kaappi 121b, laatikko Nitidulidae 18	6
Kaappi 74b, laatikko 15	2
Logan	1
Na coleÁ„o | Caixa Anteos - Seg(5) Mod(6) (15)	29
Na coleÁ„o| Romaleidae (Romaleinae (Romaleini (Tropidacris))	35
Na coleção| Caixa Romaleidae (Romaleinae (Romaleini (Chariacris)))	85
Na coleção| Calliphoridae 08 (P)	210
Physcia orbicularis f. pallida	2
Polyblastia singularis	1
Pres. Univ. Oklahoma-Sutton, March 1953	1
Sent as gift to Buffalo Mus. of Nat. Sci., 7 Jan 1	1
Sent in exch. to Acad. of Natl. Sciences, Jul 1928	3
Sent in exch. to Tring Museum, July 9, 1928	3
Sent in exchan. to Occidental College, Calif., Oct	1
Sent in exchange to Senekenberg Museum, Dec 1936	1
Sent to Brooklyn Museum	2
Specimens on loan from ROMO.	192
Tombado em 1980-09-20/in collection	1
Tombado em 2007-01-01/in collection	16
Tombado em 2013-04-05/in collection	16
Tombado em 2015-01-26/in collection	20
Tombado em 2015-03-17/in collection	2
Triplicate of V11371	1
USDA Logan Lab	672
York	2
collections	73
discarded	33
Biatora fuliginea	1
Collection BOISSE, Adolphe	283
Collection Bertrand	1
Collection Bowman B.	8
Collection Bureau Edouard	1698
Collection CALERY	4
Collection Caillat	1
Collection Caulet	3
Collection Chaire de Malacologie n°1904-32	6
Collection Clariond	57
Collection DOMBRUER	1
Collection David	3
Collection Durand	3
Collection EYMERIC	3
Collection Haime	7
Collection Kervella	1
Collection LEICHHARDT, Ludwig	12
Collection Lacroix n°1911-36	6
Collection Lartet	7
Collection Lorenz	3
Collection Luc Dolin n°2005-20	1
Collection MECQUENEM (de)	4693
Collection MINIER	25
Collection MORELEH	1
Collection Nouiouat	13
Collection Plantet	1
Collection ROESER	1
Collection Tournouër n°1900-18	5
Collection Villarroel	8
Discarded from Coll. 21 Oct 1931. (Preparation Dep	1
Duplicate of A20655; sent on exchange to University of California (UC) 2009	1
Duplicate of A6714, sent on exchange to ALA 2012 Aug	1
Duplicate of A90030; Will go on exchange	1
Exch. Brit. Mus. 13 II 53	1
Exch. Cleveland Mus. Feb 1926	1
Exch. sent to Cleveland Mus. Jan 6, 1932	120
Exch. with Carnegie Mus. June 15, 1929	13
Exch. with Cleveland Mus. Feb. 1926	22
Exch. with Mr. E.T. Seton, May 24, 1928	25
Exch. with Tring Museeum, July 9, 1928	1
Exch. with U.S. National Museum - Feb. 18, 1925	2
Exchange with Chee Foo China Museum, thro' Rev. Ge	1
Exchanged to Rolf Grandsau, Parque Terranova, SB C	1
Exchanged with Carlos Reeds, Mendoza, 9 Feb 1917	1
Gift to the Berlin Museum July 1936 never sent ML	1
Given in exchange to Australian Museum, June 1928	1
Given in exchange to Phila. Acad. Sciences, Feb. 1	2
Given to Dr. L.C. Sanford	1
Leptogium muscicola	11
Na coleÁ„o |Buprestidae (20) (1129)	231
Na coleção| Caixa Romaleidae (Romaleinae (Romaleini (Staleochlora - Alophonota - Taeniopoda - Romalea)))	61
On exhibit - mounted for exhibition in Biodiversit	25
Phaeophyscia sciastra	5
Physcia farrea f. pityrea	1
Physcia subobscura	3
Private Collection of Kai Heller (PKHC)	2
Rec'd frozen Leaden hall Market, 1903	3
Returned to J.H. Fleming 358 Young St. Toronto Can	1
Sent in exch. to Edwin Ashby, Australia	1
Sent in exchange to E. Lehn Schioler Jan. 1927	2
Sent in exchange to Senckenberg Museum Dec. 1926	1
Sent to Swedish Nat. Hist. Mus., 16 Oct 192[illeg]	1
Tombado em 2009-03-08/in collection	3
Triplicate of V62901, V62902, sent to V 2012 Aug	1
A duplicate of this specimen with the same accession number was sent to National Tropical Botanical Garden (PTBG) 2008.	5
Additional Information, see Other Information On loan, see Loan Database	1
Archived/Towson	19
Collection Acosta	1
Collection BRONGNIART, Adolphe	2001
Collection Carriol n°2008-2	50
Collection Cornet	5
Collection DEBETE	1
Collection Dubrulle	1
Collection Duchastel	1
Collection Geay n°1906-15	1
Collection Grandidier n°1868-22	9
Collection Hollande n°1991-14	8
Collection ITIER	1
Collection MEUNIER-CHALMAS	1
Collection Magné	1
Collection Minod n°1901-31	5
Collection Novak n°1883-5	29
Collection Paris n°1975-9	2
Collection Planc Cre Moy	158
Collection de l'Ile n°1881-2	71
Dismounted for the Study Collection	5
En Donación	6
Exch. Birdcraft Sanctuary, March 1923	1
Exch. Stockholm N.H. Museum-May 1927	7
Exch. Tring Mus., England, Jul 1906	20
Exch. sent to Bishop Museum, Jan 21, 1932	59
Exch. to Prince Hans of Liechtenstein,1952	1
