"?Amansia pinnatifida",7
"?Amansia serrata",7
"?Amansia sp.",1
"?Amaranthus sp.",1
"?Amauroderma",1
"?Amaurodon viridis",1
"?Amblystegiaceae",1
"?Amblystegium",1
"?Ammannia",2
"?Amoenothamnion minimum",1
"?Amphibolis",8
"?Amphibolis antarctica",1
"?Amphibromus fluitans",1
"?Amphibromus neesii",1
"?Amphidium",1
"?Amphinema byssoides",2
"?Amphipogon strictusvar. strictus",1
"?Amphiroa",2
"?Amphiroa anceps",6
"?Amphiroa gracilis",2
"?Amphiroa sp.",1
"?Amyema",1
"?Amyema preissii",1
"?Amylotrama",1
"?Amylotrama sp. 2",1
"?Anacamptodon",2
"?Anacardiaceae",1
"?Anagallis arvensis",1
"?Anagallis pumila",1
"?Anaptychia",1
"?Anastrophyllum",1
"?Andersonia carinata",1
"?Andersonia heterophylla",1
"?Andersonia macranthera",1
"?Andrewsianthus",1
"?Aneilema",1
"?Anemone",3
"?Angianthus sp.",1
"?Angianthus tomentosus",1
"?Angophora",2
"?Angophora floribunda",1
"?Angophora leiocarpa",1
"?Annona",1
"?Annulohypoxylon archeri",1
"?Anoectangium",2
"?Anoectangium bellii",1
"?Anotrichium",39
"?Anotrichium crinitum",19
"?Anotrichium elongatum",20
"?Anotrichium licmophorum",2
"?Anotrichium tenue",11
"?Antennatula",1
"?Anthericum",1
"?Anthobolus",1
"?Anthobolus leptomerioides",1
"?Anthracoidea heterospora",1
"?Anthracophyllum archeri",1
"?Anthracothecium",1
"?Anthurus",1
"?Antithamnion",7
"?Antithamnion armatum",1
"?Antithamnion cruciatum",4
"?Antithamnion delicatulum",2
"?Antithamnion gracilentum",1
"?Antithamnion hanovioides",4
"?Antithamnion pectinatum",2
"?Antithamnion pinnafolium",1
"?Antithamnion verticale",1
"?Antithamnionella glandifera",2
"?Antithamnionella multiramosa",2
"?Antithamnionella ternifolia",1
"?Antrocentrum nigrescens",1
"?Antrodia",3
"?Antrodia stratosa",1
"?Antrodia vaillantii",3
"?Antrodia xantha",1
"?Antrodiella",2
"?Antrodiella citrea",1
"?Antrodiella hunua",3
"?Antrodiella rata",1
"?Anzia",1
"?Aphyllorchis",1
"?Apium",1
"?Apium annuum",2
"?Apium prostratumvar. prostratum",1
"?Apjohnia laetevirens",1
"?Apocynaceae",1
"?Apoglossum spathulatum",1
"?Aptenia cordifolia",1
"?Arabidella",1
"?Arabidella glaucescens",1
"?Arabidella trisecta",3
"?Araliaceae",1
"?Archidendron",2
"?Archidium",43
"?Archidium indicum",1
"?Archilejeunea",1
"?Arctotheca sp.",1
"?Arctotis stoechadifolia",1
"?Arcyria",1
"?Arcyria obvelata",2
"?Arenaria",1
"?Areschougia",1
"?Areschougia congesta",1
"?Aristida",1
"?Aristida ramosa",1
"?Aristida sp.",1
"?Aristolochia",1
"?Armillaria",1
"?Armillaria luteobubalina",1
"?Armillaria mellea",2
"?Arrhenia",1
"?Arthonia",48
"?Arthopyrenia",1
"?Arthothelium",4
"?Arthrocardia wardii",1
"?Arthrochilus",1
"?Arthropodium",1
"?Arthropodium sp.",1
"?Arthropteris",1
"?Artomyces pyxidatus",1
"?Arundinella",1
"?Asarum",1
"?Ascocoryne sarcoides",1
"?Asparagopsis",2
"?Asparagopsis armata",1
"?Asperococcus bullosus",1
"?Aspicilia",19
"?Asplenium",9
"?Asplenium bulbiferum",1
"?Astelia",1
"?Aster",2
"?Aster sp.",1
"?Aster subulatus",2
"?Asteraceae",4
"?Asterella",7
"?Asterella sp.",1
"?Asterostroma persimile",1
"?Astrebla sp.",2
"?Astroloma",1
"?Astroloma humifusum",2
"?Astroloma xerophyllum",1
"?Astrothelium",1
"?Athelia arachnoidea",1
"?Athyrium",1
"?Atriplex",3
"?Atriplex prostrata",1
"?Atriplex sp.",4
"?Atriplex vesicaria",3
"?Audouinella",7
"?Aulacoseira",1
"?Aurantiporus pulcherrimus",2
"?Auricularia",1
"?Australohydnum dregeanum",1
"?Austroboletus lacunosus",1
"?Austroboletus novaezelandiae",1
"?Austrodanthonia",7
"?Austrodanthonia caespitosa",1
"?Austrodanthonia carphoides",1
"?Austrodanthonia tenuior",1
"?Austrographa",1
"?Austromyrtus",3
"?Austronereia",1
"?Austronereia australis",6
"?Austrophyllis",2
"?Austrophyllis alcicornis",1
"?Austrostipa",1
"?Austrostipa acrociliata",1
"?Austrostipa flavescens",1
"?Austrostipa mollis",1
"?Austrostipa nitida",3
"?Austrostipa platychaeta",1
"?Austrostipa scabra",2
"?Austrostipa scabrassp. scabra",2
"?Austrostipa semibarbata",1
"?Austrostipa sp.",7
"?Austrostipa trichophylla",1
"?Avicennia",2
"?Avrainvillea sp.",1
"?Baccharis",1
"?Bacidia",36
"?Bacidia lividonigrans",1
"?Bacidia subternella",1
"?Backhousia myrtifolia",1
"?Badhamia utricularis",1
"?Badimiella pteridophila",1
"?Baeckea",3
"?Baeckea crispiflora",1
"?Baeomyces",4
"?Ballia",1
"?Ballia callitricha",9
"?Bambusa",4
"?Barbella",3
"?Barbilophozia",2
"?Barbula",35
"?Barbula hornschuchiana",2
"?Barbula torquata",1
"?Bartramia",2
"?Bartramia papillata",1
"?Bartramia timmioides",1
"?Bassia",1
"?Bauhinia",1
"?Bauhinia tomentosa",1
"?Baumea",4
"?Baumea rubiginosa",1
"?Bazzania",1
"?Beaufortia",2
"?Beaufortia empetrifolia",1
"?Beaufortia interstans",2
"?Beilschmiedia",3
"?Beilschmiedia elliptica",1
"?Bellotia eriophorum",2
"?Bertya",1
"?Bescherellia",2
"?Beta",2
"?Beyeria",1
"?Biatora",2
"?Bidens",6
"?Billardiera",2
"?Billardiera cymosasubsp. cymosa",1
"?Billardiera heterophylla",1
"?Billardiera mutabilis",9
"?Bindera kaliformis",1
"?Biscogniauxia",2
"?Bisporella citrina",6
"?Bjerkandera",2
"?Bjerkandera adusta",4
"?Blechnum sp.",1
"?Blennodia canescensvar. canescens",1
"?Blennothrix",4
"?Blennothrix glutinosa",1
"?Blennothrix lyngbyacea",1
"?Blidingia",1
"?Blindia",2
"?Blindia robusta",1
"?Blumea",2
"?Blyxa octandra",1
"?Boergesenia",1
"?Boergesenia forbesii",1
"?Boerhavia coccinea",1
"?Boerhavia dominii",1
"?Boerhavia repleta",1
"?Boerhavia schomburgkiana",2
"?Boletellus emodensis",3
"?Boletellus pallescens",1
"?Boletus",3
"?Boletus carramarus",1
"?Bonnaya",1
"?Boodlea",2
"?Boodlea composita",11
"?Boodlea montagnei",2
"?Bornetella",1
"?Bornetia binderiana",2
"?Boronia",1
"?Boronia dichotoma",2
"?Boronia sp.",1
"?Bossiaea",1
"?Bossiaea bossiaeoides",1
"?Bostrychia",6
"?Bothriochloa",1
"?Bothriochloa sp.",1
"?Botryobasidium",2
"?Botryobasidium pruinatum",3
"?Botryobasidium subcoronatum",1
"?Botryobasidium vagum",1
"?Botryotrichum",1
"?Boudiera",2
"?Bovista",3
"?Bovista aspera",1
"?Bovista bovistoides",1
"?Brachiaria",25
"?Brachiaria praetervisa",1
"?Brachyloma",3
"?Brachyloma ericoidesssp. ericoides",1
"?Brachymenium",10
"?Brachyscome",3
"?Brachyscome bellidioides",1
"?Brachyscome campylocarpa",2
"?Brachyscome chrysoglossa",8
"?Brachyscome ciliaris",6
"?Brachyscome cuneifolia",1
"?Brachyscome dentata",4
"?Brachyscome diversifolia",1
"?Brachyscome gracilis",2
"?Brachyscome rigidula",1
"?Brachyscome riparia",1
"?Brachytheciaceae",3
"?Brachythecium",11
"?Brachythecium albicans",1
"?Brachythecium rutabulum",2
"?Brachythecium sp.",1
"?Brachytrichia",1
"?Braithwaitea",1
"?Brassica",1
"?Brassica fruticulosa",1
"?Brassica tournefortii",2
"?Breutelia",9
"?Breutelia affinis",2
"?Brevicellicium permodicum",1
"?Breynia",2
"?Bridelia",3
"?Briedelia",1
"?Brigantiaea",2
"?Bromus",1
"?Bromus arenarius",1
"?Bromus hordeaceusssp. hordeaceus",1
"?Bromus sp.",1
"?Brongniartella",2
"?Brongniartella australis",6
"?Brownlowia",1
"?Bruchia",1
"?Bruchia eckloniana",1
"?Bryaceae",6
"?Bryobrothera crenulata",1
"?Bryoerythrophyllum binnsii",1
"?Bryopsis",2
"?Bryopsis australis",1
"?Bryopsis sp.",1
"?Bryopsis vestita",1
"?Bryum",38
"?Buchnera",2
"?Buellia",136
"?Buellia frigida",4
"?Buellia sp.",1
"?Bulgaria",2
"?Bunodophoron",1
"?Byblis filifolia",1
"?Byssoloma",2
"?Byssomerulius",2
"?Byssomerulius albostramineus",5
"?Byssomerulius corium",5
"?Byssomerulius miniatus",1
"?Caesalpinia",3
"?Caesalpiniaceae",2
"?Caesia parvifloravar. parviflora",2
"?Caladenia alpina",1
"?Caladenia cardiochila x Caladenia lowanensis",1
"?Caladenia fuscata",6
"?Caladenia phaeoclavia",1
"?Caladenia picta",1
"?Caladenia praecox",1
"?Calandrinia eremaea",1
"?Calanthe",1
"?Calenia",1
"?Calicium",1
"?Calicium salicinum",1
"?Callerya",3
"?Calliandra",1
"?Calliblepharis",3
"?Callicostella",1
"?Callipsygma wilsonis",1
"?Callistemon flavovirens",1
"?Callistemon pallidus",1
"?Callistemon salignus",8
"?Callistemon wimmerensis",2
"?Callithamniella",2
"?Callithamnion",69
"?Callithamnion circinnatum",5
"?Callithamnion confertum",4
"?Callithamnion obstipum",3
"?Callithamnion pinnatum",1
"?Callithamnion shepherdii",7
"?Callithamnion sp. nov.",1
"?Callithamnion violaceum",5
"?Callitriche",2
"?Callitris endlicheri",1
"?Callitris rhomboidea",1
"?Callocolax",1
"?Callophycus",1
"?Callophycus harveyanus",1
"?Callophyllis",15
"?Callophyllis lambertii",1
"?Callophyllis rangiferina",12
"?Callophyllis sp.",1
"?Calocephalus",3
"?Calocephalus multiflorus",1
"?Calocephalus sp.",2
"?Calocera",5
"?Calocera guepinioides",1
"?Calocera sp.",1
"?Caloglossa",1
"?Calopadia",1
"?Caloplaca",35
"?Caloplaca cranfieldii",1
"?Caloplaca saxicola",1
"?Caloplaca sp.",1
"?Caloplaca thallincola",1
"?Calostemma purpureum",1
"?Calostoma fuscum",1
"?Calothamnus",2
"?Calothrix",14
"?Calothrix confervicola",1
"?Calothrix crustacea",1
"?Calotis",1
"?Calotis cuneifolia",1
"?Calotis multicaulis",1
"?Calotis sp.",1
"?Calvatia",9
"?Calycanthus",1
"?Calymmodon",1
"?Calymperaceae",2
"?Calymperes",1
"?Calyptella",1
