"sex","reps"
"3F 2M",2
"3F, 10M",3
"3F, 11M",1
"3F, 13M",1
"3F, 14M",1
"3f, 1m",17
"3F, 20M",1
"3F, 2M",18
"3F, 3M",12
"3F, 4M",8
"3F, 5M",3
"3F, 61M",1
"3F, 6M",3
"3F, 76M",1
"3F, 7M",5
"3F, 8M",2
"3F, 9M",1
"3f,1m",3
"3f,2u",2
"3f,4u",1
"3f,6m",1
"3juv",2
"3l",11
"3l, 8p, 15w",1
"3m",1548
"3m (1 head detached)",1
"3m (1m gaster detached)",1
"3m (1m missing gaster)",2
"3m (1m missing gaster, 1m head detached)",1
"3m (3 pins 7 total)",1
"3m (wingless)",1
"3m + 1f",1
"3M 10F",1
"3M 11F",2
"3M 15F",2
"3M 16F",1
"3M 18F",1
"3M 19F",1
"3M 1F",50
"3M 2F",28
"3M 3F",14
"3M 3Juveniles",1
"3M 4F",9
"3M 5F",6
"3M 6F",3
"3M 7F",4
"3M 8F",1
"3M 9F",1
"3m ergatoid",1
"3M feM",1
"3M juveniles",2
"3m(1), 1m(2)",1
"3m, >10w",2
"3m, 16w",1
"3m, 1f",1
"3m, 23w, brood",1
"3M, 3F",2
"3m, 40w, 8p",1
"3m, 4f",1
"3m, 5w",1
"3M, 6F",1
"3m, many w, brood",1
"3m,10f",4
"3m,12f",1
"3m,13f",1
"3m,15f",1
"3m,1f",209
"3m,1u",1
"3m,25f",1
"3m,2f",104
"3m,2f,2u",1
"3m,3f",38
"3m,3f,2u",1
"3m,4f",19
"3m,6f",15
"3m,7f",9
"3m,8f",2
"3m,9f",7
"3ma, 10mi",1
"3ma, 10mi, brood",1
"3ma, 13mi",1
"3ma, 15mi",1
"3ma, 16mi",1
"3ma, 19mi",1
"3ma, 24w, brood",1
"3ma, 25mi",1
"3ma, 27mi",1
"3ma, 29mi, brood",1
"3ma, 33mi",1
"3ma, 3mi",1
"3ma, 56mi",1
"3ma. 17mi, 1aQ (teneral), brood",1
"3mi",14
"3p",3
"3Q",3
"3Q apterous",1
"3Q Brachypterous",1
"3Q ergatoid",9
"3Q intermorph",4
"3Q,",3
"3Q, >5w",5
"3Q, 12w",1
"3Q, 1m",2
"3Q, 1w",4
"3Q, 1w, 1m",2
"3Q, 1w, 3m",1
"3Q, 2w",1
"3Q, 2w, 4m",1
"3Q, 3w",2
"3Q, 3w, 1m",1
"3Q, 3w, 1s",1
"3Q, 3w, 3m",1
"3Q, 3w, 4s",1
"3Q, 4w",1
"3Q, 4w, 1m",1
"3Q, 4w, 2m",1
"3Q, 4w, 5m",1
"3Q, 4w, 7m",1
"3Q, 5w",2
"3Q, 6w",1
"3Q, 7w, 2m",1
"3Q, w",1
"3Qp, 2w, 1mp",1
"3Qp, 3w, 3wp",1
"3Qp, 5mp",1
"3s",20
"3s, >10w",1
"3s, 1w",1
"3s, 3w",1
"3u",4754
"3u,1f",3
"3u,1m",16
"3u,2f",1
"3u,2m",1
"3u,3f",2
"3u,3m",2
"3u,5f",1
"3u,8m",1
"3W",11565
"3w (1 missing head, 1 gaster detached)",1
"3w (1s)",1
"3w (1w detached)",2
"3w (1w gaster detached )",1
"3w (1w gaster detached)",19
"3w (1w head detached)",23
"3w (1w head removed)",1
"3w (1w missing gaster)",23
"3w (1w missing gaster, 1w gaster detached)",1
"3w (1w missing gaster, 2w missing heads and gasters)",1
"3w (1w missing head)",9
"3w (2 rear left legs missing)",1
"3w (2w missing gaster)",1
"3w (2w missing gasters)",4
"3w (2w missing gasters, 1w missing head and gaster)",1
"3w (2w missing gasters, 1w missing head)",1
"3w (2w missing head and gaster, 1w missing head)",1
"3w (2w missing heads and gasters)",1
"3w (3 pins 7 total)",1
"3w (destruction)",4
"3w (gaster detached)",1
"3w (missing all legs on left side)",1
"3w (missing antennae)",1
"3w (missing gaster)",1
"3w (missing hind left leg)",1
"3w (non-destructive extraction)",1
"3w (partial)",1
"3w (top minor missing abdomen)",1
"3w [on same pin]",2
"3w >15l 1p",1
"3w 1l 3p",1
"3w and spider mimic",1
"3w destruction",4
"3w destructive",3
"3w intercaste",1
"3w major",249
"3w major (1w gaster detached)",1
"3w major, 1w",4
"3w minor",1
"3w minor, 1w major",1
"3W(1), 1w(2)",15
"3w(1), 2w(2)",8
"3w(1), 3w(2)",4
"3w(1); 1w(2)",1
"3w(1s)",12
"3w(s)",1
"3w, (1s)",1
"3w, >5m",1
"3w, 1 larva",2
"3w, 1aQ",3
"3w, 1aq(1), 2w, 1aq, 1m(2)",1
"3w, 1aq, 1m",3
"3w, 1aQ, 3m",1
"3w, 1dQ",8
"3w, 1dq, 2m",1
"3w, 1eQ",2
"3w, 1m",34
"3w, 1mp, 1mp",1
"3w, 1p",8
"3w, 1prepupa",1
"3W, 1Q",1
"3W, 1Q, 2M",1
"3w, 1s",3
"3w, 1w (leg missing on right side)",1
"3w, 1wp",2
"3w, 1wp, 1mp",1
"3w, 1wp, 1mp, 1 larva",1
"3w, 2 larvae",7
"3w, 2aQ",5
"3W, 2M",7
"3w, 2mp",1
"3W, 2Q",1
"3w, 2wp",2
"3w, 3l, 3p destruction",1
"3w, 3m",2
"3w, 3p",9
"3w, 3s",1
"3w, 3wp",6
"3w, 4p",1
"3w, 5aq, 4m",1
"3w, 5s",1
"3w, 6m",1
"3w, 6p",4
"3w, 7l",1
"3w, 9p, 1mp",1
"3w, broken antenna",1
"3w, brood",5
"3w, l",1
"3x",13
"4",4147
"4 1 Adult",1
"4 1juvenile",5
"4 2Juveniles",2
"4 adults",2536
"4 Adults, 1 Immature",1
"4 adults, 1 specimen",2
"4 adults, 2 specimens",1
"4 dealate queen, 12 workers",1
"4 dealate queen, 2 worker",1
"4 dealate queen, 4 workers",1
"4 dealate queenes, 99 workers",1
"4 dealate queens, 101 workers",1
"4 dealate queens, 20 workers",1
"4 dealate queens, 23 workers",1
"4 dealate queens, 24 workers",1
"4 dealate queens, 26 workers",1
"4 dealate queens, 28 workers",1
"4 dealate queens, 31 workers",1
"4 dealate queens, 33 workers",1
"4 dealate queens, 38 workers",1
"4 dealate queens, 42 workers",1
"4 dealate queens, 44 workers",1
"4 dealate queens, 56 workers",1
"4 deuto e 384 tritoninfas",1
"4 deuto e 49 tritoninfas",1
"4 deuto e 88 protoninfas",1
"4 F",3
"4 female",23
"4 female 3f",1
"4 FEMALE,",1
"4 females",1634
"4 females full of loose eggs, 8 males with prominent tubercles",1
"4 females, 1 adult",1
"4 females, 1 es",1
"4 females, 1 males",90
"4 females, 1 specimen",1
"4 Females, 1 Sub-adult Female",1
"4 Females, 1 sub-adult Male",1
"4 Females, 1 Sub-Male",1
"4 females, 10 adults",1
"4 females, 10 males",10
"4 females, 11 males",10
"4 females, 12 males",10
"4 females, 13 males",4
"4 females, 15 males",2
"4 females, 16 males",1
"4 females, 18 males",2
"4 females, 19 adults",1
"4 females, 2 males",99
"4 females, 20 males",1
"4 females, 21 males",1
"4 females, 29 adults",1
"4 females, 3 males",101
"4 females, 4 immatures",1
"4 females, 4 males",94
"4 females, 6 males",44
"4 females, 7 adults",1
"4 females, 7 males",33
"4 females, 8 males",23
"4 females, 9 males",19
"4 females; 1 male",14
"4 females; 10 males",2
"4 females; 11 males",2
"4 females; 13 males",2
"4 females; 18 males",1
"4 females; 19 males",1
"4 females; 2 males",7
"4 females; 3 males",11
"4 females; 4 males",3
"4 females; 5 males",10
"4 females; 51 males",1
"4 females; 6 males",3
"4 females; 7 males",1
"4 females; 8 males",3
"4 f��meas",2
"4 F��meas, 1 Macho",1
"4 f��meas, 1 protoninfa",1
"4 f��meas, 3 deuto, 2 protoninfas",1
"4 F��meas, 3 Machos",1
"4 indiv��duos",8
"4 machos, 1 deuto, 3 proto e 2 tritoninfas",1
"4 machos, 2 f��meas, 4 deuto, 1 trito, 1 protoninfa",1
"4 male",101
"4 male 1 female",2
"4 male 2 female",3
"4 male 4 female",3
"4 male 6 female",2
"4 male; 1 female",77
"4 male; 11 female",2
"4 male; 12 female",2
"4 male; 18 female",2
"4 male; 2 female",48
"4 male; 3 female",34
"4 male; 4 female",16
"4 male; 5 female",5
"4 male; 6 female",4
"4 male; 7 female",9
"4 male; 8 female",5
"4 male; 9 female",1
"4 males",956
"4 males, 1 adult",1
"4 Males, 1 Female",214
"4 Males, 1 Female, 1 Immature",1
"4 Males, 1 Female, 1 Sub-adult Female",1
"4 Males, 1 Female, 1 Sub-Female",1
"4 Males, 1 Female, 4 Immatures",1
"4 Males, 1 Sub-adult Female",1
"4 males, 10 females",10
"4 males, 11 females",10
"4 males, 12 females",13
"4 males, 13 females",10
"4 males, 14 females",2
"4 males, 15 females",5
"4 Males, 15 Females, 13 Immatures",1
"4 males, 16 females",2
"4 males, 18 females",2
"4 males, 2 adults",2
"4 Males, 2 Females",141
"4 males, 2 females, 8 immatures",1
"4 males, 2 females, 9 adults",1
"4 Males, 2 Females, 9 Sub-adult Females",1
"4 Males, 2 Immatures",1
"4 males, 2 penultimate males, 2 immatures",1
"4 males, 21 females",2
"4 males, 22 females",1
"4 males, 23 females",1
"4 males, 25 females",3
"4 Males, 3 Females",110
"4 Males, 3 Females, 3 Immatures",1
"4 Males, 3 Females, 7 Immatures",1
"4 males, 3 females, many 1st instars",1
"4 males, 32 females",1
"4 males, 33 females",1
"4 males, 35 females",1
"4 males, 36 females",2
"4 males, 37 females",1
"4 males, 4 adults",1
"4 males, 4 females",79
"4 Males, 4 Females, 1 Sub-female",1
"4 Males, 4 Females, 2 Immatures",1
"4 Males, 4 Females, 2 Sub-adult Females",1
"4 males, 41 females",1
"4 males, 44 females",1
"4 males, 48 females",1
"4 Males, 5 Females",43
"4 Males, 5 Females, 1 Immature",1
"4 males, 52 females",2
"4 Males, 6 Females",43
"4 males, 6 workers",1
"4 males, 7 females",25
"4 males, 8 females",15
"4 males, 9 females",19
"4 males, 9 females, 5 adults",1
"4 males, 96 females",3
"4 Penultimate Male, 5 Immature",1
"4 proto e 1 deutoninfa",1
"4 proto e 2 deutoninfas",1
"4 proto e 3 deutoninfas",1
"4 protoninfas",1
"4 sex not recorded",1398
"4 sex not recorded 1 female",2
"4 sex not recorded 1 male",7
"4 sex not recorded 2 female",1
"4 sex not recorded 2 male",4
"4 sex not recorded 6 female",2
"4 sex not recorded1 female1 male",1
"4 specimens",92
"4 specimens, 1 specimen",1
"4 tritoninfas",11
"4 tritoninfas, 2 deutoninfas, 2 protoninfas",1
"4 tuberulate males",1
"4 undetermined",5012
"4 worker",21
"40 adults",173
"40 females",29
"40 females, 14 males",1
"40 females, 27 males",1
"40 females, 44 males",1
"40 females, 45 males",1
"40 females; 3 males",1
"40 males",20
"40 males, 18 females",1
"40 sex not recorded",2
"40 specimens",8
"40 tritoninfas",1
"40 undetermined",55
"400",1
"400 adults",1
"400w, 10l",1
"404",1
"405 tritoninfas",1
"409 undetermined",1
"40aq, 6dq, 15m, 107w",1
"40f",3
"40m",5
"40m,2f",1
"40u",6
"40w",30
"40w, 10l",1
"40w, 10p",1
"40w, 15p, 15l",1
"40w, 1dQ",1
"40w, 20p",3
"40w, 25aq, 12m(1), 2w, 2dq, 1m(2)",1
"40w, 40p",1
"40w, 5l",1
"40w, brood",1
"41",6
"41 adults",45
"41 females",6
"41 females, 30 males",1
"41 females, 32 males",1
"41 females, 40 males",1
"41 females, 47 males",1
"41 females; 27 males",1
"41 male; 12 female",1
"41 males",10
"41 Males, 10 Females",1
"41 males, 11 females",2
"41 males, 119 females",1
"41 males, 2 females",1
"41 males, 7 females",2
"41 sex not recorded",1
"41 undetermined",51
"9 male",11
"9 male; 1 female",16
"9 male; 10 female",1
"9 male; 12 female",1
"9 male; 2 female",6
"9 male; 3 female",7
"9 male; 4 female",5
"9 male; 6 female",6
"9 male; 7 female",4
"9 male; 8 female",5
"9 males",180
"9 males, 1 female",35
"9 Males, 1 Female, 4 Sub-males",1
"9 males, 10 females",5
"9 males, 11 females",9
"9 males, 116 females",1
"9 males, 12 females",7
"9 males, 125 females",1
"9 males, 13 females",3
"9 males, 14 females",3
"9 males, 15 females",2
"9 males, 16 females",4
"9 males, 17 females",1
"9 males, 18 females",3
"9 males, 19 females",4
"9 males, 2 females",38
"9 males, 21 females",1
"9 males, 23 females",3
"9 males, 25 females",1
"9 males, 29 females",1
"9 males, 3 females",16
"9 males, 34 females",2
"9 Males, 4 Females",12
"9 males, 43 females",1
"9 males, 46 females",1
"9 males, 5 females",14
"9 males, 50 adults",1
"9 males, 6 females",13
"9 males, 7 females",17
"9 males, 77 females",1
"9 males, 8 females",8
"9 males, 9 females",5
"9 proto e 2 deutoninfas",1
"9 sex not recorded",142
"9 specimens",24
"9 tritoninfas",4
"9 undetermined",925
"9 worker",7
"9 workers",19
"9 workers, 3 males, brood",1
"9, w, l,",1
"90",1
"90 adults",5
"90 females",2
"90 males",1
"90 males, 11 females",1
"90 tritoninfas",1
"90 undetermined",4
"900 adults",1
"90f,1m",1
"90M 29F",1
"90u",3
"90w, 10p, 5l",1
"90w, brood",1
"91 adults",2
"91 females, 87 males",1
"91 males",2
"91 undetermined",3
"91 w, brood",1
"916 undetermined",1
"91m",2
"91u",1
"92",1
"92 adults",2
"92 females",2
"92 males",2
"92 males, 18 females",1
"92 undetermined",9
"92w",1
"93",2
"93 adults",1
"93 females, 70 males",1
"93 males",1
"93 males, 185 females",1
"93 males, 20 females",1
"93 sex not recorded",1
"93 undetermined",5
"93f",1
"94 adults",2
"94 undetermined",6
"95 adults",3
"95 females",2
"95 males",2
"95 undetermined",10
"96 adults",4
"96 females",2
"96 females, 84 males",1
"96 male; 13 female",1
"96 males, 109 females",1
"96 males, 25 females",1
"96 sex not recorded",1
"96 tritoninfas",1
"96 undetermined",8
"96m",1
"96u",1
"97",1
"97 adults",3
"97 males, 19 females",1
"97 tritoninfas",1
"97 undetermined",7
"97m",1
"97w",1
"98 adults",4
"98 males",1
"98 males, 28 females",1
"98 undetermined",4
"98u",1
"99 adults",1
"99 undetermined",7
"999 adults",1
"9aq, 17m",1
"9dq, 20w, brood",1
"9F",39
"9f + 1m",1
"9f + 5m",1
"9F 5M",1
"9F, 5M",1
"9m",78
"9M 12F",4
"9M 13F",1
"9M 1F",5
"9M 2F",5
"9M 3F",5
"9M 5F",2
"9M 6F",2
"9M 7F",2
"9M 8F",3
"9M 9F",1
"9m(1), 1m(2)",1
"9m, 12ma, many mi, brood",1
"9m, 25w",1
"9m,10f",2
"9m,11f",2
"9m,12f",1
"9m,13f",2
"9m,14f",1
"9m,15f",1
"9m,16f",1
"9m,1f",5
"9m,1f,3u",1
"9m,2f",3
"9m,3f",4
"9m,4f",5
"9m,5f",3
"9m,6f",2
"9m,7f",2
"9m,8f",2
"9m,9f",1
"9ma",3
"9ma, 20mi",1
"9ma, 29 mi",1
"9mi",4
"9u",590
"9w",119
"9w minor, 2w major",1
"9w(1), 1aq(2)",1
"9w(1), 3w(2)",1
"9w(1), 3w, 1dq(2)",1
"9w(1), 4w(2)",1
"9w, >5dQ",1
"9w, >5l",1
"9w, 14l",1
"9w, 1dQ",2
"9w, 1l",1
"9w, 1l, 3p",1
"9W, 1Q",2
"9w, 2aq",1
"9w, 2aq, 10m",1
"9w, 2m",1
"9w, 3p",1
"9w, 5l",1
"9w, 7aq, 1m",1
"9w, brood",5
"9w, larvae",1
"9x",1
"a.) female; b.) male",1
"A: FEMALE",1
"A10M",2
"A14M",1
"A15M",1
"A16M",1
"A6M",2
"A9M",1
"aberrant major worker",1
"aberrant male",1
"ad",1
"Adult",3551
"adult  +  larvae",1
"Adult alados",60
"Adult alates",2
"adult ergatogyne",1
"adult female",25137
"adult female - alate queen",2210
"adult female - dealate queen",1304
"adult female - worker",36341
"adult female \x{2013} worker",14
"Adult Female queen",858
"Adult Female worker",3447
"Adult major worker",38
"Adult Male",34299
"adult male abdomen parts",1
"Adult male and alate queen",1
"Adult male and worker",15
"adult male genitalia",5
"adult male leg",1
"adult male, dealate queen",1
"adult males",2
"adult males, workers, Hemiptera",1
"adult minor worker",116
"Adult queen",852
"adult queen and worker",13
"adult queen, adult worker",11
"adult queen, adult workers",97
"adult queen, dealate",12
"Adult queen, workers",2
"adult queens",3
"adult queens, adult worker",3
"adult queens, adult workers",7
"adult unsexed",94215
"Adult worker",126327
"adult worker (PPND)",1
"Adult worker and queen",4
"adult worker dissection",10
"adult worker fragment",1
"adult worker fragments",1
"adult worker headcapsule",1
"adult worker- mandible, metasoma",1
"adult worker parts",1
"Adult worker soldier",54
"adult worker, aberrant",1
"adult worker, alate queen, dealate queen",1
"adult worker, brood",4
"adult worker, dealate queen",8
"adult worker, eggs",1
"adult worker, elaterid larva",1
"adult worker, fungus garden",2
"adult worker, intercaste",2
"adult worker, larva",1
"adult worker, male",1
"Adult worker, males",1
"adult worker, prey brood",1
"Adult worker, pupa",1
"adult worker, pupae",2
"adult worker, queen",6
"adult worker, repletes",1
"adult workers",555
"Adult workers, brood",4
"adult workers, ergatoid queens",2
"adult workers, fungus garden",1
"adults",23
"Adults& juveniles",4
"Adults, juveniles",1
"adult-worker",3833
"age 102 days",2
"age 113 days",1
"age 28 days",2
"age 30 days",1
"age 44 days",3
"age 45 days",1
"age 50 days",2
"age 53 days",1
"age 56 days",1
"age 61 days",2
"age 65 days",1
"age 66 days",1
"age 68 days",1
"age 69 days",2
"age 70 days",10
"age 86 days",3
"age 97 days",2
"age 99 days",1
"alados, obreras",18
"Alados,obreras",689
"Alate",4
"alate adult",1
"Alate adults",1
"alate gyne",1
"alate male",10
"alate microgyne queen",1
"Alate queen",1376
"alate queen and male",7
"Alate queen and worker",116
"alate queen with homopteran in mandibles",1
"alate queen, dealate queen, major, minor worker, brood",2
"alate queen, dealate queen, male, worker",2
"alate queen, dealate queen, worker",5
"alate queen, dealate queen, worker, brood",1
"alate queen, major worker",1
"alate queen, major, minor worker",5
"alate queen, major, minor worker, brood",6
"alate queen, male",30
"alate queen, male, Hemiptera",1
"alate queen, male, intercaste, worker",1
"alate queen, male, major, minor worker, brood",1
"alate queen, male, worker",23
"alate queen, male, worker, brood",24
"alate queen, male, worker, hemiptera",1
"alate queen, males, workers",1
"alate queen, minor worker",11
"alate queen, minor, major worker, brood",7
"Alate queen, worker",277
"alate queen, worker, brood",28
"alate queen, workers",3
"alate queen, workers, brood",2
"alate queens",5
"alate queens, males, workers",4
"alate queens, worker",1
"alate queens, workers",3
"alate queens, workers, brood",5
"alate queens,workers",1
"alate, dealate queen",2
"alate, dealate queen, major, minor worker",3
"alate, dealate queen, male, worker",1
"alate, dealate queen, worker",29
"alate/brood",2
"alates",18
"alates, workers",1
"albino",4
"Albino, J.",2
"aleate queen",1
"alevin",1
"All Females",1
"All Females-Ripe",1
"All Specimens Male",1
"andr., per.",1
"apparently dioecious",1
"apterous male pupa",1
"apterous male, queen",1
"aQ",270
"aQ , >5w, l, p",1
"aQ, >15w",1
"aQ, >15w, l, p,",1
"aQ, >5w",1
"aQ, w",1
"aQ, w, m",1
"41f",2
"41m",4
"41M 9F",1
"41u",4
"41w",3
"41w(1), 4w(2)",1
"41w, brood",4
"42",5
"42 adults",63
"42 females",10
"42 females, 20 males",1
"42 females, 49 males",1
"42 females, 54 males",1
"42 males",17
"42 males, 23 females",1
"42 males, 7 females",1
"42 sex not recorded",1
"42 undetermined",61
"42 worker",1
"420 undetermined",1
"426 undetermined",1
"42F, 30M",1
"42m",2
"42M 2F",1
"42M 7F",1
"42m,41f",1
"42m,48f",1
"42u",6
"42w",7
"43",5
"43 adults",58
"43 females",11
"43 females, 109 males",1
"43 females, 15 males",1
"43 females, 30 males",1
"43 females; 28 males",1
"43 females; 49 males",4
"43 male; 46 female",1
"43 males",5
"43 Males, 16 Females",1
"43 males, 73 females",1
"43 sex not recorded",1
"43 specimens",1
"43 tritoninfas",1
"43 undetermined",44
"430 adults",1
"431 tritoninfas",1
"436 undetermined",1
"438",1
"439 females",1
"43f",3
"43mi",1
"43u",5
"43w",4
"43w, 8aq",2
"43w, brood",1
"44",3
"44 adults",22
"44 females",11
"44 females, 22 males",1
"44 females, 57 males",1
"44 male; 12 female",1
"44 males",11
"44 males, 13 females",1
"44 males, 15 females",1
"44 males, 28 females",1
"44 males, 40 females",1
"44 sex not recorded",2
"44 tritoninfas, 1 protoninfa",1
"44 undetermined",45
"440 undetermined",1
"447 undetermined",1
"44f",2
"44M",3
"44u",5
"44w",5
"44w, brood",2
"45",5
"45 females",12
"45 males",14
"45 males, 1 female",1
"45 males, 13 females",1
"45 males, 2 females",1
"45 males, 4 females",1
"45 males, 55 females",1
"45 males, 60 females",1
"45 sex not recorded",2
"45 specimens",2
"45 tritoninfas",1
"45 undetermined",47
"450 undetermined",1
"455 females",1
"45M",2
"45m,99f",1
"45u",4
"45w",5
"45w, 2p, 40l",1
"46",4
"46 adults",60
"46 day larvae",1
"46 females",4
"46 females, 13 males",1
"46 females, 55 males",4
"46 males",8
"46 males, 5 females",1
"46 tritoninfas",1
"46 undetermined",38
"461 undetermined",1
"46f",1
"46m",3
"46M 10F",1
"46M 29F",1
"46M 9F",1
"46m,33f",1
"46u",4
"46w",1
"46w, brood",3
"47",2
"47 adults",36
"47 females",9
"47 females, 28 males",1
"47 females, 59 males",1
"47 females, 93 males",1
"47 male; 20 female",1
"47 male; 44 female",1
"47 males, 1 female",1
"47 males, 6 females",1
"47 males, 62 females",1
"47 sex not recorded",2
"47 undetermined",39
"47f",3
"47M",3
"47u",4
"47w",3
"47w, 7mp, 11l",1
"48",7
"48 adults",49
"48 females",10
"48 females, 2 adults",1
"48 females, 44 males",1
"48 females, 66 males",1
"48 females; 7 males",1
"48 male; 30 female",1
"48 male; 45 female",1
"48 males",5
"48 males, 17 females",1
"48 males, 24 females",1
"48 males, 34 females",1
"48 males, 4 females",1
"48 sex not recorded",1
"48 undetermined",31
"48 workers",1
"486u",1
"48f",1
"48m",2
"48u",3
"48w",3
"48w, brood",2
"49",3
"49 adults",32
"49 females",10
"49 male; 43 female",1
"49 males",6
"49 males, 10 females",1
"49 males, 10 females, 1 adult",1
"49 males, 16 females",1
"49 males, 3 females",1
"49 males, 9 females",1
"49 undetermined",37
"495 females",1
"49f",1
"49M",7
"49m,13f",1
"49mi, brood",2
"49w",2
"49w, 2aq, 26m",1
"4Adult 1juvenile",1
"4aQ",3
"4aq, 1dq, 22m, 41w",1
"4aQ, 1dQ, many ma, mi, brood",1
"4aq, 1m, 5w",1
"4aq, 2m",1
"4aq, 2m(1), 1aq, 2m(2)",1
"4aq, 38w",1
"4aq, 3m",1
"4aQ, 40w",1
"4aq, 41m, 64w, brood",1
"4aq, 46w",1
"4aQ, 5m",1
"4aq, 5m, 10ma, 36w, brood",1
"4dQ",14
"4dQ, 13w, brood",1
"4dQ, 2aQ",1
"4dQ, 43w, brood",1
"4dQ, 7w",1
"4dQ, many w, brood",3
"4dQ,13ma, many mi",1
"4e",1
"4F",282
"4f + 1m",3
"4f + 2m",2
"4f + 3m",2
"4f + 4m",2
"4f + 5m",1
"4f + 6m",2
"4f + 7m",2
"4f + 9m",1
"4F 1M",2
"4F 2M",1
"4F 3M",1
"4F 5larvae",1
"4F, 15M",1
"4F, 1M",10
"4F, 2M",7
"4F, 3M",4
"4F, 3M, 1 immature",1
"4F, 4M",6
"4F, 5M",1
"4F, 6M",2
"4F, 8M",1
"4F, 9M",1
"4f,1m",1
"4f,1u",1
"4l",3
"4M",1153
"4m + 5f",1
"4M 11F",2
"4M 12F",1
"4M 13F",1
"4M 17F",1
"4M 1F",27
"4M 2F",17
"4M 3F",15
"4M 5F",5
"4M 6F",2
"4M 8F",3
"4M 9F",1
"4m, 12w",2
"4m, 17w",1
"4m, 1aQ, 1dQ, 10w",1
"4m, 37w",1
"4m, 42w",1
"4m, 4aQ, 2w",1
"4m, 6w",1
"4m, 6w, brood",1
"4m, many w",1
"4m, many w, brood",1
"4m,11f",1
"4m,13f",1
"4m,15f",1
"4m,1f",87
"4m,1u",2
"4m,20f",1
"4m,21f",1
"4m,2f",41
"4m,2f,1u",1
"4m,3f",27
"4m,4f",21
"4m,4f,1u",1
"4m,5f",12
"4m,5f,2u",1
"4m,6f",11
"4m,7f",4
"4m,8f",3
"4m,9f",4
"4m+5f+3j",1
"4m+7f+1j",1
"4ma",2
"4ma, 11mi",1
"4ma, 14mi",1
"4ma, 19mi",1
"4ma, 24mi, brood",1
"4ma, 31mi",1
"4ma, 5mi",1
"4ma, 5mi, brood",1
"4ma, 9mi, brood",1
"4ma, many mi, brood",2
"4ma,11mi",1
"4mi",8
"4mi, brood",1
"4Q, >5w",1
"4Q, >5w, 3m",2
"4Q, 13w",1
"4Q, 13w, 1m",1
"4Q, 13w, 2m",1
"4Q, 2w",3
"4Q, 3m",1
"4Q, 3w",2
"4Q, 4w",1
"4Q, 4w, 4m",1
"4Q, 5w",1
"4Q, 6w, 3s, 6m",1
"4Q, 9w, 4m",1
"4s, 6w",1
"4u",2545
"4u,1f",2
"4u,1f,1m",1
"4u,1m",7
"4u,2f",1
"4u,2m",2
"4u,6f",1
"4w",904
"4w (1w missing gaster)",2
"4w (2 large), 6wp, 2 large larvae",1
"4w (2w missing head and gaster, 1w missing gaster)",1
"4w (missing a few legs on left side)",1
"4w (missing antenna and leg)",1
"4w (missing middle left leg)",1
"4w 1l 4p",1
"4w destructive",3
"4w major",2
"4w minor",1
"4w(1), 1w(2)",11
"4w(1), 2w(2)",4
"4w(1), 3w(2)",3
"4w, 1 larva",1
"4w, 150m(1), 3m(2)",1
"4w, 1aq",2
"4w, 1dq",5
"4w, 1dq, 2m",1
"4w, 1l",3
"4w, 1m",13
"4w, 1m(1), 1w, 1aq, 1m(2)",1
"4w, 1m, 1p, 2l",1
"4w, 1mp",1
"4w, 1p, 3l",1
"4w, 1wp, 4mp",1
"4w, 2 larvae",2
"4w, 2aq, 1m",1
"4w, 2aq, 3m",1
"4w, 2aq, 7m",1
"4w, 2dq",1
"4w, 2m",9
"4w, 2mp",1
"4w, 2p",1
"4w, 2wp",1
"4w, 2wp-p (prepupae)",1
"4w, 3aq, 6m",1
"4w, 3m",2
"4w, 3m(1), 4w, 1aq, 1m(2)",1
"4w, 3p",2
"4w, 3p, 1mp",2
"4w, 3wp",1
"4w, 4aQ",1
"4w, 4m",1
"4w, 4p",3
"4w, 4p destruction",1
"4w, 4p, 4mp",1
"4w, 4wp",1
"4w, 4wp, 3mp",1
"4w, 4wp, 4mp",2
"4w, 5 larvae",1
"4w, 56l",1
"4w, 5m",1
"4w, 6aq",1
"4w, 7aq, 10m",1
"4w, 8p",1
"4w, 9l",1
"4w, brood",6
"4w, larvae",1
"4wp",2
"4x",16
"5",2050
"5 1 Adult",1
"5 1juvenile",1
"5 2imatures",1
"5 2Juveniles",2
"5 adults",2056
"5 adults, 1 specimen",3
"5 adults, 15 specimens",1
"5 Adults, 3 Immatures",1
"5 dealate queens, 15 workers",1
"5 dealate queens, 33 workers",1
"5 dealate queens, 54 workers",1
"5 deuto, 1 proto e 1 tritoninfa",1
"5 deuto, 1 proto e 130 tritoninfas",1
"5 F",1
"5 female",8
"5 females",724
"5 females & 2 immatures",1
"5 females, 1 juvenile & 7 males",1
"5 females, 1 males",58
"5 females, 1 specimen",1
"5 females, 10 males",12
"5 females, 11 males",6
"5 females, 12 males",9
"5 females, 13 males",6
"5 females, 14 males",3
"5 females, 15 males",2
"5 females, 16 males",2
"5 females, 17 males",1
"5 females, 18 males",1
"5 females, 2 males",58
"5 females, 20 males",1
"5 females, 24 males",1
"5 females, 3 males",66
"5 females, 4 males",44
"5 females, 5 males",55
"5 Females, 6 Immatures",1
"5 females, 6 males",37
"5 females, 7 males",33
"5 females, 8 males",24
"5 females, 9 males",14
"5 females; 1 male",7
"5 females; 10 males",2
"5 females; 11 males",1
"5 females; 12 males",1
"5 females; 13 males",2
"5 females; 15 males",2
