"First Sister islet 2 to North",3
"First Sister islet 3 to North",4
"Fisher Island",1
"Fisher Island, Furneaux Group",1
"Fisherman",11
"Fisherman  (North)",22
"Fisherman  (South)",19
"Fisherman Island",106
"Fitzroy Reef",2
"Flag",5
"Flag Island",1
"Flag island",1
"Flat",2
"Flat Island",20
"Flat Rock",7
"Fletcher Island",5
"Flinders",53
"Flinders Isalnd",1
"Flinders Island",1203
"Flinders Island (SA)",6
"Flinders Island (Tas)",562
"Flores",598
"Florida Island",13
"Fly Island",26
"Flying Fox Island",37
"Foale",2
"Foales Island",22
"Ford",1
"Forrest",15
"Forrest Island",5
"Forsyth Island, Furneaux Group",1
"Forsythe Island",1
"Fortescue",5
"Fortescue Island",1
"Fossil Island",2
"Foster Island",12
"Foula Island",2
"Foxglove",1
"Franklin",2
"Franklin Islands",2
"Fraser",10
"Fraser Island",16
"Frazer",6
"Frazer Island",14
"Frederick",5
"Frederick Hendrik Island",1
"Frederick Island",24
"Free",1
"Fremantle",2
"French Island",4
"Freycinet",53
"Freycinet Island",6
"Friday",14
"Fumi",2
"Fungid Reef",4
"GIBBINGS",16
"GOOSE",1
"GUN",1
"Gabba Island",1
"Gabo",1
"Gabo Island",45
"Gabwina Island",1
"Gaffin Island",1
"Gag",235
"Gag Island",1
"Gagg Island",9
"Galang",1
"Galoc Island",33
"Gam Island",76
"Gam Islands",1
"Gamumu Island",1
"Gannet",1
"Gannet  (islet to North)",1
"Gannet Island",2
"Gannet Island and Delta Island",3
"Garden",273
"Garden Island",507
"Garden Island (North)",21
"Garden Island (South)",11
"Garden Island North",1
"Garden Island WA",14
"Gardenia",6
"Gardiner Island",9
"Garove Island",13
"Garry Island",1
"Garua Island",4
"Gaya Island",22
"Gaya Island (Pulau Gaya)",31
"Gaze",1
"Gaze  (islet to South)",1
"Gebi",1
"Geordie Bay  (stack in Bay)",1
"George",1
"George Rocks",11
"Gibbings",21
"Gibbings Island",2
"Gibbings Reefs",18
"Gibson",6
"Gibson  (North Islet)",1
"Gibson  (South Islet)",2
"Gidley",5
"Gidley Island",135
"Gigantes",1
"Gilbert",15
"Gilbert  (islet to North West)",1
"Gilbert  (islet to South West)",3
"Gilbert Island",7
"Giles Island",2
"Girt Island",2
"Glauert",27
"Glauert Island",1
"Glennie",1
"Glomar Shoal",5
"Gloucester Island",9
"Gnandaroo",2
