waterbody,reps
Ocoee River - Tennessee River - Mississippi River,9
South Table Creek,9
Elkhorn river,9
Lavally River,9
Shasta R.,9
Cranberry R.,9
L. Grande,9
R. Timis,9
g.guayaquil,9
Edwards Creek,9
Anyagborti Cr.,9
Fallen Creek,9
Grayson Creek,9
West Fork Glover River,9
trenches,9
Rio Caraiva/coast,9
Grape Creek,9
R. Essequibo Basin?; Rupununi Pan,9
Lake McKinney Outlet,9
Crystal Lake Pond,9
Río Esmeraldas,9
Sanaga Riv.,9
Lokunje R. Basin; Bikui R.,9
Chagres R.,9
Lago Izabal,9
Self Creek,9
Campo do Vicente,9
Alameda Cr.,9
Río Chorreras,9
"Indian, Andaman Sea, Patong Bay",9
Back River - Savannah River - North Atlantic Ocean,9
Clark Fork - Santee River,9
Cibola Creek,9
Green River - Ohio River - Mississippi River,9
Flat Shoal R.,9
"Lake of the Woods, Winnipeg River, Hudson Bay",9
West Branch Farmington R.,9
Drainage: Congo R.,9
DISMAL SWAMP,9
Cane Creek,9
Lago Valencia,9
Un. Tr. to Little Piney River,9
Sungai Kelantan Basin,9
koumac,9
"North Atlantic, Chesapeake Bay",9
Rio Sao Mateus/coast,9
Eastern South Atlantic Ocean,9
"North Sea, Jim Howe Bank",9
BEAVER CREEK,9
Breadtown Creek,9
el melah,9
French Broiad River - Tennessee River,9
Little Tallahatchie River - Mississippi River,9
Apache Creek,9
South Indian Ocean,9
Río Torbes - Río Uribante - Río Apure,9
Mazaruni River,9
Kranji R.,9
taharuu,9
Hulah Reservoir,9
"North Pacific Ocean, Alaska Canada Coastal Waters, Lynn Canal",9
kais,9
W Beaufort Sea,9
Barrow Lake,9
Tucumcari Lake,9
Shoal Creek - Apalachicola River,9
Calebee Creek - Alabama River,9
Drainage: HSI RIVER,9
Comanche Lake,9
Trib. to Craig Creek,9
Tompier River,9
Culiacan R.,9
Coffeepot Creek,9
Sacramento R. System; McCloud R.,9
West Carrizo Creek,9
West Fork,9
Pai River - Ping River - Chao Phraya River,9
Rio Araza - Rio Inambari - Madre de Dios,9
Waurika Lake,9
Yampa R.,9
Kara Sea,9
"Atlantic Ocean, Southern Atlantic, Antarctic waters",9
Sequim Bay,9
St. Francis R.,9
Chehalis R.,9
Snail Lake,9
Los Angeles Bay,9
SACRAMENTO BASIN; CLEAR LAKE,9
l.poopo,9
Hemphill Creek,9
Lake of the Woods,9
Trib. to Indian Creek,9
Lake Almanor,9
R. Amazonas basin; R. Caguan,9
R. Magdalena basin ; Bernal Creek,9
Champion Lake,9
San Luis Obispo Bay,9
Tributary of Limbo Creek,9
Rio Caris\Rio Orinoco,9
Lobi River System,9
RIO MOTAGUA BASIN; RIO TENEDORES,9
Atlantic Ocean; Gulf of Maine,9
Drainage: R. Grande (Bravo?); R. de los Conchos,9
Tay River,9
orénoque,9
Farmers Creek,9
Umatilla R.,9
Long Bay  Basin (creek tribs),9
Yukon R. Basin; Yukon Delta,9
Ioworo R. Basin,9
Drainage: New River,9
Papenoo R.,9
Siang R.,9
Hotchkiss River,9
Jim Creek,9
Drainage: Klamath River,9
Two-mile Creek,9
Hugli River,9
Drainage: Tahoe,9
COLUMBIA RIVER,9
Songkhla Lake basin,9
Pease River,9
Pebas Cano,9
Mie River - Dja River - Congo River,9
Assiniboine River,9
Rio Para°ba do Sul,9
STRAIT OF JUAN DE FUCA,9
Little Sanbois Creek,9
Econfina Creek - St. Andrews Bay,9
Bahía de Coronado - Pacific Ocean,9
Running Turkey Creek,9
BAY OF BENGAL,9
Uphapee Creek - Tallapoosa River- Alabama River,9
Río Papaloapan,9
Garrett Lake (oxbow),9
NEUSE RIVER,8
Capell Creek,8
Milakokia River,8
Rio Inambari - Rio Araza - Rio Nusiniscato - Madre de Dios,8
Sleepy John Creek,8
R. Bejuma,8
San Benito River,8
R. Rahue,8
Drainage: Colorado River,8
Tallapoosa,8
Garcia R.,8
Fairydell Creek,8
Western Central Atlantic Ocean,8
Broken Bow Reservoir,8
Red R. Basin,8
Drainage: Mohave R.,8
Lake Hugo,8
White Sand Creek,8
Rio Jucurucu,8
Ivie Resevoir,8
R. Torito,8
North Creek,8
noun,8
Rio Tahuamanu - Madre de Dios,8
Sawney’s Creek - Santee River,8
Wakarusa,8
Fisher Canyon,8
RIO BALSAS BASIN; RIO IXTLA,8
Meng R.,8
Aguarico\Amazonas,8
Golfo de Montijo,8
Milk River Ridge Reservoir,8
Little Wolf Creek,8
Cockscomb Lake,8
South Fork Big Nemaha River,8
Discharge of power plant,8
NOMORMEN (??) CREEK,8
R. Amazonas basin; L. do Maica,8
Nemaha/Missouri,8
Tateyama Bay,8
"Pacific, Ross Sea",8
Monkey River,8
R. Patia,8
creek,8
South Fork of Rocky Creek,8
Rio Coclé del Sur - Pacific Ocean,8
evros,8
Ribeira Chimboto,8
Marais des Cygnes R.,8
Roadside ditch,8
Kapuas R. Basin; Sungai Tebelian,8
Rio Cuchijaqui,8
MAYFIELD CREEK,8
Buttahatchie R.,8
Columbia R. Basin; Weiser R.,8
Gros Ventre Creek,8
Lake Overholser,8
Wakulla R.,8
Stow Lake,8
Fish Lake,8
R. Dagua basin,8
TUYE CANO,8
san benito,8
McIvor River,8
Indian Ocean; Clappenburg Bay,8
kakrima,8
Whisky Creek Tributary,8
MUTSU WAN,8
Mayonkouré River - Konkouré River,8
St. Helena Creek,8
tocantins,8
Ntem Riv. System; Seng River,8
Maligne R.,8
Bahia de San Felipe,8
San Bois Creek,8
Bia drainage,8
Tallaseehatchee Creek - Coosa River - Alabama River,8
Willis R.,8
Suisun Bay,8
Rio Sapon,8
Green River - Ohio River,8
Calgary Creek,8
Lake Kemp,8
Little Caney Boggy Creek,8
Aniwa Bay,8
Sacramento-San Joaquin River Delta,8
Sibuyan Sea,8
Tangipahoa R.,8
Gulf of Guinea - Atlantic Ocean,8
North Ory Creek,8
North Anna R.,8
Drainage: Walker R.,8
Cadotte River,8
GOGOL R. DRAINAGE; NURU R.,8
John's Creek - Coosa River - Alabama River,8
Niiobrara River Basin,8
Pine Island Bayou,8
Shunda Creek,8
Hartline Creek (Mill-Cache Dr),8
rio Solimoes,8
Cotaco Creek - Tennessee River,8
l.albufera,8
Estero Soldado,8
Lake Corinne,8
saint-johns,8
Flat Branch Creek,8
Richland Creek,8
Elbe River,8
Mvila River,8
San Simeon Bay,8
Potato River,8
Coyote R.,8
Essequibo R. basin; Lower Potaro River,8
Flag Creek,8
Chipola River,8
Rio Calle Calle Basin; Rio Calle Calle,8
Big Hudson Creek,8
Edisto River,8
Coyote Cr.,8
Gulf of Papua - Pacific Ocean,8
Gulf of Paria,8
Little Sallisaw Creek,8
Stones Lake,8
Fall Creek,8
Dismal River,8
Garland Creek,8
Trib. W. Branch Mill Creek,8
N. Branch Independence Creek,8
Un. Tr. Papillion Creek,8
Bahía de Zontecompan,8
Gulf of Papua - Coral Sea - Pacific Ocean,8
Stoeng Mongkol Borei basin,8
Eleven Point R.,8
Wallace Lake,8
Hardy Creek,8
Río Inabón,8
Broad River - Savannah River,8
trib Rio Araza,8
Mahakam R. basin,8
R. Cauca basin; R. Viejo,8
Lake Palestine,8
Johnnys Lake,8
East Fork Of Glover River,8
Armand Bayou,8
Sleeping Bear Creek,8
"Atlantic, Katama Bay",8
rio guarumo,8
Little Indian River,8
Kettle River,8
Putah Cr.,8
nehu,8
Little Fourche Maline Creek,8
R. de la Plata basin,8
WABASH RIVER,8
"North Atlantic Ocean, Pamlico Sound",8
richmond,8
Big Lagoon,8
R. Paraguay,8
Indian Cr.,8
Angelina River drainage,8
Lake Arcadia,8
Put-In-Bay,8
"Pacific, Dasol Bay",8
Mefo R.,8
Satsop R.,8
Bahia de Guaymas,8
Kapuas R. Basin; Sungai Tamang,8
Bayou D'Arbonne - Ouachita River,8
Brazeau Reservoir,8
Drainage: Ganges Delta; Hooghly (Hugli) R.,8
Ganges River Drainage,8
Lake Sutherland,8
Economy Creek,8
"North Sea, Brown Bank",8
Davidson Creek,8
Spring Branch of Little River,8
Yangtze,8
Cajika Branch,8
Atlantic North Sea,8
R. Chucunaque,8
Sebastian R.,8
Rio Antabamba,8
Kapuas R. Basin; Kapuas R.,8
Pelican Lake,8
Atlantic Caribbean Sea,8
Mississippi R. drainage,8
l.erie,8
barito,8
Tillamook R.,8
Eagle Fork,8
Kamishak Bay,8
"North Sea, Southern Bight, Zandwingebied Maasvlakte 2, between 51°59'80 N and 52°01'10 N and 03°52'26 E and 03°55'24 E",8
Pierce Creek,8
Naamans Creek - Delaware River - Delaware Bay,8
Gulf of Davao,8
Carter Creek - Apalachicola River,8
GULF OF NICOYA,8
kansas River,8
Tributary of Brazil Creek,8
Namih-waiyi Creek,8
Tributary of Muddy Boggy Creek,8
Jim Blue Creek,8
Cowlitz R.,8
Chambers Creek,8
bolamo,8
Parana/De la Plata basin; R. Paraguay,8
Congo R. System; Ja R.,8
Bang Pa Kong Basin,8
Drainage: RIO SAO FRANCISCO,8
Unnamed Pasture Creek,8
Ntem River System; small stream,8
bandiala,8
Thung Maprao Basin,8
Rio Candelaria,8
Cochetopa Creek,8
Bofon River - Forecariah River,8
Clinch River - Tennessee River,8
Whitehorse Creek,8
Colorado R. Basin; Colorado R.,8
Bolinas Bay,8
pongo,8
Hubbles Lake,8
riv.cygnes,8
Nass River,8
Marais Des Cygnes,8
Herendeen Bay,8
Eastern Indian Ocean,8
Modoc Valley Creek,8
.,8
Uphapee Creek - Tallapooa River - Alabama River,8
Sugar Creek - Coosa River - Alabama River,8
Cummings Spring,8
Río Zongo,8
Louise Creek,8
Río Maipo,8
Atlantic North America,8
Little Tallapoosa River - Tallapoosa River - Alabama River,8
Rio Yanatili,8
si kiang,8
HUMBOLDT BAY,8
Crooked R.,8
Almejas Bay,8
Cape Cod Bay,8
"Western Indian Ocean, Western Indian Ocean",8
Wisconsin River - Mississippi River,8
Tidepools,8
Salween R. Basin,8
Nyong River System; Mfunde River,8
Ditch,8
Eufaula Lake,8
Finn Bayou,8
Drainage: Lewis Run,8
Coast Fork Willamette R.,8
Ntem R. Basin; Mfiande R.,8
Lake Stringtown,8
Tributary of Turkey Creek,8
Mississippi R. Basin,8
Pawmpawm R.,8
Gooch Branch - Cedar Creek - Coosa River,8
Gulf of Lingayen,8
Rio de Contas,8
Drainage: Rio Jequetepeque,8
mahakam,8
Ntem or Campo R. System; Mfiande & Seng Rivers,8
R. Montaro,8
Drainage: SAN ANTONIO RIVER,8
Rodman Pond,8
Chippewa River - Mississippi River,8
doce,8
Laguna Conococha,8
Hai R. Drainage; Pei-Ho River,8
Lagunitas Cr.,8
Euchae Creek,8
Nina River - Sepik River,8
Kapuas R. Basin; Sungai Melawi,8
Lake Phewa Tal,8
Chikaskia R.,8
R. Amazonas basin; Lago Jara,8
Río Chubut,8
Sandy Bear Creek,8
Sexton Creek,8
Pigeon Ditch,8
Big Lake,8
Meade R.,8
Komoe R. Basin; Nkasupir R.,8
R. Amazonas basin; GOSULIMACOCHA,8
SEA OF OKHOTSK,8
Tampa Bay - Gulf of Mexico,8
Shawnee City Lake,8
Kelsey Creek,8
Chestatee River - Apalachicola River,8
R. Santiago basin?; R. Penuela,8
Cahaba River - Alabama River - Mobil Bay,8
Donau River,8
Mona Lake,8
Carnasaw Creek,8
Sacramento R. Basin; Sacramento R.,8
Upper Pennington Creek,8
awash,8
R. Amazonas basin; Igarape Uruara,8
San Pablo Cr.,8
Jacks Creek,8
"North Sea, Southern Bight, east of Brown Bank, Het Gat",8
Rio Blanco,8
Tehuacana Creek,8
Fremont Drainage Canal (B),8
R. Amazonas basin; Lago Sanango,8
Clear Fork R.,8
Mattawamkeg River - Penobscot River,8
BIG CREEK,8
Machire Creek,8
R. Noguera,8
Big Cr.,8
Klacking Creek,8
Lake Marie,8
King's Branch,8
San Juanico Bay,8
Redoak Creek - Apalachicola River,8
Lore Branch Creek,8
Big Point Channel,8
Long Branch Creek,8
CAYUGA LAKE,8
Outer Santa Barbara Channel,8
R. Conchos,8
Little Wyaconda River,8
White River - Arkansas River - Mississippi River,8
Two Creek,8
Horse Thief Lake,8
Willapa Bay,8
Mugu Lagoon,8
Embarras R.,7
San Joaquin R. Basin; Middle R.,7
Winefred Lake,7
Charles Lake,7
Namur River,7
Shana Bay,7
Wet Walnut Creek,7
Russian R. Basin; Forsythe Cr.,7
Tonkaway Lake,7
Frost Creek,7
Strait of Messina,7
Lake Wilson,7
"Atlantic, Vineyard Sound",7
Escambia R.,7
Colonia Bay,7
Atlantic Ocean; Gulf of Mexico; Pensacola Bay,7
Narrow Lake,7
Raccoon Creek - Coosa River - Alabama River,7
"North Pacific Ocean, Puget Sound",7
Soap Creek,7
R. Aragua,7
Bois d'Arc Creek,7
pinios,7
"North Atlantic Ocean, Gulf Of Guinea",7
Whites Creek,7
Río Purús - Río Amazonas,7
Rejang River,7
Maumee River Drainage,7
"Pacific, San Francisco Bay",7
Orokang River,7
balsas,7
"Atlantic, Massachusetts Bay",7
Unnamed Tributary of Little Eagle Creek,7
Katlian Bay,7
Meklong Basin; Huai Malai,7
Río Bravo - Río Grande,7
San Joaquin R. Basin; Coney Island Cut,7
Lehn Mesi R.,7
Snedden Pond,7
Le Sueur R.,7
"North Pacific Ocean, Bering Sea, Puget Sound",7
Santa Maria R.,7
Silver King Cr.,7
Yadkin River basin,7
R. Mulege,7
ARABIAN SEA,7
Pensacola Bay,7
Bahia de la Independencia,7
Davis Strait,7
R. Amazonas basin; R. Branco,7
Lebos Creek,7
Apalachicola Bay - Gulf of Mexico,7
Petit Jean R.,7
W Bering Strait,7
batang hari,7
R. Mayo Basin; R. Mayo,7
R. Amazonas basin; R. Urubamba,7
East Fork of Glover River,7
"Pacific, Pago Pago Harbor",7
Rangoon R. basin,7
"North Sea, Duitse Bocht",7
l.balkhach,7
guadiana,7
Rio Araza,7
R. Amazonas basin; R. Paranapura,7
R. Amazonas basin; R. Chanchomayo,7
Oak Creek,7
Ntem or Campo R. Basin; Mfiande & Seng Rivers,7
Merrymeeting Bay,7
Tributary of Glasses Creek,7
caricouie,7
Coosawattee River - Coosa River - Alabama River,7
Río Moctezuma - Río Panuco - Gulf of Mexico,7
rajang,7
petit coulis,7
TIFFIN RIVER,7
Currituck Sound,7
chao phraya,7
l.bizerte,7
Río Paicavi,7
Rainbow Lakes (UAMZ),7
Smith Creek,7
Skukum Lake,7
Copper R. Basin; Gulkana R.,7
Lagunitas Creek,7
Dogpound Creek,7
Lokendu R.,7
R. Nazas,7
McPherson St. Fishing Lake,7
Field Bayou,7
Drainage: COLUMBIA RIVER,7
Bogg's Hollow,7
Gulf of Ragay,7
RIO TESOCHOCAN,7
Buton Strait,7
ivoloina,7
ba,7
Kenini River,7
RIO MOTAGUA BASIN; R. MOTAGUA,7
R. Santa Ines,7
Sofkahatchee Creek - Coosa River - Alabama River,7
Tributary of Sallisaw Creek,7
Deadman Spring,7
Korea Strait,7
Little Rocky Creek,7
West Castle River,7
Drainage: PERAK RIVER,7
Murder Creek - Altamaha River,7
Ada City Reservoir,7
Lokunje R. System; Bikui R.,7
R. Acoponeta,7
Unnamed Stream,7
Rio Grande/Rio Paraná,7
oue thaboua,7
Center Creek,7
Borrow Pits,7
Twentyfive Mile Creek,7
Nile River,7
Doggerty Creek,7
l.volvi,7
Drainage: Weber R.,7
Stone Creek,7
Battle R.,7
R. Sao Francisco basin; R. Sao Francisco,7
Kapuas R. Basin; Sungai Tawang,7
Enid Lake - Yocona River,7
Laccadive Sea,7
Laguna Canrash,7
R. Chone basin,7
Phanton Lake Spring,7
Tar River,7
Bosque R.,7
galana,7
N. Branch Verdigris Creek,7
R. LosGuayos,7
Bolinas Lagoon,7
Indian Harbor,7
Yaqui River,7
SAC RIVER,7
L. TITICACA,7
LYALL BAY,7
Little Salt Creek,7
amoss,7
Little Deer Creek,7
coastal drainage?,7
"Pacific, Java Sea",7
nero,7
akaki,7
Niobrara River - Missouri River - Mississippi River,7
MEKONG BASIN,7
Hawk Channel,7
"Pacific, Auke Bay",7
Miramontes beach (Moss Beach),7
Hansen Creek,7
Campbell Lake,7
Lobi River,7
Drainage: Honey Lake,7
Rio Abudi,7
"North Atlantic Ocean, North Sea",7
Travaillant Lake,7
Río Cuchujaqui,7
"Atlantic, Peconic Bay",7
Sub-Penitentiary Lake,7
Ouachita River - Red River - Mississippi River,7
Cold Cr.,7
Laguna de Chacán,7
"North Sea, Southern Bight, off Cadzand",7
Wolf Pen Creek,7
Salmon River,7
Oswego R.,7
Mayatan Lake,7
RIO SAN MARCOS,7
Seetakuyuk R.,7
harrach,7
Justice Mill Creek - Spring Creek - Choctawhatchee River,7
Essequibo R. basin; LOWER POTARO RIVER,7
Bistcho Lake,7
Danube River,7
South Fork Putah Creek,7
Quatse River,7
CAPE FEAR RIVER,7
"South Pacific Ocean, Ross Sea, Mcmurdo Sound",7
lag.nkomi,7
Big Mountain Creek,7
"Atlantic, Kangalaksiorvik Fjord",7
Columbia R. basin,7
Lake Taal (Bombon),7
R. Lagarto,7
Río Tulumayo,7
LAKE WASHINGTON,7
Frederick Creek,7
Donnell Lake,7
Tributary of Spring Creek,7
chari,7
Big Creek (Cache River Dr.),7
langevin,7
Tekamah Creek,7
Mulberry Creek,7
Prisoners Cove,7
Dove Creek.,7
Sims Bayou,7
Sandy Hook Bay,7
"Antarctic Indian Ocean, Antarctic Indian Ocean",7
Rio Grande drainage,7
cunene,7
Gulf of Fonseca,7
Silvies River,7
Trib. to Ponca Creek,7
Coosa River drainage,7
"Río Guatopo, Río Orituco",7
Lago Hidalgo,7
Pendjari River,7
R. Dagua,7
Perfume R. basin,7
"Atlantic Ocean, North",7
"Atlantic, Caribbean Sea, Gulf of Paria",7
Kribi River System; Chenge River,7
Laguna Pampacocha,7
Crescent Creek,7
Lobitos Creek,7
Encofina R.,7
Passaic R.,7
Sevier River,7
Drainage: R. Grande de Santiago; R. Verde de Aguascalientes,7
Navarro R.,7
Stamp River,7
Carribbean Sea,7
Rio Amana,7
Río Yaqui,7
Perak River,7
kango,7
Big Sur R.,7
Isabell Creek,7
Río Verde,7
Drainage: Parana/De La Plata; R. Paraguay,7
Sacramento R. basin,7
R. Amazonas basin; Lower R. Amazonas,7
Kaiwi Channel,7
Tudyah Lake,7
San Francisquito Bay,7
Mora R.,7
Walnut R.,7
Middle Tyger R.,7
Gault's Creek,7
Ijs Kreek  - Paramaka Kreek - Marowijne (Maroni) River,7
Karig Malam R.,7
Rio Ulua,7
Yellowstone R.,7
Laguinho de Santa Rita,7
Middel Platte Basin,7
Moapa R.,7
Provo R. Basin; Provo R.,7
Lough O'Flynn,7
Igarape do Meritysal,7
Nujiang (Salween) R.,7
Crown Creek,7
dra,7
"Muckalee Creek, - Apalachicola River",7
Gibbs Creek,7
East Fork Of Caney Creek,7
ROARING RIVER,7
Lake Jocassee,7
Paraguay,7
"Eastern Central Atlantic Ocean; Gulf of Guinea, Gulf of Guinea",7
Orange River,7
BIG BARREN RIVER,7
Lyall Bay,7
l.tonle sap,7
R. El Pilar,7
Lockner Creek - Savannah River,7
Fairfax Lake,7
dnestr,7
song koi,7
al abrache,7
Laguna Jocotal,7
Un. Tr. S. Br. Verdigris River,7
Lobe R. System,7
Keowee River - Savannah River,7
Hams Fork R.,7
Disko Bay,7
Farmington R.,7
Kumano-nada,7
Río Sucio,7
Okanogan R.,7
Lagunas de Mojanda,7
R. AMAZONAS,7
Tiger Creek - Savannah River,7
Pajaro R. basin,7
UMATILLA RIVER,7
Kagoshima Wan,7
quanza,7
Coosa River - Mobile bay,7
Coclé del Norte - Carribean Sea,7
MAUMEE RIVER,7
Río Zulia - Río Catatumbo - Lago Maracaibo,7
Solomon,7
R. San Juan,7
R. Mariara,7
R. Santo Domingo,7
Gatun R.,7
Wood River,7
"Atlantic, Gulf of Mexico, Bayou Callou",7
Little Pine Island Bayou,7
Snake River,7
Waxahachie Creek,7
McLeod River,7
Hillsborough River - Tampa Bay,7
Ganges Basin; Karamjol Cr.,7
West Fork - Barren River - Green River,7
Duck Pond Creek,7
Río Inirida - R.Orinoco,7
Atlantic Ocean; Chesapeake Bay,7
Chowan River,7
Lake Diversion,7
Patuxent R.,7
Halmahera Sea,7
Tanana R.,7
Middle Fork of Big Cabin Creek,7
Kakima River - Konkouré River,7
Saanich Inlet: Mill Bay,7
Chignik River,7
McKinney Creek,7
R. Tiquirito,7
balade,7
Un. Tr. to Big Blue River,7
Cheyenne Creek,7
Owens R.,7
SIBUGUEY BAY,7
Warm Springs Cr.,7
Pra R.,6
Wylie Lake,6
Chewacla Creek - Tallapoosa River - Alabama River - Mobile Bay,6
Drainage: Maranhao R.,6
endau,6
"Pacific, Yakutat Bay",6
West Branch Bass R.,6
East Walker R.,6
Drainage: Pajaro R.,6
R. Atrato basin; Rio Quito into Rio Atrato,6
Río Casas Grandes,6
Medicine Lake,6
Strawberry River,6
Navesink R.,6
Leon River drainage,6
Trib to Chapman Creek,6
South Fork American R.,6
South Branch Hackberry Creek,6
Stag Bay,6
Big Flat Creek - Altamaha River,6
North Fork Rivanna R.,6
Mud Cr.,6
Un. Trib. Turkey Creek,6
R. Sao Francisco,6
Lake Crescent,6
Billy Haw Lake,6
R. Maule basin ; Rio Loncomilla,6
sacramento,6
salamat,6
Primrose Lake,6
Rio Yumuri Drainage; Rio Yumuri,6
Río Amacuzac,6
Rio Oueguay - Rio Uruguay,6
Drainage: Tennessee River (Holston),6
Buffalo Bayou,6
Rio Caura - Rio Orinoco,6
Shark River,6
Bear Valley Cr.,6
Turtle Creek,6
Rio Suchate,6
Tacuari River,6
Sass Lake,6
Nueches River drainage,6
N. Fork Smoky Hill River,6
N. Dry Creek,6
Keane Creek,6
Simon Creek,6
Spring Creek - Choctawhatchee River,6
Kanawha River,6
"Pacific, Agfayan Bay",6
East Fork French Broad R.,6
Elk Lake,6
Moose Lake,6
Estero Bay,6
Lower Cook Inlet,6
PRINCE WILLIAM SOUND,6
San Simeon Cr.,6
Rio Chagres,6
Grove Creek,6
Calfpasture R.,6
R. Curipe,6
Sacramento-San Joaquin Delta,6
Lincoln Creek,6
ouaieme,6
Grand (Neosho) River,6
"Western Indian Ocean; Red Sea, Red Sea",6
l.koronia,6
Kribi River,6
krishna,6
Copper R. Basin; Copper Lake,6
Feather R.,6
"Atlantic, Mediterranean Sea - Aegean Sea",6
giuba,6
Tributary of Dry Creek,6
Sand Springs Park Lake,6
R. Quelite,6
Screw River - Sepik River,6
streams,6
Lakeview Lake,6
Rio Calle Calle Basin,6
Turkey or Tippecanoe (Lake),6
Drake Passage,6
Grasshopper C./Lit.Delaware R.,6
Luna Branch,6
McIntire Creek,6
limpopo,6
Nolichucky River - Tennessee River,6
Hollis Canyon Creek,6
"South Atlantic Ocean, Golfo Nuevo",6
Little Fish Lake,6
Bass Strait,6
Sibugal River,6
Calero Reservoir,6
Pacific Ocean; Gulf of California; Conception Bay,6
berre,6
Blueberry Creek,6
Little Kisatchie Bayou,6
Kaskaskia R.,6
Tributary of Calvary Creek,6
Río Chapare,6
Chattahoochee River - Alabama River,6
Penell Creek,6
HARPETH RIVER,6
R. Cucahaque,6
Kelantan R. basin,6
beth,6
L. Cashiboya,6
Tuggerah Lakes,6
Korb Creek,6
Madeira\Tahuamanu,6
Nemaha R.,6
Suwa Ko,6
Drainage: RIO GRANDE (=RIO BRAVO),6
Meramec R.,6
Cottaquila Creek - Coosa River - Alabama River,6
R. Guigue,6
Orinoco River,6
Salween R.,6
Great Lakes,6
Russian R. basin; Russian R.,6
Congo R. Basin,6
Lake Spence,6
Neah Bay,6
Caldera Bay,6
Simpson Harbor,6
S. Fork Republican River ?,6
Shavers Fork R.,6
West Elm Creek,6
sambirano,6
Lumpmouth Creek,6
Little Sur R.,6
Rio Manogali,6
Okanagan Lake,6
Middle Fork Holston R.,6
Río Grijalva,6
Bojelebung Channel,6
Laguna Beach,6
rembo-nkomi,6
"North Sea, Southern Bight, south west of Brown Bank",6
Black Fox Hollow Creek,6
R. Tocantins basin; R. Maranhao,6
St. Francis,6
Malatgaw R.,6
Yukon R. Basin; Yukon R.,6
Joy Bay,6
Nushagak R.,6
Drainage: Coyote Creek,6
Drakes Bay,6
R. ALMENDARES,6
batanghari,6
Rio T�rcoles,6
R. Tur,6
West Flint Creek - Tennessee River - Mississippi River,6
North Wichita River,6
Atlantic Ocean; Katama Bay,6
Virgin River,6
"Pacific, Ceram Sea",6
medjerda,6
Saddle (Burnt) River,6
Upper Sand Creek,6
Marsh Creek,6
Matelot River,6
Everson Pond,6
Gulf of Palmas,6
Mississippi R. System; South Fork of Holston R.,6
Drainage: PARANA/DE LA PLATA,6
mahavavy,6
tigre,6
Drainage: NAPA RIVER,6
Llano-Colorado River drainage,6
R. Monay,6
'Ditch',6
Patapsco R.,6
Pond #7,6
Celtic Sea,6
koghi,6
Essequibo R. basin; RUPUNUNI RIVER,6
Assineau River,6
Tayabas Bay,6
R. Melones,6
West Fork Pigeon R.,6
Rio Mapitunari,6
MUSKINGUM RIVER,6
Brûlé Lake,6
West Branch,6
Uphapee River - Tallapoosa River,6
Hogcrawl Creek - Apalachicola River,6
Muar River,6
South Fork of North Canadian River,6
Lago Yarina Cocha,6
"Pacific, Unga Strait",6
Río Zapote,6
Gogol R.,6
Kerame River,6
Hipolito Bay,6
var,6
Tuklo Creek,6
Malheur River,6
Delaware River via Cristiana Creek via Brandywine Creek (West Branch),6
RIO GARUMA BASIN; RIO GARUMA & TRIBUTARY,6
Cous Creek,6
Lake Calumet,6
