taxonRank,reps
periculosa fru,1
periculosa fru.,1
peridesma ob.,1
perillus,7
perimus,1
periodenus,1
periodoneus,5
periphetes,1
peristratus,2
perius,13
perlisa r,2
perlucidus,3
permagnus,1
perpusillus,50
perseis,33
perseus,1
persica,8
persicaria,4
persicarioides,1
persicifolia,3
persicum,1
persimilis,4
personata,63
persoonii,2
perspicua,1
pertrinax w,1
pertrinax w.,1
pertula,1
peruamus,3
peruensis,6
perusia f.,1
peruviana,7
perviana,5
perviensis,1
pervirens,2
pes-capreae,16
pestalozzae,1
pesudaliris,2
petiolare,1
petiolaris,1
petiolata,11
petiolatum,3
petosires,1
petosiris,2
petraea,32
petraeum,5
petraeus,1
petrarchae,1
petricolum,1
petrophilus,2
petroselinum,1
peucedanoides,3
phae,1
phaeax,2
phaenareta,1
phaeocephalus,1
phaeum,4
phalalrus,1
phalanta,1
phalantha,5
phaluke,1
phane,3
phara,1
phare,5
pharianita,1
pharo,5
phaseoloides,1
phasiana,3
phasianita,1
phegopteris,1
phelypaea,1
phenarete,5
pheretima,1
pheretimus,1
phhryxus,1
phil,4
philara,1
philene,1
philenor,4
philetas,2
philippensis,15
philippiana,4
philippus,3
phillipus,2
phillyreifolia,1
philone,1
philotas feld,1
philotima,7
philoxenus,1
philoxeroides,1
philyra,93
philyroides,7
phisara,1
phlaea,7
phlaeas,53
phlegon,7
phleoides,4
phlomoides,2
phoebus,3
phoebus f,1
phoebus fab,1
phoenicea,9
phoenicoides,9
phraatica,3
phrygia,2
phryxus,1
phyamea s,1
phyl.,27
phyllis,1
phylum,1327963
phylum | class,1
phyluym,1
phylym,3
phyris,2
physalifolium,2
physalodes,6
phyteuma,1
picardii,3
picea,3
piceatum,1
picoeuropeana,1
picroides,8
picta,12
pictum,35
picui,1
picus,18
pieris,1
pierpasianus,1
piifontianus,2
pila,1
pilifera,6
piliferum,1
pilosa,63
pilosa Hara,1
pilosella,11
piloselloides,5
pilosus,5
pilulifera,5
pimpinelloides,5
pinardii,1
pinaster,22
pinaten,1
pindarus,5
pindus f,1
pinea,6
pinifolia,5
pinifolius,1
pinnata,14
pinnatifida,103
pinnatiloba,2
pinnatum,12
pinnatus,34
pinratanai,3
pinratani,2
pinsapo,15
pinto-silvae,1
piperascens,5
piperascens Malinvaud,2
piperella,3
pipunctata,7
piranii,1
pirenaicus,1
pisatis,2
pisifera,2
pistolochia,5
pitana,1
pitangua,1
pitmani,2
pityusa,1
plagiatus,1
plancus,1
planesiae,1
planiculmis,1
planifolia,3
planisiliqua,6
plantaginea,2
plantagineum,18
plantago,2
plantago-aquatica,2
platanifolium,5
platanifolius,1
platanoides,10
plateia,1
platiglossa,2
platycarpa,6
platycarpos,50
platycarpum,4
platycheila,7
platydema,1
platyglossum,1
platyloba,2
platyphylla Nakai,1
platyphyllos,1
platyphyllum,1
platypus,20
platyrhynchos,13
plautus,1
plena,9
plenissima,6
plicata,9
plicatula,1
plicatum,22
plinii,1
plinius,1
plotus,1
plumieri,1
plumosa,5
plunmatalis,2
pluriflorum,2
plutia,1
plutonica,2
plygalifolia,1
pneumonanthe,35
poda,6
podagraria,8
podalirius,6
podarce,3
podarce fel.,2
poecila,1
poecilorhynchus,4
poeta,2
poeticus,14
poggei,10
pohliana,1
polaris,7
polatschekii,1
polifolia,3
poligonifolia,3
polimorfa,1
poliographa,295
poliographus,76
polita,3
polium,21
pollita,4
polyacantha,2
polyanthos,5
polyanthus,1
polycarpos,1
polycaulon,1
polycephala,2
polyceratia,1
polychroma,1
polycletus,5
polyctor,1
polyctor b,6
polyctor bois,1
polydaemon,5
polydamas,9
polygalifolia,7
polygaloides,14
polygamum,1
polygamus,2
polygonifolia,2
polygonifolius,13
polygonoides,1
polymena,3
polymorpha,7
polyodon,9
polyphemus,4
polyphylla,2
polypodioides,1
polyrhiza,9
polyschistum,2
polyspermum,4
polystachia,1
polystictus,2
polytes,78
polytrichus,2
pomifera,1
pomona,31
ponae,4
ponsii-sorollae,1
ponticum,1
poolii,1
populi,7
populifolius,12
populneus,1
pornemanni p.,1
poros,2
porphyranthus,1
porrecticollis,1
porrifolium,3
porrifolius,40
porrigens,1
porrothenus,6
portensis,7
portia,6
portia ?,1
portis,1
portlandica,3
portula,17
portulacoides,7
poseidon,2
pospichalii,1
postii,1
postrata,1
potilia,2
potina,1
potoniei,3
potosiensis,1
pourretii,32
pouzinii,5
pozoi,2
praba,1
praealtum,13
praecognita,5
praecox,51
praecox fruh,1
praelongus,1
praemorsa,1
praescissum,1
praestabilis,1
praestantis,2
praeterinsu/aris,4
praeterinsularis,104
praeterinsularis v,5
praeterinsularis ver,1
prancei,2
praneas,1
prasina,1
pratense,41
pratensis,89
praxeas,1
praxlas,1
preciosa,2
preissiana,1
preithous l.,1
prenanthoides,7
prescottii,1
present,38
preslii,1
preudeuchylas,1
prexaspes,2
priius,1
primula,5
primulaceum,1
primuliflora,2
primulifolia,1
primuloides,2
princeps f,2
princera,2
privigna f,2
privum,1
procera,3
procerulus,4
procotes,1
procumbens,79
prol.,6
proles,2
prolifera,7
proliferum,2
proliferus,4
prolongata,1
prolongi,1
prolongoi,3
pronilobum,1
propinqua,10
proregulus,1
prorsa,2
prorsus,2
prostrata,40
prostrataus,1
prostratus,2
protactum,1
protenon,3
protenor,5
protesslaus,1
protomedia,2
protonothodes,3
protractum,9
provincialis,1
proxima,4
pruinatum,1
pruinosa,8
pruinosum,1
pruinosus,1
prutenicum,15
pryeri,542
psammitis,2
pseudacorus,4
pseudaegon,5
pseudebusitanum,1
pseudelpis,3
pseudeuchylas,1
pseudi cossius m,1
pseudo-sambucina,3
pseudoacorus,3
pseudoarenaria,1
pseudocassinus,1
pseudochamaepitys,6
pseudocorymbosum,1
pseudocracca,2
pseudocrispus,1
pseudocyperus,2
pseudocytissus,1
pseudocytisus,2
pseudofluitans,162
pseudogombo,1
pseudogracilis,6
pseudojaponica,11
pseudolacistophyllum,1
pseudomacropoda,5
pseudomillefoliatus,2
pseudomuta,1
pseudonarcissus,82
pseudopalustre Nakai,1
pseudophragmites,3
pseudophrygia,1
pseudopilosa,4
pseudopilosella,1
pseudoplatanus,45
pseudoramuelis,1
pseudorubescens,1
pseudosetaceus,2
psilosepalus,2
psilotum,1
ptahol,1
ptarmica,4
pterochlaenum,17
pterocladus,1
pterococca,2
pterophorus,1
pubens,1
pubescens,62
pubescens (Nakai) M.Mizush.,1
pubescens Nakai,4
pubescense Takeda et Hara,1
pubigera,6
pubinervis,3
pubipetala,1
publilius,2
pudica h&ed,1
pudica hy.ed,1
pugnax,2
pulchella,5
pulchellum,6
pulcher,15
pulcherrima,1
pulchra,21
pulchra berg,1
pulchrifolium,1
pulchrum,6
pulegioides,15
pulegium,16
pullata,6
pullus,1
pulverulenta,18
pulverulentum,10
pulvinata,7
pulvinatum,2
pumila,72
pumilio,5
pumilum,27
pumilus,4
punctata,4
punctatissima,18
punctatum,5
puncticollis,7
punctiger,73
punctulatum,2
pungens,50
puniceum,1
pura,1
purpurascens,12
purpurea,76
purpurea x S. alba,1
purpureum,21
purpureum L.,1
purpureus,1
purpurocaerulea,3
purpurocaeruleum,1
purshiana,2
purshianus,4
purshii,2
pusilla,25
pusillum,8
pusillus,8
puspa h,1
pustulatum,1
pustulatus,1
pv.,2694
pycnanthum,1
pycnanthus,1
pygela,1
pygmaea,13
pygmaeus,48
pyramidalis,4
pyramidata,16
pyranthe,22
pyraster,2
pyrenaea,1
pyrenaeum,67
pyrenaeus,3
pyrenaica,102
pyrenaicum,37
pyrenaicus,40
pyrgion,2
pyrifolia,15
pyroliflorus,2
pyropappum,5
pyrrhopia,2
pyrrhulina,9
pythias,3
pythiusa,1
qrepafle,1
quadrans,1
quadratum,280
quadridens,1
quadriffolia,1
quadrifida,2
quadriflora,7
quadrifolia,9
quadrifolium,5
quadripartita,3
quadriradiata,1
quatripartita,2
queenslandicus,2
querana,10
querioides,3
quinqueflora,19
quinquelobum,1
quinquevulnera,2
quirinalis,1
qulira,1
r,15
r.h,2
r.h.,1
r.l,1
r.l.,1
rabdia,197
race,14
racemifoliata,1
racemosa,28
racemosum,3
racemosus,7
radians,3
radianus,1
radiata,32
radiatus,2
radica,3
radicans,29
radicata,109
radicatus,1
radicosa,1
radiiflorus,1
raduloides,1
raetam,1
ragusina,7
ramburei,1
ramburii,1
ramentacea,2
ramicornis,6
ramiflora,14
ramona,1
ramondii,1
ramosa,1
ramosissima,78
ramosissima Hara,1
ramosissimum,24
ramosum,25
ramosus,4
ranarius,1
ranta,3
ranunculoides,82
ranunculus,2
rapa,1
rapae,5
raphanifolia,6
raphanistrum,1
rapum-genistae,6
rapunculus,16
rariflora,1
rariflorum,2
ratisbonensis,1
raulinii,1
ravata m,2
ravata m.,1
ravennae,2
"ravida(fruhstorfer,190",4
raza,9
razulii,2
reaina b&e,1
rebaudiana,1
rebeli,2
rebunshirensis Hara,1
rechingeri,1
reclinata,2
recordonii,1
recta,21
rectifasciata,1
rectirostris,1
rectum,7
rectus,4
recurva,6
recurvata,1
recutita,3
redex,1
redolens,2
redtenbacheri,2
reduncus,1
reesei,1
reevesii,1
reflectum,1
reflexa,1
reflexum,3
refracta,1
regalis,5
regama,5
regia,2
regina,2
reginae-amaliae,1
reginaeelisabethae,1
regis-jubae,3
regn.,1149
regulus,2
regulus b,2
reichenbachiana,9
reikoae,3
reinii,1
relicta,28
remonga corb,1
remota,9
renanga c,1
reniforme,1
reniformis,1
repanda,27
repandum,2
repandus,1
repens,98
repetitus,2
reptans,22
republicaus,1
requienii,3
resedifolia,1
resinomarginea,1
resinosa,1
resoluta c,1
restrictus,6
resupinata,13
resupinatum,16
reta,4
reticulata,145
reticulatus,1
retortum,1
retroflexum,1
retroflexus,5
retzii,1
reuterana,6
reuteri,11
reuteriana,1
revelieri,1
reverchonii,5
revilineatus,2
revolutum,6
rex,8
rex (ssp),1
rex b&s,2
rex b.h.,2
reyesii,2
rhadamantus l.,3
rhagadioloides,4
rhamnoides,2
rhapontica,6
rhethenor,2
rhizophorarum,1
rhodanensis,1
rhodesiana,3
rhododendri,92
rhodopodum,1
rhodorhizoides,2
rhoeas,5
rhoecus,4
rhoeo,1
rhombifolia,3
rhombifolius,1
rhomboidalis,1
riaeana,1
riamba,1
ribbei,6
ribolia,2
richardus,1
richeri,7
richithohofeni,1
richithufeni,6
richterianum,1
richthifeni,1
richthofeni,2
ridleui,1
ridleyi,2
rigescens,2
rigida,13
rigidissima,1
rigidula,9
rigidulum,1
rigidum,78
rigoi,1
rikuchina,8
rilbe,1
rilbei,4
riley,1
rileyi,4
rimpoche,1
rionii,5
riparia,5
risa,1
rishirizana,8
risi,5
ritro,39
riukuensis,14
rivale,6
rivalis,1
rivas-martinezii,70
rivasgodayana,2
rivasmartinezii,2
rivini,6
riviniana,15
rivulare,2
rivularis,6
robbinsii,1
robertia,1
robertiana,2
robertianum,19
robertii,1
robur,20
robusta,20
robustipes,2
robustum (Rupr. ex Milde) C.Chr.,1
robutus,1
roderickii,2
roelofsi,16
rohrii,1
romana,4
romanovi,1
romualdo,1
ronnigeri,1
roridaeformis,10
roruena,1
rosa,2
rosacea,4
rosalba,2
rosea,17
rosei,3
rosenniteus,1
roseolepis,1
roseoniteus,1
roseum,3
roseum Koidz.,4
roseus,11
rosimon,1
rosmarinifolia,88
rosmarinifolium,1
rostrata,12
rostratum,1
rosulatum,3
rot,1
rotalita,1
rotensis,1
roth,1
roth.,1
rothia,1
rothmaleri,66
rothschildi,1
rott,26
rotunda,1
rotundifolia,55
rotundifolium,62
rotundus,32
rouyana,8
rouyi,10
rozeirae,2
rubdebilis,2
rubella,4
rubellum,1
rubens,54
ruber,8
rubescens,1
rubia,1
rubicunda,3
rubicundula,1
rubicundum,5
rubicundus,1
rubida,1
rubigatus,1
rubiginosa,5
rubisepalum,2
rubra,32
rubriflora,4
rubrifolium,6
rubrum,6
ruderale,1
rudex,1
rufa,11
ruficeps,4
ruficornis,5
rufipes,2
rufo-ferruginea,23
rufocellularis,1
rufocuprea,2
rufofervidum,3
rugata,2
rugosa,36
rugosum,3
rugosus,1
ruizii,6
rumanzovia,1
rumeliana,1
rumelicus,1
rumina,1
rumina l.,4
runcinatum,5
rupestre,8
rupestris,22
rupicola,82
rurivagum,1
rurolineatum,7
ruronotatus,4
rusca,5
ruscifolia,1
ruscinonense,1
ruslana,17
russatus,1
rustica,2
rusticus,2
ruta-muraria,11
ruthenica,1
ruthenicus,1
rutifolium,2
rutila,6
rutilans,17
rutulus,1
ruvana,1
rwandensis,1
rytidocarpoides,1
ryukyuensis,12
s.,1
s.sp,1
sabaudum,12
sabina,5
saborni,1
sabulicola,3
saccharatum,1
saccharinum,3
sachalinense,3
sachalinense Fr.Schm.,1
sachalinense Hara,2
sachalinense Kitag. var. elatias Kitag.,5
sachalinense Kitam.,2
sachalinense Ohwi,1
sachalinensis,12
sadleriana,5
saepestriata,270
saepium,1
sagana,1
saginoides,1
sagittale,4
sagittalis,1
sagittata,5
sagittifolia,5
sagittipotens,1
sagredoi,3
saguntina,1
saha,3
sakaia,1
sakhaliensis,1
sakhalina,8
salicaria,8
salicifolia,5
salicifolium,7
salicina,13
salicina x vaillantii,1
saligna,4
salignus,2
salina,3
salisburgensis,29
salistra,2
salmantica,10
salmanticensis,1
salmanticum,2
salomona,1
salomonsis,1
salpinxoides,2
salsa,1
salsolae,16
salsoloides,4
salvatoris,2
salviastrum,2
salvifolius,6
salviifolia,7
salviifolius,14
salzmanii,1
salzmanniana,5
salzmannii,5
samaritanii,1
sambucifolia,3
sambucina,31
samina,1
samina f,1
samniticus,1
sampaiana,3
sampaioanus,2
samurai,34
"samurai(fruhstorfer,19",9
sanabrensis,3
sanamunda,6
sancta,1
sanctum,1
sandakana,1
sandakani,1
sandakanus,2
sandawanum y,1
sandawanum y.,1
sandozianum,1
saneri,1
sanguinalis,9
sanguinea,23
sanguineum,10
sanguineus,9
sanguinolentus,15
sanguis-christi,3
saniculifolius,139
sanmigueli,1
sannians,1
santolina,1
santolinoides,1
saperanus,2
saphirinus,104
sapienta,2
saponaria,1
sapor,5
sapphirinum,1
sappho,16
sara,24
saranensis y,1
saranensis yagi,1
sarcina,1
sardoa,1
sardoum,1
sardous,1
sargentii,56
sarnada,2
sarpedon,22
sarracenicus,1
sarupa c,1
sarupa cor,1
sarvelii,1
sasakii,10
sataspes,8
sativa,53
sativum,16
sativus,32
satraspes,3
satsumensis,8
saturata,3
saturatus,76
satureioides,1
saturejoides,1
saueri,2
sauliae,1
saussureoides,2
sautei,2
sauteri,3
savatieri,1
savianum,3
savii,1
saxatile,21
saxatilis,60
saxetana,1
saxicola,1
saxifraga,28
sayii,1
sayii edw,2
sbansa,1
scaber,27
scaberulus,1
scabiosa,8
scabra,29
scabrida,37
scabriflora,8
scabriusculum,1
scabrum,8
scandens,2
scandex,1
scandinavicus,1
scapoides,1
scariosa,1
scariosum,2
sceleratus,1
sch,2
schach,4
schautensis,1
scheuchzeri,1
scheukiana,1
schiffermue.lleri,1
schify,1
schistacea,2
schistosum,1
schizanthoides,1
schizocalyx,4
schlegelli,1
schleicheri,2
schmidelyana,1
schmidtii,1
schoenoides,18
schoenoprassum,1
schoenoprasum,5
schomborgkii,1
schotedeni,1
schottii,1
schoubotzi,2
schousboei,1
schoutedeni,2
schoutensis,4
schreberi,2
schreiberi,1
schreiler,3
schrenckii,126
schreuterianum,2
schs,1
schultesii,1
schveiler,1
schweinfurthii,1
schweinitzii,1
schwerinii,1
sciadophorum,1
scilloides,2
scipio,2
sciurus f,1
sciurus f.,1
sclarea,1
sclareoides,1
sclerocarpa,4
scolopendrium,7
scolymus,326
scoparia,107
scoparium,5
scopariums,1
scoparius,73
scopulinum,1
scopulorum,1
scordioides,2
scordium,7
scorodonia,26
scorodoprasum,1
scorpioides,68
scorpius,22
scorzonerifolium,4
scothicum,2
scotosia,5
scotti,1
scottica,1
scrobiculata,1
sculentum,4
scutatus,4
scutellata,6
scylla,5
scyrus,4
secalinim,1
secalinum,2
secalinus,5
sect.,31
sectio,1
section,38256
section botany,3188
section zooology,1
section[genus],1
secunda,14
secundatum,1
secundiflora,4
secundoramea,1
securidaca,1
sed rock,1
sedenense,4
sedense,1
sedifolia,1
sedifolius,6
sediforme,8
sedoides,5
segetalis,9
segetum,8
segimonensis,1
segoviense,1
segueri,1
seguro,3
seizi,6
sejanus,3
sejuncta,13
selago,7
selenophora,2
selloana,17
sellowiana,1
sellulus,1
semiamplexicaulis,1
semibaccata,2
semicaesia,1
semicompositum,48
semidea,1
semidecandrum,4
semidentata,8
semidiaphonum,1
semifasciatus,6
semifulva,1
seminigra,4
semipapposa,1
semiramis,4
semitorques,13
semperflorens,2
semperi,12
sempervirens,53
senanense,1
senegalensis,2
senescens,2
sengei,1
senia,2
senilis,26
senjoensis,8
senneni,2
sennenii,1
senthes,2
seoanei,1
sephirus,4
sepium,14
septenlrionalis,1
septentrionale,4
septentrionalis,13
septentrionalis(shiroz,15
septentrionarlis,1
sepylloides,1
sequeira,2
serenissinus,1
serenita,1
sericans,1
sericea,44
sericea Regel,3
sericifera,1
seridis,2
series,48
series botany,39
sernica v.ek,1
serotina,6
serotinum,9
serotinus,29
serovar,1010
serpens,7
serpentina,1
serpentinicum,1
serpyllifolia,16
serpyllifolium,51
serpylloides,4
serpyllum,1
serranum,1
serraria,1
serrata,74
serratodens,2
serratuloides,1
serratus,1
serriola,6
serrirostris,2
serunica,3
serunica v.e,2
sesameus,1
seslerioides,2
sesquipedalis,1
sessiliflora,14
sessilifolia,3
sessilifolium,6
sessilifolius,1
sessilis,5
setacea,6
setaceum,14
setaceus,8
setiferum,12
setifolius,24
setigera,2
setiglumis,5
setosa,4
setulosus,1
severianoi,2
severina,2
seyllaria,1
seyrigii,1
sf.,1
shallon,1
shanki,1
shantana,1
shantungensis,2
shasta,1
shasta e.,1
shasta edw.,1
shastense,1
shastensis,4
shawii,1
shibetchense,3
shikokiana,4
shikokumontana,2
shima,2
shirakii,12
shirozui,2
shoutedeni,1
siamensis,9
siberuta,2
sibirica,69
sibiricum Seringe,2
sibiricus,8
sibthorpioides,1
siccata,1
sicelis,1
sicula,29
siculum,2
siculus,3
sieberi,2
sieboldiana,44
sieboldii,74
signatus,8
significans f,4
significans fru,1
siifolia,1
siiricus,1
sikandi,5
sikkima,30
"sikkima(moore,1884)",7
sikkimica roth,1
silaifolia,3
silaus,6
silawa,1
siler,10
silerifolius,2
silesiacum,1
silhetensis,1
siliqua,5
silvatica,2
silvicola,8
silvinus,1
silvinus b,1
silvinus bois,3
simaluria,1
similatum,2
similimus,3
similis,8
simois,4
simonii,1
simorrhinum,25
simplex,26
simpliciflora,3
simplicifolia,1
simplicifolium Kitam.,4
simpliciuscula,1
sinabangensis,2
sinaica,3
sinensis,16
singa ssp. ?,1
singapura,1
sinha,2
sinhara f,1
sinica,3
sinica f,1
sinica forst,1
sinicus,9
sinope,2
sinpylus,1
sintenesii,1
sintenisii,1
sinuata,4
sinuata Hara,1
sinuatum,7
siphocampyloides,1
siponta,1
siporanus,1
sirius,1
sisarum,1
sisyrinchum,30
sitchensis,5
skvortsovii,1
sl,1
slatydema,1
slsina,4
slsp.,1
smallii,58
smaragdalis,1
smaragdinus,170
smatrae,3
smintheus,2
smintheus d,1
smintheus doub,1
smirnowii,1
smithii,4
soda,2
sodomeum,2
soga,1
soja,2
soldanella,3
soleirolii,5
solilucis,2
sollyaeformis,1
solon,1
soloniensis,2
solstitialis,2
sommerfeltii,1
somnifera,15
somniferum,2
sonchoides,1
sonitans,4
sonnei,1
sonomensis,1
sonorivox,8
sophia,3
sordax,1
sordidum,2
sordidus,6
sororius,1
sorrentini,1
soud,1
souliei,1
sp,14
sp.,1444887
sp.af.,1
sp.aff.,1
sp.nov,1
sp.nov.,1
sp1,6
spachii,1
spadica,1
spadiceum,1
spadix,2
spadix bois,1
spadix boisd,1
sparsa,1
sparsiflora,6
spartea,8
spartioides,18
spartum,18
spathularis,6
spathulata,4
spathulatus,1
spathulifolia,1
spec.,2
specie,14725
species,267578083
species aggregate,746177
species group,3004
species hybrid,195821
species pro parte,730
species sensu lato,300845
species status doubtful,3
speciesAggregate,2887
speciesHybrid,12
speciesaggregate,3405
speciesgroup,5428
specieshybrid,2414
species ,1138
specific hybrids,2
specificEpithet,52818
speciosa,9
speciosissimum,3
speciosum,298
speciosum ?,1
speciosum ? or mariannae ?,5
speciosus,2
specise,1
specissisimum,1
spectabile,1
spectabilior,1
spectabilis,3
specularioides,1
specularis,1
speise,1
spelta,1
sphaericus,4
sphaerocarpa,10
sphaerocephala,7
sphaerocephalon,9
sphaerocephalus,12
sphaerospermus,1
sphegodes,2
sphondylium,2
spicant,8
spicata,24
spicatum,30
spicatus,2
spicise,1
spilonotus,2
spina-christi,2
spinabadia,2
spinicauda,25
spinosa,72
spinosissimum,7
spinosissimus,1
spinosum,30
spinosus,7
spinulosa,13
spinulosus,1
spiraeifolia,1
spiralis,4
spiridion,2
spiridiva,1
spirillus,1
splendens,8
splendida,1
splendida m,1
splendius,1
spodocephala,2
spp,1
spp.,10
spridion,2
spridiva,1
spuria,11
spurium,3
sqechenyi,2
squalidus,1
squamaria,1
squamata,2
squamatum,5
squamatus,14
squamigera,2
squamosum,3
squarrosa,8
squarrosum,1
squarrosus,20
ssp,304
ssp.,37520
ssp. Soja,1
ssp. arenarius,5
ssp. asiatica,10
ssp. edgeworthii,2
ssp. fallax,1
ssp. farfaraefolia,6
ssp. fauriei,3
ssp. glabrescens,4
ssp. glabrifolius,1
ssp. grandiflorum,1
ssp. iinumai,2
ssp. insularis,1
ssp. japonica,7
ssp. japonicum,4
ssp. leiophyllus,4
ssp. linariifolia,1
ssp. longan,1
ssp. maritima,1
ssp. nagasakiensis,2
ssp. nomame,1
ssp. ovatus,4
ssp. oxyphyllum,3
ssp. oxysepalum,2
ssp. pentamerum,2
ssp. pygmaeus,1
ssp. quinquecostatus,2
ssp. ripensis,6
ssp. robustum,1
ssp. sachalinense,1
ssp. sieboldiana,6
ssp. strigosa,2
ssp. sugimotoi,4
ssp. urashima,5
ssp. yedoensis,3
ssp. yezoensis,3
ssp.(sulaensis?),3
ssp.asiatica,1
stachydioides,1
stagnalis,140
stamineum,3
staticifolia,3
staticoides,1
staudinger,9
staudingeri,7
stearnii,2
stebbinsii,2
stegmanni,5
steindachneri,1
stejneger,5
stejnegeri,20
stella,4
stellaris,6
stellata,28
stellatum,15
stellatus,2
stellibera s,1
stelligera,1
stellipila Maxim.,2
stenauthus,1
stenocarpa,5
stenoceras,1
stenopetala,4
stenopetala Maxim.,1
stenophylla,4
stenophyllum,1
stenopterum,5
stenorhiza,1
stepnaniae h.,1
stepposa,1
stereodes,1
sterilis,41
sternitqkyi,1
stevenii,1
sticheli,1
stimpsoni,2
"stinga(evans,1949)",1
stipellatum,1
stipitatus,1
stipulacea,23
stipularis,2
stiris j.,1
stockleyi g,5
stoebe,2
stoechas,82
stoetzneri,2
stoll,2
stolonifera,43
stramineum,1
straminicephala,3
stramonium,29
strandi,2
stratocles,1
stratonies,1
stresemanni r,2
striata,6
striatum,12
striatus,81
strichnocera,44
stricta,76
strictum,25
strigillosus,10
strigorus harris,1
strigosa,36
strigosula,1
strigosus,46
strigulosus,1
striicornis,1
strix f.,1
strobilaceum,1
strobus,4
strumarium,2
struthium,14
stubbsi corb,1
stundfussi,5
stygia,1
stygiana,2
styligua,1
stymphelus,5
suasella,3
suave,1
suaveolens,10
suavis,3
sub class,84
sub family,91
sub genus,69
sub order,123
sub phylum,28
sub species,106485
sub variety,1
sub-order,30
sub-species,1
sub.,1
subClass,22
subFamily,1336
subGenus,775
subOrder,8
subSpecies,8907
subTribe,106
subacaulis,3
subaequiloba,2
subalpina,2
subalternans,2
subangustatus,5
subaphylla H.Andres,1
subargenteum,3
subaurolosum,1
subbiflorus,7
subbuteo,1
subcaerulea,3
subcarneum,15
subcirris,2
subclass,24655
subclass.,26
subclasse,1
subclassis,2
subclathratus,1
subcordata,12
subcrenata,1
subcuneatum,9
subdathratus,3
subdebilis,1
subdemersum,1
subditius,1
subdivision,34
subembranchement,5
suber,12
suberecta,1
suberosa,3
suberosus,1
subespecie,900
subespecies,1921
subespécie,12243
subexertum,1
subf.,168
subfalcata,5
subfamilia,69
subfamily,192201
subfamília,45
subfasciatus,14
subfilo,45
subform,4
subforma,10
subfurcatus,1
subgen.,125
subgenus,72332
subglabra,8
subgênero,55
subhirsutum,1
subhyporder,61
subinclusa,1
subinermis,5
subinermis Ohwi,2
subintegerrima,2
subintegrifolia,1
subintegrum,2
subkingdom,2300
sublobatum,1
sublyrata,1
submersus,6
submollies,5
submontana,2
subnodulosus,9
subordem,773
suborder,12472
suborder ,10
subordo,44
subornatus,4
subovatum,2
subpallida,1
subphyl.,10
subphylum,6432
subps.,2
subpyrenaica,4
subramosa,2
subrata,2
subregn.,282
subrepens,4
subrosea,1
subs.,1
subscaposa,2
subsection,3
subsection botany,19
subsericea,1
subseries botany,1
subserrata,1
subsp,4819
subsp.,724077
subsp. 1,25
subsp. 2,57
"subsp. 3 (= C. sp. 2 subsp. 1 in Hosoya, 1993)",2
"subsp. 4 (= C. sp. 2 subsp. 2 in Hosoya, 1993)",1
"subsp. 5 (= C. sp. 2 subsp. 3 in Hosoya, 1993)",2
subsp. Edulis,1
subsp. Kawasakiana,1
subsp. andreaeanus (Makino) Yonek.,4
subsp. asiatica,1
subsp. asiatica (H.Hara) Kitam.,1
subsp. asiatica (Nakai ex H.Hara) Kitam. ex H.Hara,1
subsp. asiaticum,4
subsp. cephalostigma (Hausskn.) C.J.Chen,1
subsp. conferta,1
subsp. coreanum,2
subsp. coreanum (J. Agardh) Yoshida,6
subsp. crassa,1
subsp. dentatum,2
subsp. dissectum,3
subsp. evanescens (C. Agardh) Powell,6
subsp. evanesvens (C. Agardh) Powell,4
subsp. grandis,2
subsp. hondoense,1
subsp. incarnata (DC.) A.E.Murray,1
subsp. japonica,4
subsp. japonicum,2
subsp. japonicus (Maxim.) Utech et Kawano,1
subsp. klotzschianus (Meisn.) Rech.f.,1
subsp. mandarinorum var. oreades (Franch. et Sav.) Koidz.,1
subsp. mangostanus,2
subsp. microcephalus,2
subsp. nagasakiensis (W.Becker) J.C.Wang et T.C.Huang,1
subsp. nipponicum,2
subsp. ohsumiensis,4
subsp. ovatus,18
subsp. oxyphyllum (DC.) H.Ohashi var. japonicum (Miq.) Maxim.,1
subsp. pentamerum,1
subsp. plumosa,1
subsp. ringgoldianum,2
subsp. sativus,1
subsp. savatieri,3
subsp. sieboldiana (Miq.) H.Hara var. major (Nakai) Murata,1
subsp. var.,1
subsp. vulgaris,1
subsp. yedoensis (Franch. et Sav.) Kitam.,1
subsp.1,64
subsp.2,8
subsp.3,2
subsp.4,1
subsp.Fernaldiana(Level.et,2
subsp.abbreviata(Kukenth.)T.Koyama.,1
subsp.abbreviata(Kukenth.)T.KoyamaC.,2
subsp.asiatica,1
subsp.fallax(Schindl.)H.Ohashi,1
subsp.giganteus,1
subsp.japonicum,21
subsp.javanica,1
subsp.leiotensis(Fr.et,2
subsp.monticola,1
subsp.obovata,1
subsp.ovatus,1
subsp.paraspicate,6
subsp.pubescens,4
subsp.rishirensis(Frachet)T.Koyama,3
subsp.salicaria,1
subsp.sikokiana(Fr.et,6
subsp.|Species,42
subsp.|subsp.,1
subspecie,25
subspecies,14351119
subspecies aggregate,249
subspecies hybrid,978
subspecieshybrid,96
subspecificAggregate,212
subspecius,2
subspinosa,5
subspinosum,1
substellatum,1
substituta,484
subsup.,1
subterraneum,8
subtilis,1
subtrib.,13
subtribe,333
subtrigona,7
subulata,5
subulatissima,1
subulatum,6
subulatus,9
subuliferum,1
subuniflorum,1
subv.,1
subvar,31
