geodeticDatum,reps
,467096193
!196,2
"""""Zaire""""",1
"""International spheroid""",13
#D50,1
',1
(+/- 30 Meters),1
(+/- 30 meters),1
(Atlas Fl. Eur.): MH2,1
(GPS),2
"(GPS, WGS 84)",3
(NAD 27),14
(NAD 83),17
(NAD 84),1
(NAD27 CONUS),2
(NAD27),2
(NAD27) North American 1927,10
(NAD83),1
(NAD84),6
(WGS 84),1
(WGS84),7
(WGS84) World Geod,4
(WGS84) World Geodetic System 1984,148481
(WSG 84),2
NAB83,1
NAD,35
NAD  83,2
NAD 1924,1
NAD 1927,6621
NAD 1983,7239
NAD 1984,2
NAD 1987,3
NAD 27,31317
NAD 27  (UTM Datum: NAD 27 CONUS),10
NAD 27  (UTM Datum: NAD27 CONUS),1
NAD 27  (UTM Datum: NAD27),1
NAD 27 CONUS,129
"NAD 27, map estimate",117
NAD 28,3
NAD 38,1
NAD 83,12172
NAD 83 error 2.6 m.,1
"NAD 83, GPS reading",1
"NAD 83, Garmin 12",18
"NAD 83, Zone 11 N",1
"NAD 83, Zone 15",1
NAD 83.,3
NAD 83/84,753
NAD 83/WGS84,660
NAD 83:,2
NAD 84,167
NAD 85,2
NAD 93,3
"NAD, WGS84",3
NAD-27,1
NAD-27 continental,1
NAD-83,17
NAD100,1
NAD101,1
NAD102,1
NAD132,1
NAD19,1
NAD1927,938
NAD1927.00,283
NAD1927?,1
NAD1983,3385
NAD1983?,1
NAD2,1
NAD27,1066905
NAD27  (UTM Datum: NAD 27 CONUS),29
NAD27  (UTM Datum: NAD27 CONUS),1
NAD27  (UTM Datum: NAD83),1
NAD27 (Conus),31
NAD27 (LL),4
NAD27 (UTM Datum: NAD 27 CONUS),1
NAD27 (UTM); NAD83 (LL),1
NAD27 (UTM); WGS84 (LL),22
NAD27 (waypoint #266); UTM zone 11,1
NAD27 CONUS,636
NAD27 ConUS,3
NAD27 GPS,1
NAD27 updated with NAD83,1
"NAD27, CONUS",62
"NAD27, map estimate",4
NAD27; WGS84 (LL),2
NAD27BAH,51
NAD27NAD27,1
NAD27NAD27NAD27,1
NAD27_CONUS,3
NAD28,33
NAD29,12
NAD3,3
NAD30,9
NAD31,5
NAD32,5
NAD33,5
NAD34,5
NAD35,4
NAD36,4
NAD37,3
NAD38,2
NAD383,1
NAD39,2
NAD40,2
NAD41,2
NAD42,1
NAD43,1
NAD44,1
NAD7,2
NAD8,1
NAD80,8
NAD82,11
NAD82/WSS84,1
NAD823,1
NAD83,455295
NAD83  (UTM Datum: NAD83),1
NAD83 (LL),34
NAD83 (UTM),1
NAD83 (UTM); WGS84 (LL),21
NAD83 7.5' Quad: Pinto Valley,6
NAD83 GPS,33
NAD83 Zone 16,6
"NAD83, WGS84",1
NAD83/84,70
NAD83/WGS40,1
NAD83/WGS84,247
NAD83/WGS94,2
NAD83/WSS84,10
NAD83354,1
NAD83?WGS84,1
NAD83_CONUS,22
NAD84,158
NAD84/WGS84,1
NAD85,6
NAD86,4
NAD87,2
NAD88,2
NAD89,2
NAD90,2
NAD91,2
NAD92,2
NAD93,4
NAD94,1
NAD95,1
NAD96,1
NAD97,1
NAD98,1
NAD99,1
NAD@27,1
NADA83,7
NADS83,1
NAS27,2
NAS3,1
NAd27,4
NAd83,5
ND,8
NDA83,1
NGVD 29,1
NO DISPONIBLE,1076439
NWS84,6
NZGD2000,9
NZGD49,18842
NaD83,3
Nad 27,11
Nad 83,301
Nad 84,1
Nad27,1
Nad83,490
Nad83 Zone 16,4
Nad83 Zone 17,1
Naparima 1955,1
New (1950) Arc,70
New (1960) Arc,739
North America 1983/NAD83 (GRS 80),18
North American 1927,1
North American 1983,2
North American Datum 1927,695390
North American Datum 1983,78338
North_American_1927,104
Not Recorded,803
Not known,1
Not recorded,2560
O,1
OSGB 36,1
Ocotepeque,43
Ocotepeque 1935,8564
Ocotopeque 1935,3
Oman,95
On Water with net,1
Ordnance Survey of Great Britain 1936,58
Owens,3
POS,31
PRP_M,28055
PSAD56,1
Peabody,1
Piep,1
Provisional La Conoa 1956 (Venezuela),42
Provisional South American 1956,1555
Pryor Mtns,1
R4W T4S sec11,1
RSA:2009,24
Range Science Field Headquarters,1
Restricted Data,2
Reunion,90
Romoland 7.5' Q.,1
S-42,1
S/N,1
S1942,5
S42W,1
SAD69,84269
SD:2009,31
SE MT,1
SIRGAS 2000,5934
SLBM,1
San,2
Schwarzeck,109
South American Datum 1969,899
"T.24S., R.24E., S.31",1
"T.4S., R.4W., sec 11, SW 1/4",2
T17S R2W,1
"T1S, E22W, sec. 11",1
"T1S, R22W, S11",1
TOKYO,7
TOYKO,255
TRANSVERSE MERCATOR,178
TWD67,406575
TWD97/WGS84,14294
Taiwan Datum 1967,35
Terrametrics 2008,77
Tokyo,16640
Tokyo Datum,603
Topo! Program,1
Toyko,139
UGS84,1
USBGN,1597
USD 83,15
"USGA 7.5"""" Wolf Gap WV/VA quad",1
"USGS 7.5 """"Wolf Gap"""" WV/VA quad (1966)",1
UTC,4
UTM,30
"UTM 10 km cell: MJ-9E, 0N. Rattlesnake Mtn.",1
UTM 176 LU19,1
UTM 241154,1
UTM 32 T 0361680 4893858,4
UTM 32 T 0379641 4894590,2
UTM 32 V KM 936 861,2
UTM 485 911,1
UTM 62453D,1
UTM Gnd Reference,1
UTM Grid Reference,1
UTM NAD 83,33
UTM NAD27,13
UTM NAD83,1
"UTM NR 10,41",1
UTM Zone 16,209
UTM Zone 17,50
UTM Zone16,6
UTM Zone17,3
UTM projection,18
UTM236179,1
UTM425454,1
UTM427458,1
UTM453501,1
UTM83,2
UTM: 10SDQ8279,1
UTM: 32 V LN 724 128,2
UTM:Zone 17,2
"UTMS, WGS84 datum",1
UTMWGS84,1
Unknow,1
Unknown,240903
Ville de Mirabel,1
Viti Levu 1916,27
W,889
W233,1
WBS84/NAD83,16
WCR 13,5
WFGS84,1
WG/S84,1
WG584,13
WG587,1
WG589,1
WG84,30
WG84/NAD83,19
WGA84,26
WGAS84,1
WGD84,4
WGS,728
WGS 100,1
WGS 101,1
WGS 102,9
WGS 103,1
WGS 104,1
WGS 105,1
WGS 106,1
WGS 107,1
WGS 159,26
WGS 163,54
WGS 19,1
WGS 1972,3
WGS 1983,3
WGS 1984,74029
WGS 1984 (WGS 84),903
"WGS 1984,",3
WGS 1984.,153
WGS 1984. Re-located per GoogleEarth.,1
WGS 72,16
WGS 80,35
WGS 83,2
WGS 84,658536
WGS 84  (UTM Datum: NAD83),107
WGS 84 datum,884
"WGS 84, GPS reading",6
"WGS 84, NAD83",1
WGS 84.,3
WGS 84/ NAD 83,2
WGS 84/Google Maps,3
WGS 84/NAD 83,1
WGS 84/NAD83,1
WGS 85,11
WGS 86,2
WGS 87,2
WGS 88,7
WGS 89,7
WGS 894,1
WGS 90,2
WGS 91,2
WGS 92,2
WGS 93,2
WGS 94,1
WGS 95,1
WGS 96,1
WGS 97,1
WGS 98,1
WGS 99,1
WGS*$,1
WGS- 1984,6
WGS-184,1
WGS-1984,449
WGS-84,21811
WGS100,65
WGS1000,9
WGS10000,1
WGS10001,1
WGS10002,1
WGS10003,1
WGS10004,1
WGS10005,1
WGS10006,1
WGS10007,1
WGS10008,1
WGS10009,1
WGS1001,9
WGS10010,1
WGS10011,1
WGS10012,1
WGS10013,1
WGS10014,1
WGS10015,1
WGS10016,1
WGS10017,1
WGS10018,1
WGS10019,1
WGS1002,9
WGS10020,1
WGS10021,1
WGS10022,1
WGS10023,1
WGS10024,1
WGS10025,1
WGS10026,1
WGS10027,1
WGS10028,1
WGS10029,1
WGS1003,9
WGS10030,1
WGS10031,1
WGS10032,1
WGS10033,1
WGS10034,1
WGS10035,1
WGS10036,1
WGS10037,1
WGS10038,1
WGS10039,1
WGS1004,9
WGS10040,1
WGS10041,1
WGS10042,1
WGS10043,1
WGS10044,1
WGS10045,1
WGS10046,1
WGS10047,1
WGS10048,1
WGS10049,1
WGS1005,9
WGS10050,1
WGS10051,1
WGS10052,1
WGS10053,1
WGS10054,1
WGS10055,1
WGS10056,1
WGS10057,1
WGS10058,1
WGS10059,1
WGS1006,9
WGS10060,1
WGS10061,1
WGS10062,1
WGS10063,1
WGS10064,1
WGS10065,1
WGS10066,1
WGS10067,1
WGS10068,1
WGS10069,1
WGS1007,9
WGS10070,1
WGS10071,1
WGS10072,1
WGS10073,1
WGS10074,1
WGS10075,1
WGS10076,1
WGS10077,1
WGS10078,1
WGS10079,1
WGS1008,9
WGS10080,1
WGS10081,1
WGS10082,1
WGS10083,1
WGS10084,1
WGS10085,1
WGS10086,1
WGS10087,1
WGS10088,1
WGS10089,1
WGS1009,9
WGS10090,1
WGS10091,1
WGS10092,1
WGS10093,1
WGS10094,1
WGS10095,1
WGS10096,1
WGS10097,1
WGS10098,1
WGS10099,1
WGS101,63
WGS1010,8
WGS10100,1
WGS10101,1
WGS10102,1
WGS10103,1
WGS10104,1
WGS10105,1
WGS10106,1
WGS10107,1
WGS10108,1
WGS10109,1
WGS1011,8
WGS10110,1
WGS10111,1
WGS10112,1
WGS10113,1
WGS10114,1
WGS10115,1
WGS10116,1
WGS10117,1
WGS10118,1
WGS10119,1
WGS1012,9
WGS10120,1
WGS10121,1
WGS10122,1
WGS10123,1
WGS10124,1
WGS10125,1
WGS10126,1
WGS10127,1
WGS10128,1
WGS10129,1
WGS1013,9
WGS10130,1
WGS10131,1
WGS10132,1
WGS10133,1
WGS10134,1
WGS10135,1
WGS10136,1
WGS10137,1
WGS10138,1
WGS10139,1
WGS1014,9
WGS10140,1
WGS10141,1
WGS10142,1
WGS10143,1
WGS10144,1
WGS10145,1
WGS10146,1
WGS10147,1
WGS10148,1
WGS10149,1
WGS1015,8
WGS10150,1
WGS10151,1
WGS10152,1
WGS10153,1
WGS10154,1
WGS10155,1
WGS10156,1
WGS10157,1
WGS10158,1
WGS10159,1
WGS1016,4
WGS10160,1
WGS10161,1
WGS10162,1
WGS10163,1
WGS10164,1
WGS10165,1
WGS10166,1
WGS10167,1
WGS10168,1
WGS10169,1
WGS1017,8
WGS10170,1
WGS10171,1
WGS10172,1
WGS10173,1
WGS10174,1
WGS10175,1
WGS10176,1
WGS10177,1
WGS10178,1
WGS10179,1
WGS1018,8
WGS10180,1
WGS10181,1
WGS10182,1
WGS10183,1
WGS10184,1
WGS10185,1
WGS1019,9
WGS102,47
WGS1020,9
WGS1021,8
WGS1022,9
WGS1023,7
WGS1024,7
WGS1025,6
WGS1026,8
WGS1027,8
WGS1028,8
WGS1029,8
WGS103,46
WGS1030,8
WGS1031,8
WGS1032,9
WGS1033,7
WGS1034,9
WGS1035,9
WGS1036,9
WGS1037,8
WGS1038,6
WGS1039,5
WGS104,45
WGS1040,8
WGS1041,8
WGS1042,7
WGS1043,8
WGS1044,9
WGS1045,9
WGS1046,9
WGS1047,8
WGS1048,9
WGS1049,4
WGS105,46
WGS1050,8
WGS1051,9
WGS1052,6
WGS1053,7
WGS1054,7
WGS1055,7
WGS1056,4
WGS1057,7
WGS1058,7
WGS1059,7
WGS106,43
WGS1060,7
WGS1061,7
WGS1062,7
WGS1063,7
WGS1064,7
WGS1065,7
WGS1066,7
WGS1067,7
WGS1068,7
WGS1069,7
WGS107,45
WGS1070,7
WGS1071,7
WGS1072,7
WGS1073,9
WGS1074,9
WGS1075,9
WGS1076,9
WGS1077,9
WGS1078,9
WGS1079,9
WGS108,43
WGS1080,9
WGS1081,7
WGS1082,9
WGS1083,9
WGS1084,9
WGS1085,9
WGS1086,9
WGS1087,7
WGS1088,9
WGS1089,9
WGS109,42
WGS1090,8
WGS1091,8
WGS1092,9
WGS1093,8
WGS1094,8
WGS1095,8
WGS1096,8
WGS1097,8
WGS1098,8
WGS1099,8
WGS11,1
WGS110,42
WGS1100,8
WGS1101,8
WGS1102,9
WGS1103,6
WGS1104,7
WGS1105,8
WGS1106,9
WGS1107,9
WGS1108,9
WGS1109,9
WGS111,39
WGS1110,9
WGS1111,9
WGS1112,5
WGS1113,4
WGS1114,9
WGS1115,9
WGS1116,9
WGS1117,9
WGS1118,9
WGS1119,9
WGS112,41
WGS1120,4
WGS1121,9
WGS1122,9
WGS1123,9
WGS1124,9
WGS1125,9
WGS1126,6
WGS1127,6
WGS1128,9
WGS1129,9
WGS113,40
WGS1130,9
WGS1131,9
WGS1132,8
WGS1133,9
WGS1134,9
WGS1135,9
WGS1136,7
WGS1137,9
WGS1138,9
WGS1139,9
WGS114,41
WGS1140,8
WGS1141,9
WGS1142,9
WGS1143,9
WGS1144,9
WGS1145,9
WGS1146,9
WGS1147,9
WGS1148,9
WGS1149,6
WGS115,42
WGS1150,6
WGS1151,6
WGS1152,9
WGS1153,9
WGS1154,9
WGS1155,9
WGS1156,7
WGS1157,9
WGS1158,8
WGS1159,9
WGS116,42
WGS1160,8
WGS1161,9
WGS1162,9
WGS1163,9
WGS1164,9
WGS1165,9
WGS1166,9
WGS1167,9
WGS1168,9
WGS1169,7
WGS117,39
WGS1170,9
WGS1171,8
WGS1172,9
WGS1173,3
WGS1174,8
WGS1175,7
WGS1176,7
WGS1177,9
WGS1178,3
WGS1179,9
WGS118,41
WGS1180,8
WGS1181,9
WGS1182,3
WGS1183,9
WGS1184,8
WGS1185,9
WGS1186,9
WGS1187,3
WGS1188,9
WGS1189,9
WGS119,41
WGS1190,9
WGS1191,9
WGS1192,6
WGS1193,9
WGS1194,3
WGS1195,3
WGS1196,9
WGS1197,9
WGS1198,9
WGS1199,9
WGS120,37
WGS1200,8
WGS1201,8
WGS1202,9
WGS1203,9
WGS1204,9
WGS1205,9
WGS1206,9
WGS1207,9
WGS1208,9
WGS1209,9
WGS121,40
WGS1210,9
WGS1211,9
WGS1212,3
WGS1213,3
WGS1214,3
WGS1215,3
WGS1216,3
WGS1217,3
WGS1218,3
WGS1219,3
WGS122,39
WGS1220,3
WGS1221,3
WGS1222,3
WGS1223,3
WGS1224,3
WGS1225,3
WGS1226,3
WGS1227,3
WGS1228,3
WGS1229,3
WGS123,39
WGS1230,3
WGS1231,3
WGS1232,3
WGS1233,3
WGS1234,3
WGS1235,3
WGS1236,3
WGS1237,3
WGS1238,3
WGS1239,3
WGS124,37
WGS1240,3
WGS1241,3
WGS1242,3
WGS1243,3
WGS1244,3
WGS1245,3
WGS1246,3
WGS1247,3
WGS1248,3
WGS1249,3
WGS125,40
WGS1250,3
WGS1251,3
WGS1252,3
WGS1253,3
WGS1254,3
WGS1255,3
WGS1256,3
WGS1257,3
WGS1258,3
WGS1259,3
WGS126,37
WGS1260,3
WGS1261,3
WGS1262,3
WGS1263,3
WGS1264,3
WGS1265,3
WGS1266,3
WGS1267,3
WGS1268,3
WGS1269,3
WGS127,39
WGS1270,3
WGS1271,3
WGS1272,3
WGS1273,3
WGS1274,3
WGS1275,3
WGS1276,3
WGS1277,3
WGS1278,3
WGS1279,3
WGS128,37
WGS1280,3
WGS1281,3
WGS1282,3
WGS1283,3
WGS1284,3
WGS1285,3
WGS1286,3
WGS1287,3
WGS1288,3
WGS1289,3
WGS129,35
WGS1290,3
WGS1291,3
WGS1292,3
WGS1293,3
WGS1294,3
WGS1295,3
WGS1296,3
WGS1297,3
WGS1298,3
WGS1299,3
WGS130,33
WGS1300,3
WGS1301,3
WGS1302,3
WGS1303,3
WGS1304,3
WGS1305,3
WGS1306,3
WGS1307,3
WGS1308,3
WGS1309,3
WGS131,33
WGS1310,3
WGS1311,3
WGS1312,3
WGS1313,3
WGS1314,3
WGS1315,3
WGS1316,3
WGS1317,3
WGS1318,3
WGS1319,3
WGS132,37
WGS1320,3
WGS1321,3
WGS1322,3
WGS1323,3
WGS1324,3
WGS1325,3
WGS1326,3
WGS1327,3
WGS1328,3
WGS1329,3
WGS133,39
WGS1330,3
WGS1331,3
WGS1332,3
WGS1333,3
WGS1334,3
WGS1335,3
WGS1336,3
WGS1337,3
WGS1338,3
WGS1339,3
WGS134,37
WGS1340,3
WGS1341,3
WGS1342,3
WGS1343,3
WGS1344,3
WGS1345,3
WGS1346,3
WGS1347,3
WGS1348,3
WGS1349,3
WGS135,39
WGS1350,3
WGS1351,3
WGS1352,3
WGS1353,3
WGS1354,3
WGS1355,3
WGS1356,3
WGS1357,3
WGS1358,3
WGS1359,3
WGS136,38
WGS1360,3
WGS1361,3
WGS1362,3
WGS1363,3
WGS1364,3
WGS1365,3
WGS1366,3
WGS1367,3
WGS1368,3
WGS1369,3
WGS137,39
WGS1370,3
WGS1371,3
WGS1372,3
WGS1373,3
WGS1374,3
WGS1375,3
WGS1376,3
WGS1377,3
WGS1378,3
WGS1379,3
WGS138,37
WGS1380,3
WGS1381,3
WGS1382,3
WGS1383,3
WGS1384,3
WGS1385,3
WGS1386,3
WGS1387,3
WGS1388,3
WGS1389,3
WGS139,35
WGS1390,3
WGS1391,3
WGS1392,3
WGS1393,3
WGS1394,3
WGS1395,3
WGS1396,3
WGS1397,3
WGS1398,3
WGS1399,3
WGS140,34
WGS1400,3
WGS1401,3
WGS1402,3
WGS1403,3
WGS1404,3
WGS1405,3
WGS1406,3
WGS1407,3
WGS1408,3
WGS1409,3
WGS141,39
WGS1410,3
WGS1411,3
WGS1412,3
WGS1413,3
WGS1414,3
WGS1415,3
WGS1416,3
WGS1417,3
WGS1418,3
WGS1419,3
WGS142,37
WGS1420,3
WGS1421,3
WGS1422,3
WGS1423,3
WGS1424,3
WGS1425,3
WGS1426,3
WGS1427,3
WGS1428,3
WGS1429,3
WGS143,39
WGS1430,3
WGS1431,3
WGS1432,3
WGS1433,3
WGS1434,3
WGS1435,3
WGS1436,3
WGS1437,3
WGS1438,3
WGS1439,3
WGS144,36
WGS1440,3
WGS1441,3
WGS1442,3
WGS1443,3
WGS1444,3
WGS1445,3
WGS1446,3
WGS1447,3
WGS1448,3
WGS1449,3
WGS145,39
WGS1450,3
WGS1451,3
WGS1452,3
WGS1453,3
WGS1454,3
WGS1455,3
WGS1456,3
WGS1457,3
WGS1458,3
WGS1459,3
WGS146,37
WGS1460,3
WGS1461,3
WGS1462,3
WGS1463,3
WGS1464,3
WGS1465,3
WGS1466,3
WGS1467,3
WGS1468,3
WGS1469,3
WGS147,37
WGS1470,3
WGS1471,3
WGS1472,3
WGS1473,3
WGS1474,3
WGS1475,3
WGS1476,3
WGS1477,3
WGS1478,3
WGS1479,3
WGS148,34
WGS1480,3
WGS1481,3
WGS1482,3
WGS1483,3
WGS1484,3
WGS1485,3
WGS1486,3
WGS1487,3
WGS1488,3
WGS1489,3
WGS149,36
WGS1490,3
WGS1491,3
WGS1492,3
WGS1493,3
WGS1494,3
WGS1495,3
WGS1496,3
WGS1497,3
WGS1498,3
WGS1499,3
WGS150,34
WGS1500,3
WGS1501,3
WGS1502,3
WGS1503,3
WGS1504,3
WGS1505,3
WGS1506,3
WGS1507,3
WGS1508,3
WGS1509,3
WGS151,34
WGS1510,3
WGS1511,3
WGS1512,3
WGS1513,3
WGS1514,3
WGS1515,3
WGS1516,3
WGS1517,3
WGS1518,3
WGS1519,3
WGS152,37
WGS1520,3
WGS1521,3
WGS1522,2
WGS1523,3
WGS1524,3
WGS1525,3
WGS1526,3
WGS1527,3
WGS1528,3
WGS1529,3
WGS153,37
WGS1530,3
WGS1531,3
WGS1532,3
WGS1533,3
WGS1534,3
WGS1535,3
WGS1536,3
WGS1537,3
WGS1538,3
WGS1539,3
WGS154,38
WGS1540,3
WGS1541,3
WGS1542,3
WGS1543,3
WGS1544,3
WGS1545,3
WGS1546,3
WGS1547,3
WGS1548,3
WGS1549,3
WGS155,35
WGS1550,3
WGS1551,3
WGS1552,3
WGS1553,3
WGS1554,3
WGS1555,3
WGS1556,3
WGS1557,3
WGS1558,3
WGS1559,3
WGS156,32
WGS1560,3
WGS1561,3
WGS1562,3
WGS1563,3
WGS1564,3
WGS1565,3
WGS1566,3
WGS1567,3
WGS1568,3
WGS1569,3
WGS157,35
WGS1570,3
WGS1571,3
WGS1572,3
WGS1573,3
WGS1574,3
WGS1575,3
WGS1576,3
WGS1577,3
WGS1578,3
WGS1579,3
WGS158,36
WGS1580,3
WGS1581,3
WGS1582,3
WGS1583,3
WGS1584,3
WGS1585,3
WGS1586,3
WGS1587,3
WGS1588,3
WGS1589,3
WGS159,36
WGS1590,3
WGS1591,3
WGS1592,3
WGS1593,3
WGS1594,3
WGS1595,3
WGS1596,3
WGS1597,3
WGS1598,3
WGS1599,3
WGS160,39
WGS1600,3
WGS1601,3
WGS1602,3
WGS1603,3
WGS1604,3
WGS1605,3
WGS1606,3
WGS1607,3
WGS1608,3
WGS1609,3
WGS161,36
WGS1610,3
WGS1611,3
WGS1612,3
WGS1613,3
WGS1614,3
WGS1615,3
WGS1616,3
WGS1617,3
WGS1618,3
WGS1619,3
WGS162,35
WGS1620,3
WGS1621,3
WGS1622,3
WGS1623,3
WGS1624,3
WGS1625,3
WGS1626,3
WGS1627,3
WGS1628,3
WGS1629,3
WGS163,35
WGS1630,3
WGS1631,3
WGS1632,3
WGS1633,3
WGS1634,3
WGS1635,3
WGS1636,3
WGS1637,3
WGS1638,3
WGS1639,3
WGS164,34
WGS1640,3
WGS1641,3
WGS1642,3
WGS1643,3
WGS1644,3
WGS1645,3
WGS1646,3
WGS1647,3
WGS1648,3
WGS1649,3
WGS165,38
WGS1650,3
WGS1651,3
WGS1652,3
WGS1653,3
WGS1654,3
WGS1655,3
WGS1656,3
WGS1657,3
WGS1658,3
WGS1659,3
WGS166,37
WGS1660,3
WGS1661,3
WGS1662,3
WGS1663,3
WGS1664,3
WGS1665,3
WGS1666,3
WGS1667,3
WGS1668,3
WGS1669,3
WGS167,37
WGS1670,3
WGS1671,3
WGS1672,3
WGS1673,3
WGS1674,3
WGS1675,3
WGS1676,3
WGS1677,3
WGS1678,3
WGS1679,3
WGS168,38
WGS1680,3
WGS1681,3
WGS1682,3
WGS1683,3
WGS1684,3
WGS1685,3
WGS1686,3
WGS1687,3
WGS1688,3
WGS1689,3
WGS169,38
WGS1690,3
WGS1691,3
WGS1692,3
WGS1693,3
WGS1694,3
WGS1695,3
WGS1696,3
WGS1697,3
WGS1698,3
WGS1699,3
WGS170,36
WGS1700,3
WGS1701,3
WGS1702,3
WGS1703,3
WGS1704,3
WGS1705,3
WGS1706,3
WGS1707,3
WGS1708,3
WGS1709,3
WGS171,31
WGS1710,3
WGS1711,3
WGS1712,3
WGS1713,3
WGS1714,3
WGS1715,3
WGS1716,3
WGS1717,3
WGS1718,3
WGS1719,3
WGS172,37
WGS1720,3
WGS1721,3
WGS1722,3
WGS1723,3
WGS1724,3
WGS1725,3
WGS1726,3
WGS1727,3
WGS1728,3
WGS1729,3
WGS173,32
WGS1730,3
WGS1731,3
WGS1732,3
WGS1733,3
WGS1734,3
WGS1735,3
WGS1736,3
WGS1737,3
WGS1738,3
WGS1739,3
WGS174,35
WGS1740,3
WGS1741,3
WGS1742,3
WGS1743,3
WGS1744,3
WGS1745,3
WGS1746,3
WGS1747,3
WGS1748,3
WGS1749,3
WGS175,32
WGS1750,3
WGS1751,3
WGS1752,3
WGS1753,3
WGS1754,3
WGS1755,3
WGS1756,3
WGS1757,3
WGS1758,3
WGS1759,3
WGS176,38
WGS1760,3
WGS1761,3
WGS1762,3
WGS1763,3
WGS1764,3
WGS1765,3
WGS1766,3
WGS1767,3
WGS1768,3
WGS1769,3
WGS177,36
WGS1770,3
WGS1771,3
WGS1772,3
WGS1773,3
WGS1774,3
WGS1775,3
WGS1776,3
WGS1777,3
WGS1778,3
WGS1779,3
WGS178,37
WGS1780,3
WGS1781,3
WGS1782,3
WGS1783,3
WGS1784,3
WGS1785,3
WGS1786,3
WGS1787,3
WGS1788,3
WGS1789,3
WGS179,37
WGS1790,3
WGS1791,3
WGS1792,3
WGS1793,3
WGS1794,3
WGS1795,3
WGS1796,3
WGS1797,3
WGS1798,3
WGS1799,3
WGS180,37
WGS1800,3
WGS1801,3
WGS1802,3
WGS1803,3
WGS1804,3
WGS1805,3
WGS1806,3
WGS1807,3
WGS1808,3
WGS1809,3
WGS181,35
WGS1810,3
WGS1811,3
WGS1812,3
WGS1813,3
WGS1814,3
WGS1815,3
WGS1816,3
WGS1817,3
WGS1818,3
WGS1819,3
WGS182,38
WGS1820,3
WGS1821,3
WGS1822,3
WGS1823,3
WGS1824,3
WGS1825,3
WGS1826,3
WGS1827,3
WGS1828,3
WGS1829,3
WGS183,32
WGS1830,3
WGS1831,3
WGS1832,3
WGS1833,3
WGS1834,3
WGS1835,3
WGS1836,3
WGS1837,3
WGS1838,3
WGS1839,3
WGS184,34
WGS1840,3
WGS1841,3
WGS1842,3
WGS1843,3
WGS1844,3
WGS1845,3
WGS1846,3
WGS1847,3
WGS1848,3
WGS1849,3
WGS185,32
WGS1850,3
WGS1851,3
WGS1852,3
WGS1853,3
WGS1854,3
WGS1855,3
WGS1856,3
WGS1857,3
WGS1858,3
WGS1859,3
WGS186,32
WGS1860,3
WGS1861,3
WGS1862,3
WGS1863,3
WGS1864,3
WGS1865,3
WGS1866,3
WGS1867,3
WGS1868,3
WGS1869,3
WGS187,36
WGS1870,3
WGS1871,3
WGS1872,3
WGS1873,3
WGS1874,3
WGS1875,3
WGS1876,3
WGS1877,3
WGS1878,3
WGS1879,3
WGS188,33
WGS1880,3
WGS1881,3
WGS1882,3
WGS1883,3
WGS1884,3
WGS1885,3
WGS1886,3
WGS1887,3
WGS1888,3
WGS1889,3
WGS189,37
WGS1890,3
WGS1891,3
WGS1892,3
WGS1893,3
WGS1894,3
WGS1895,3
WGS1896,3
WGS1897,3
WGS1898,3
WGS1899,3
WGS190,36
WGS1900,3
WGS1901,3
WGS1902,3
WGS1903,3
WGS1904,3
WGS1905,3
WGS1906,3
WGS1907,3
WGS1908,3
WGS1909,3
WGS191,35
WGS1910,3
WGS1911,3
WGS1912,3
WGS1913,3
WGS1914,3
WGS1915,3
WGS1916,3
WGS1917,3
WGS1918,3
WGS1919,3
WGS192,34
WGS1920,3
WGS1921,3
WGS1922,3
WGS1923,3
WGS1924,3
WGS1925,3
WGS1926,3
WGS1927,3
WGS1928,3
WGS1929,3
WGS193,31
WGS1930,3
WGS1931,3
WGS1932,3
WGS1933,3
WGS1934,3
WGS1935,3
WGS1936,3
WGS1937,3
WGS1938,3
WGS1939,3
WGS194,30
WGS1940,3
WGS1941,3
WGS1942,3
WGS1943,3
WGS1944,3
WGS1945,3
WGS1946,3
WGS1947,3
WGS1948,3
WGS1949,3
WGS195,35
WGS1950,3
WGS1951,3
WGS1952,3
WGS1953,3
WGS1954,3
WGS1955,3
WGS1956,3
WGS1957,3
WGS1958,3
WGS1959,3
WGS196,35
WGS1960,3
WGS1961,3
WGS1962,3
WGS1963,3
WGS1964,3
WGS1965,3
WGS1966,3
WGS1967,3
WGS1968,3
WGS1969,3
WGS197,35
WGS1970,3
WGS1971,3
WGS1972,3
WGS1973,3
WGS1974,3
WGS1975,3
WGS1976,3
WGS1977,3
WGS1978,3
WGS1979,3
WGS198,35
WGS1980,3
WGS1981,3
WGS1982,3
WGS1983,3
WGS1984,241761
WGS1985,3
WGS1986,3
WGS1987,3
WGS1988,3
WGS1989,3
WGS199,33
WGS1990,3
WGS1991,3
WGS1992,3
WGS1993,3
WGS1994,3
WGS1995,3
WGS1996,3
WGS1997,3
WGS1998,3
WGS1999,3
WGS200,33
WGS2000,3
WGS2001,3
WGS2002,3
WGS2003,3
WGS2004,3
WGS2005,3
WGS2006,3
WGS2007,3
WGS2008,3
WGS2009,3
WGS201,33
WGS2010,3
WGS2011,3
WGS2012,3
WGS2013,3
WGS2014,3
WGS2015,3
WGS2016,3
WGS2017,3
WGS2018,3
WGS2019,3
WGS202,35
WGS2020,3
WGS2021,3
WGS2022,3
WGS2023,3
WGS2024,3
WGS2025,3
WGS2026,3
WGS2027,3
WGS2028,3
WGS2029,3
WGS203,33
