waterbody,reps
"South Atlantic Ocean, Simons Bay",2
"South Atlantic Ocean, Southwest Bay",1
"South Atlantic Ocean, Strait Of Magellan",1
"South Atlantic Ocean, Straits Of Magellan",2
"South Atlantic Ocean, Table Bay",2
"South Atlantic Ocean, Todos os Santos",5
"South Atlantic Ocean, Walker Bay",1
"South Atlantic Ocean, Walvis Bay",8
"South Atlantic Ocean, Weddell Sea",170
"South Atlantic Ocean, Weddell Sea, Hope Bay",1
"South Atlantic Ocean, York Bay",2
South Atlantic Ocean/Southern Ocean,6
South Atlantic Ocean; Caribbean Sea,6
South Atlantic Ocean; Gulf of Mexico,1
South Atlantic Ocean; Mediterranean Sea,3
South Atlantic Ocean; Meditteranean Sea,9
South Atlantic Ocean; Rio de la Plata,11
South Atlantic Ocean; Scotia Sea,25
South Atlantic Ocean?,1
South Atlantic/Southern Ocean,84
South Australian waters,1
South Banat Nera,1
South Bay,2
South Bay (bay),6
South Beach,13
South Beaver Creek,6
South Berry Creek,1
South Big Creek,38
South Boulder Creek,3
South Br. Hackberry Creek,5
South Branch Absecon Creek,1
South Branch Fairground Creek,1
South Branch Hackberry Creek,6
South Branch Holston,5
South Branch Magowah Creek,6
"South Branch Magowah Creek, tributary",7
South Branch Mill Creek,1
South Branch Oconto R.,4
South Branch Oconto River,14
South Branch Pike River,3
South Branch Potomac R.,12
South Branch Raritain River,6
South Branch Raritan R.,12
South Branch Raritan River,1
South Branch Root River,1
South Buffalo Creek,3
South Canadian River,83
South Carolina (),1
South Carolina - No Atlan,3
South Carolina Minor Coastal (misc. creek tribs),11
South Carrizo Creek,35
South Cedar Creek,6
South Channel Platte River,1
South Chickamauga Creek - Tennessee River,4
South China Sea,17077
South China Sea  Off Saigon,1
South China Sea (Nan Hai),11
South China Sea (sea),1
South China Sea / Austral,1
"South China Sea, Eastern part",12
"South China Sea, Gulf of Siam",10
"South China Sea, North-west coast of Borneo.",1
"South China Sea, South of Taiwan",4
"South China Sea, off Thailand",6
"South China Sea, off Vietnam",1
South China Sea.,62
South China Sea?,3
South Chinese Sea (sea),1
South Cina Sea,1
South Cita Creek,4
South Cnina Sea,3
South Concho River,224
South Conchos River,1
South County Line Creek,2
South Creek,3
South Creek Tributary,5
South Crowders Creek,11
South Deep Creek,10
South Deep Creek trib,1
South East Atlantic,6
South Fabius R.,22
South Fiji,1
South Fish Creek,1
South Fishtail Bay,1
South Flat R.,42
South Flat River,9
South Flores,7
South Florida River,2
South Florida River - North Atlantic Ocean,1
South Fork,1
South Fork Ahtanum River,1
South Fork American R.,6
South Fork Beaver Creek,1
South Fork Big Nemaha River,8
South Fork Broad R.,2
South Fork Caddo R.,2
South Fork Canadian River,1
South Fork Catawba R.,258
South Fork Catawba River,2
South Fork Catawba River trib,1
South Fork Chehalis River,1
South Fork Coles Creek,64
South Fork Cosumnes R.,1
South Fork Cottonwood Creek,3
South Fork Creek,5
South Fork Crooked Creek,8
South Fork Crooked Creek trib,1
South Fork Crowders Creek,1
South Fork Dirty Creek,4
South Fork Edisto R.,324
South Fork Edisto River,11
South Fork Eel R.,15
South Fork Enoree River,4
South Fork Fishing Creek,4
South Fork Flambeau River,16
South Fork Forked Deer R.,8
South Fork Great Miami River,1
South Fork Gualala R.,3
South Fork Holston R.,27
South Fork Holston River,2
South Fork Hughes R.,7
South Fork Jones Creek,1
South Fork Jump River,8
South Fork Kaweah R.,2
South Fork Kentucky R.,12
South Fork Kern R.,3
South Fork Licking R.,3
South Fork Little Humboldt R.,2
South Fork Little R.,124
South Fork Little Red R.,19
South Fork Little Red River,5
South Fork Little River,5
South Fork Malheur R.,1
South Fork Mayo R.,77
South Fork Merced R.,1
South Fork Mills River,18
South Fork Mitchell River,2
South Fork Mokelumne R.,2
South Fork Muddy Creek,4
South Fork New,3
South Fork New R.,753
South Fork New River,41
South Fork New River - Ohio River - Mississippi River,10
South Fork New River trib,14
South Fork Of New,1
South Fork Ogeechee R.,1
South Fork Ouachita,36
South Fork Ouachita River trib,1
South Fork Pottawatomie Creek,2
South Fork Provo River,1
South Fork Putah Creek,7
South Fork Raccoon Creek,1
South Fork Red River,10
South Fork Reddies River,2
South Fork Republican River,2
South Fork Rivanna R.,3
South Fork Roanoke R.,109
South Fork Rock Cr.,1
South Fork Rocky Creek,8
South Fork Saline R.,42
South Fork Saline River,6
South Fork Saluda River,1
South Fork San Jacinto River,1
South Fork Santa Ana R.,4
South Fork Shenandoah R.,7
South Fork Solomon River,2
South Fork South Branch Potomac R.,4
South Fork Spavinaw Creek,4
South Fork Spirit River,4
South Fork Spring R.,36
South Fork Spring River,14
South Fork Ten Mile River,3
South Fork Tuskeegee Creek,1
South Fork Yuba R.,3
South Fork of Calvary Creek,11
South Fork of Dirty Creek,12
South Fork of Double Creek,23
South Fork of Fabius River,20
South Fork of Guadalupe River,28
South Fork of Holston R.,6
South Fork of Ninnescah River,30
South Fork of North Canadian River,6
South Fork of Roanoke River,312
South Fork of Rocky Creek,8
South Fork of Swannanoa R.,1
South ForkMill Creek,1
South Fourche LaFave R.,3
South Fourche LaFave River,2
South Friend Lake,1
South Georgia (isle),15
South Grand,1
South Grand River,5
South Groesbeck Creek,1
South Harbour (bay),8
South Harpeth River,5
South Heart River,3
South Hominy Creek,6
South Humber River,4
South Hyco Creek,4
South Indian Creek,1
South Indian Ocean,19
South James Bay,1
South Japan Sea,2
South Kinnikinnick Creek,1
South Krishna River,1
South Lake,87
South Lansat,4
South Loup River,30
South Malé Atoll (atoll),8
South Mavora Lake,3
South Mayo River,1
South Meherrin R.,3
South Melinau,2
South Mills River,1
South Moreau Creek,2
South Muddy Creek,1
South Nation R.,13
South Onion Creek,1
South Oyster Bay,1
South PAcific,1
South Pacific,11135
South Pacific Ocean,900322
South Pacific Ocean ?,6
South Pacific Ocean or Indian Ocean,16
"South Pacific Ocean or Indian Ocean, Spencer Gulf",1
"South Pacific Ocean, Academy Bay",25
"South Pacific Ocean, Adventure Bay",4
"South Pacific Ocean, Aimbuei Bay",2
"South Pacific Ocean, Akaroa Bay",1
"South Pacific Ocean, Amoa Bay",1
"South Pacific Ocean, Arafura Sea",242
"South Pacific Ocean, Arafura Sea, Gulf of Carpentaria",8
"South Pacific Ocean, Arafura Sea, Gulf of Van Diemen",1
"South Pacific Ocean, Ataranga Bay",1
"South Pacific Ocean, Australian Sea",2
"South Pacific Ocean, Bahia Elizabeth",1
"South Pacific Ocean, Bahia de Sechura",3
"South Pacific Ocean, Bali Sea",9
"South Pacific Ocean, Banda Sea",963
"South Pacific Ocean, Bateman's Bay",1
"South Pacific Ocean, Bay Of Plenty",6
"South Pacific Ocean, Bay of Islands",1
"South Pacific Ocean, Bay of Plenty",2
"South Pacific Ocean, Beagle Channel",1
"South Pacific Ocean, Bellingshausen Sea",3
"South Pacific Ocean, Bellingshausen Sea, Marguerite Bay",4
"South Pacific Ocean, Big Bay",2
"South Pacific Ocean, Bismarck Sea",1403
"South Pacific Ocean, Bismarck Sea, Dogreto Bay",2
"South Pacific Ocean, Blanche Bay",1
"South Pacific Ocean, Bland Bay",1
"South Pacific Ocean, Bolsico Bay",1
"South Pacific Ocean, Botany Bay",7
"South Pacific Ocean, Bourayne Bay",7
"South Pacific Ocean, Bransfield Straits",2
"South Pacific Ocean, Broken Bay",6
"South Pacific Ocean, Bushman's Bay",1
"South Pacific Ocean, Bustard Bay",1
"South Pacific Ocean, Caleta Wulaia",1
"South Pacific Ocean, Callao Bay",13
"South Pacific Ocean, Canal Mayne",1
"South Pacific Ocean, Canal Oeste",1
"South Pacific Ocean, Canterbury Bight",3
"South Pacific Ocean, Caroline Bay",1
"South Pacific Ocean, Cartago Bay",17
"South Pacific Ocean, Caution Bay",1
"South Pacific Ocean, Celebes Sea",1
"South Pacific Ocean, Ceram Sea",408
"South Pacific Ocean, Chesselou Bay",2
"South Pacific Ocean, Chilca Bay",2
"South Pacific Ocean, Cloudy Bay",1
"South Pacific Ocean, Cockle Bay",9
"South Pacific Ocean, Coliumo Bay",1
"South Pacific Ocean, Constitucion Bay",1
"South Pacific Ocean, Conway Bay",1
"South Pacific Ocean, Cook Strait",29
"South Pacific Ocean, Cook Strait, Golden Bay",3
"South Pacific Ocean, Cook Strait, Oharia Bay",1
"South Pacific Ocean, Cook Strait, Pukerua Bay",1
"South Pacific Ocean, Cook Strait, Tasman Bay",2
"South Pacific Ocean, Cook Strait, Titahi Bay",1
"South Pacific Ocean, Cook Strait, Wellington Harbor",1
"South Pacific Ocean, Cook Strait, Worser'S Bay",1
"South Pacific Ocean, Coquimbo Bay",3
"South Pacific Ocean, Coral Sea",729
"South Pacific Ocean, Coral Sea, Gulf of Papua",37
"South Pacific Ocean, Coral Sea, Turtle Bay",3
"South Pacific Ocean, Cumberland Bay",6
"South Pacific Ocean, Darwin Bay",4
"South Pacific Ocean, Deception Bay",1
"South Pacific Ocean, Disaster Bay",1
"South Pacific Ocean, Elizabeth Bay",5
"South Pacific Ocean, Fagaitua Bay",2
"South Pacific Ocean, Fanui Bay",1
"South Pacific Ocean, Firth Of Thames",1
"South Pacific Ocean, Flores Sea",101
"South Pacific Ocean, Galapagos Islands",2
"South Pacific Ocean, Gardener Bay",6
"South Pacific Ocean, Gardner Bay",13
"South Pacific Ocean, Glen Bay",1
"South Pacific Ocean, Golfo De Corcovado",1
"South Pacific Ocean, Golfo de Ancud",4
"South Pacific Ocean, Goodenough Bay",1
"South Pacific Ocean, Great Exhibition Bay",1
"South Pacific Ocean, Great Sandy Bay",1
"South Pacific Ocean, Gregory Bay",1
"South Pacific Ocean, Guayacan Bay",1
"South Pacific Ocean, Guayaquil Bay",12
"South Pacific Ocean, Gulf Of Carpentaria",31
"South Pacific Ocean, Gulf Of Corcorvado",1
"South Pacific Ocean, Gulf Of Guayaquil",2
"South Pacific Ocean, Gulf of Ancud",2
"South Pacific Ocean, Gulf of Arauco",5
"South Pacific Ocean, Gulf of Bone",199
"South Pacific Ocean, Gulf of Carpentaria",84
"South Pacific Ocean, Gulf of Corcovado",11
"South Pacific Ocean, Gulf of Guayaquil",143
"South Pacific Ocean, Gulf of Hauraki",25
"South Pacific Ocean, Gulf of Huon",13
"South Pacific Ocean, Gulf of Mccluer",2
"South Pacific Ocean, Gulf of Moro, Illana Bay",1
"South Pacific Ocean, Gulf of Panama",4
"South Pacific Ocean, Gulf of Papua",45
"South Pacific Ocean, Gulf of Penas",48
"South Pacific Ocean, Gulf of Sarmiento",1
"South Pacific Ocean, Gulf of Tomini",102
"South Pacific Ocean, Gulf of Van Diemen",10
"South Pacific Ocean, Gunnamatta Bay",7
"South Pacific Ocean, Halmahera Sea",103
"South Pacific Ocean, Hancocke Bay",1
"South Pacific Ocean, Hansa Bay",2
"South Pacific Ocean, Hauraki Bay",1
"South Pacific Ocean, Hauraki Gulf",13
"South Pacific Ocean, Haurei Bay",1
"South Pacific Ocean, Hawke Bay",13
"South Pacific Ocean, Hawke's Bay",2
"South Pacific Ocean, Hawkes Bay",3
"South Pacific Ocean, Hervey Bay",5
"South Pacific Ocean, Huie Bay",1
"South Pacific Ocean, Independencia Bay",53
"South Pacific Ocean, Island Bay",4
"South Pacific Ocean, Jakarta Bay",1
"South Pacific Ocean, James Bay",2
"South Pacific Ocean, Java Sea",169
"South Pacific Ocean, Java Sea, Libani Bay",1
"South Pacific Ocean, Jervis Bay",2
"South Pacific Ocean, Kawa Bay",1
"South Pacific Ocean, Kawau Bay",1
"South Pacific Ocean, Kennedy Bay",1
"South Pacific Ocean, Keppel Bay",12
"South Pacific Ocean, Koro Sea",2
"South Pacific Ocean, Kouaoua Bay",1
"South Pacific Ocean, La Perouse Bay",11
"South Pacific Ocean, Laredo Bay",2
"South Pacific Ocean, Laucala Bay",12
"South Pacific Ocean, Little Bay",5
"South Pacific Ocean, Manta Bay",1
"South Pacific Ocean, Manukau Harbor",1
"South Pacific Ocean, Marau Sound",2
"South Pacific Ocean, Marion Bay",1
"South Pacific Ocean, Mcmurdo Sound",1
"South Pacific Ocean, Mejillones Bay",1
"South Pacific Ocean, Mele Bay",1
"South Pacific Ocean, Mill Bay",3
"South Pacific Ocean, Milne Bay",2
"South Pacific Ocean, Mohawk Bay",4
"South Pacific Ocean, Molucca Sea",67
"South Pacific Ocean, Moreton Bay",85
"South Pacific Ocean, Mossman's Bay",2
"South Pacific Ocean, Motusa Bay",2
"South Pacific Ocean, Nelson Academy Bay",1
"South Pacific Ocean, Neutral Bay",3
"South Pacific Ocean, Norfolk Bay",2
"South Pacific Ocean, North Bay",4
"South Pacific Ocean, North-West Bay",1
"South Pacific Ocean, Nuarei Bay",11
"South Pacific Ocean, Opunohu Bay",5
"South Pacific Ocean, Otter Bay",2
"South Pacific Ocean, Pago Pago Harbor",1
"South Pacific Ocean, Paita Bay",1
"South Pacific Ocean, Palana Bay",1
"South Pacific Ocean, Palao Bay",10
"South Pacific Ocean, Palikulo Bay",3
"South Pacific Ocean, Papetoai Bay",3
"South Pacific Ocean, Paracas Bay",2
"South Pacific Ocean, Pegasus Bay",6
"South Pacific Ocean, Pigeon Bay",1
"South Pacific Ocean, Port Jackson Bay",2
"South Pacific Ocean, Port Phillip Bay",9
"South Pacific Ocean, Portland Bay",1
"South Pacific Ocean, Post Office Bay",5
"South Pacific Ocean, Poverty Bay",1
"South Pacific Ocean, Raby Bay",4
"South Pacific Ocean, Ralphs Bay",13
"South Pacific Ocean, Recherche Bay",1
"South Pacific Ocean, Rodds Bay",1
"South Pacific Ocean, Ross Sea",67
"South Pacific Ocean, Ross Sea, Bay Of Whales",31
"South Pacific Ocean, Ross Sea, Mcmurdo Sound",8
"South Pacific Ocean, Ross Sea, Mcmurdo Sound, Erebus Bay",5
"South Pacific Ocean, Ross Sea, Mcmurdo Strait",2
"South Pacific Ocean, Rowes Bay",5
"South Pacific Ocean, Salango Bay",1
"South Pacific Ocean, San Juan Bay",2
"South Pacific Ocean, Santa Elena Bay",12
"South Pacific Ocean, Santal Bay",1
"South Pacific Ocean, Sarunda Bay",2
"South Pacific Ocean, Savu Savu Bay",1
"South Pacific Ocean, Savu Sea",1
"South Pacific Ocean, Sechura Bay",1
"South Pacific Ocean, Sewa Bay",2
"South Pacific Ocean, Simpson Bay",1
"South Pacific Ocean, Sinclair Bay",1
"South Pacific Ocean, Soloman Sea",10
"South Pacific Ocean, Solomon Sea",79
"South Pacific Ocean, South China Sea",19
"South Pacific Ocean, Spencer Gulf",1
"South Pacific Ocean, Spirits Bay",1
"South Pacific Ocean, Stanmore Bay",1
"South Pacific Ocean, Strait of Magellan",3
"South Pacific Ocean, Straits Of Magellan",1
"South Pacific Ocean, Sulivan Bay",1
"South Pacific Ocean, Sullivan Bay",20
"South Pacific Ocean, Sulu Sea",2
"South Pacific Ocean, Taiohae Bay",12
"South Pacific Ocean, Tan Can Bay",1
"South Pacific Ocean, Tasman Bay",3
"South Pacific Ocean, Tasman Sea",587
"South Pacific Ocean, Tasman Sea, Broken Bay",3
"South Pacific Ocean, Tasman Sea, Cook Strait",1
"South Pacific Ocean, Tasman Sea, Cook Straits",2
"South Pacific Ocean, Tasman Sea, Golden Bay",2
"South Pacific Ocean, Tasman Sea, Great Oyster Bay",1
"South Pacific Ocean, Tasman Sea, Little Musselroe Bay",1
"South Pacific Ocean, Tasman Sea, Muhurangi Bay",1
"South Pacific Ocean, Tasman Sea, North Taranaki Bight",1
"South Pacific Ocean, Tasman Sea, Snug Bay",2
"South Pacific Ocean, Tasman Sea, South Taranaki Bight",1
"South Pacific Ocean, Tasman Sea, Titahi Bay",1
"South Pacific Ocean, Tasman Sea, Twofold Bay",4
"South Pacific Ocean, Tevai Bay",1
"South Pacific Ocean, Timor Sea",38
"South Pacific Ocean, Timor Sea, Fog Bay",3
"South Pacific Ocean, Tongoy Bay",4
"South Pacific Ocean, Tortuga Bay",1
"South Pacific Ocean, Toukoutouk Bay",18
"South Pacific Ocean, Treat Bay",3
"South Pacific Ocean, Trial Bay",8
"South Pacific Ocean, Twofold Bay",1
"South Pacific Ocean, Valparaiso Bay",9
"South Pacific Ocean, Viti Levu Bay",1
"South Pacific Ocean, Waihau Bay",1
"South Pacific Ocean, Waipu Cove",1
"South Pacific Ocean, Watsons Bay",3
"South Pacific Ocean, Westernport Bay",3
"South Pacific Ocean, Wide Bay",1
"South Pacific Ocean, Windhond Bay",1
"South Pacific Ocean, Woodford Bay",5
"South Pacific Ocean, Wreck Bay",1
South Pacific Ocean; Cook Strait,2
South Pacific Ocean; Tasman Sea,3
South Pacific ocean,7
"South Pacific, Tasman Sea",2
South Pacolet R.,6
South Passage (channel),2
South Pine,1
South Platte,99
South Platte (river),3
South Platte R.,18
South Platte River,101
South Platte River - Missouri River - Mississippi River,2
South Prong Creek,3
South Prong Green River,2
South Prong Lewis Fork,11
South Prong Sandy River,4
South Prong Stinking Quarter Creek,2
South R.,666
South Rabon Creek,2
South Red Sea,5
South River,54
South River - Altamaha River,35
South River at,1
South Rolly Lake,1
South Rukura,1
South Saluda R.,24
South Saluda RIver,2
South Saluda River,3
South Sandwich Trench,10
South Sargasso Sea,10
South Saskatchewan,1
South Saskatchewan River,36
South Sea,5
"South Sea, Otter Sound",1
South Seas,1
South Shetland Islands (Archipelago),3
South Shoal Creek,2
South Skunk R.,7
South Skunk River,2
South Squaw Creek,3
South Stann Creek,21
South Sturgeon Lake,1
South Table Creek,9
South Taiwan Strait,1
South Taranaki Bight,5
South Teign River,1
South Tippah Creek,3
South Toe R.,210
South Toe River,14
South Toe River trib,3
South Tulip Creek,43
South Ubong,1
South Umpqua R.,2
South Umpqua River,37
South Usk River,1
South Wabasca Lake,1
South West Bay,1
South West Indian Ocean,263
South West Pacific,15
South West Rocks,6
South Western Atlantic,14
South Western Pacific,951
South Wichita River,4
South Wyaconda River,11
South Yadkin R.,359
South Yadkin River,9
South eastern Pacific,4
South of Nagannu Island (the East China Sea),1
South of Oshima Channel,4
South off Kumejima Island,1
South off Shionomisaki Cape,1
South off Taiwan,1
South off Tsurugizaki Cape,1
South-Eastern Pacific Ocean,3455
South-West of Danjo Islands (the East China Sea),2
SouthForche la Fave River,1
Southeast  Pacific Ocean,10
Southeast Atlantic,821
"Southeast Atlantic Indian Ocean, Southeast Atlantic Indian Ocean",2
Southeast Atlantic Ocean,3762
"Southeast Atlantic Ocean, Southeast Atlantic Ocean",20
"Southeast Atlantic Ocean, Southeast Atlantic Ocean; Cape Seas",16
Southeast Atlantic Ocean/Indian Ocean,237
Southeast Atlantic Ocean/W Indian Ocean,18
Southeast Atlantic Ocean; Chalumna,1
Southeast Atlantic Ocean; Congo,3
Southeast Bering Sea,2
Southeast Pacific,1
Southeast Pacific Ocean,1925
"Southeast Pacific Ocean, Southeast Pacific Ocean",111
Southeast Pacific Ocean; Gulf of Penas,9
Southeast Pacific Ocean; River Rimac,1
Southeast off Enoshima,1
Southeast off Kumejima Island,15
Southeast off Kuroshima Island,15
Southeast off Tsurugizaki Cape,2
Southeastern Atlantic,494
Southeastern Pacific,1
Southern,999
Southern Atlantic,62
Southern Atlantic Ocean,1
Southern Australia,27
Southern Bight of the North Sea,1062
Southern Caribbean Sea,1
Southern Indian Ocean,19
Southern Irish Sea,151
Southern Jutland (),1
Southern North Sea,2
Southern Ocean,654566
Southern Ocean (ocean),7
"Southern Ocean, Ross Sea",1
"Southern Ocean, Scotia Sea",7
"Southern Ocean, Straights of Magellan",2
"Southern Ocean, Weddell Sea",40
"Southern Ocean, Weddell Sea, Antarctic Sound",1
"Southern Ocean, Weddell sea",106
Southern Ocean: Bransfield Strait,90
Southern Ocean: Drake Passage,80
Southern Ocean: Drescher Inlet,16
Southern Ocean: Halley Bay,13
Southern Ocean: Weddell Sea,9
Southern Ocean; Arthur Harbor,1
Southern Ocean; Bismarck Strait,2
Southern Ocean; Bransfield Strait,6
Southern Ocean; Dallmann Bay,71
Southern Ocean; McMurdo Sound,5
Southern Ocean; Ross Sea,87
Southern Ocean; Ross Sea; McMurdo Sound,14
Southern Ocean; Scotia Sea,8
Southern Ocean; Weddell Sea,45
Southern Oceans,3
Southern Pacific,5
Southern Pacific Ocean,48
Southern Red Sea,8
Southern San Suisun Bay,11
Southern ocean (ocean),4
Southern; Amundsen,7
Southern; Amundsen Sea,2
Southesk River,1
Southold Bay,1
Southwest Altantic Ocean,2
Southwest Atlantic,34045
Southwest Atlantic Ocean,3744
Southwest Atlantic Ocean; Itacuruca,4
Southwest Atlantic Ocean; Rio de la Plata,1
Southwest Creek,3
Southwest Indian Ocean,353
Southwest Mangrove Coast,30144
Southwest Miramichi R.,2
Southwest Pacific,65
Southwest Pacific Ocean,1724
"Southwest Pacific Ocean, Southwest Pacific Ocean",96
"Southwest Pacific Ocean, Southwest Pacific Ocean; Tasman Sea",885
Southwest Pacific Ocean; Kakanui,1
Southwest Pacific Ocean; Tasman Sea,14
"Southwest Pacific Ocean; Tasman Sea, Tasman Sea",49
Southwest Pacific; Tasman Sea,1
Southwest Prong Slocum Creek,7
Southwest off Shionomisaki Cape,1
Southwestern Atlantic,532
Southwestern Europe,13
Southwestern Indian Ocean,1
Southwestern Pacific Ocean,1
Souto stream,2380
Soutrivier,38
Soutujärvi,7
Souza,3
Sovara,39
Sovereign Lake,4
Sow,4
Sow River,3
Sowbelly Creek,1
Sowlinka,5
Sowlinka (Potok Starowiejski),3
Sozopol,3
Sozu-gawa River,18
Sozudani-gawa River,1
Sozudani-gawa River(<Higaidani-gawa River<Yoshino-gawa River),6
Soåsasjön,24
Soła,126
Spaansch Water,1
Spaden,33
Spadnaure,5
Spadnaureluoppal,1
Spafford Creek,1
Spain - Mediterranean Sea,3
Spain Endorheic Basins,1
Spainhour Creek trib,1
Spaksjön,6
Spandicks Ley,64
Spanische Ley,28
Spanish Creek,1
Spanish Harbor,1
Spanish Lagoon (bay),3
Spanjesjön,3
Spannsjön,4
Sparato,5
Sparkhill Creek,1
Sparkill Brook trib,1
Sparmann,2
Sparren,45
Sparsjøen,29
Sparta Bog,3
Spartina Marsh,1
Spatzenbach,12
Spavinaw Creek,81
Spavinaw Creek [Brush Creek],1
Spearfish Cr.,1
Spears Creek,15
Speckengraben,117
Spectacle L,8
Spectacle Lake,22
Speculation Creek,19
Speed R.,6
Speed River,5
Speel Lake,2
Speight Branch,2
Spekboom,2
Speke (lake),4
Speke Gulf,1
Speke's Gulf,4
Speketjärnet,23
Speller Aa,273
Spencer Cr.,1
Spencer Creek,61
Spencer Creek trib,3
Spencer Gulf,70
Spencer Gulf (gulf),7
"Spencer Gulf, Great Australina Bight, Indian Ocean",2
Spenger Muehlenbach,9
Spenger Mühlenbach,20
Spenser Creek,12
Sperchios R.,21
Sperillen,29
Spetalsjøen,29
Spetebysjön,9
Spewmarrow Creek,1
Spey,2
Spey Basin,1
Speyerbacg,2
Speyerbach,6
Speyerbach-Zufluss bei Mueckenwiese;,3
Speyerbach;,15
Speziana,8
Sphagnum bog,1
Spider Lakes,60
Spiegelbach,24
Spiegelpolderplas,3
Spiekersiek,29
Spiggi,2
Spiggsjön,11
Spiggtjärnen,8
Spiggviken,22
Spikbergstjärnarna,17
Spikdammen,4
Spike Lake,18
Spiktjärnen,13
Spilderdalsvatnet,29
Spildervatnet,29
Spildoornvijver - kleine vijver - Walem,780
Spillcorn Creek,2
Spillen,9
Spillman Creek,10
Spillumsvatnet,29
Spillway Ditch,57
Spinadesca,5
Spinoso,5
Spirbergstjärnen,1
Spiridon Bay,1
Spirit River,2
Spirits B,29
Spirits Bay,30
Spirits Bay (bay),1
Spiro City Lake,5
Spitalbach,14
Spitjärnen,3
Spitzkunnersdorfer Bach,59
Spizzirò,2
Spjeldsjøen,29
Spjutasjön,3
Spjuten,5
Spjutmosjön,54
Spjutsjön,11
Spjuttjärnet,1
Spjällsjön,9
Spjärsen,25
Spjøtvatnet,29
Splice Creek,1
Split Lake,5
Splunge Creek,14
Spokane R.,3
Spokane River - Columbia River,3
"Spokane River, Columbia River, North Pacific Ocean",1
Spontin (stream),1
Spoon R.,3
Spoon River (river),3
Sporades (Archipelago),1
Sporavatnet,29
Sporrsjön,15
Sport Lake,1
Sports Lake,2
Spotted Creek,1
Spoykanal,56
Spoykanal.Wetering,18
Spragden,5
Spraggen,4
Spraggtjärnet,3
Sprague R.,23
Sprague River,1
"Sprague River, Klamath River",1
Sprague/ Williamson River,1
Sprain Brook,1
Spraktjärn,15
Spray Lakes Reservoir,3
Spray River,1
Spree,630
Spree River,1
Spring,72
Spring Bay,1
Spring Branch,5
Spring Branch of Little River,8
Spring Branch of Mountain Fork River,1
Spring Branch of Nueces,5
"Spring Branch, tributary",5
"Spring Branch, unnamed tributary",10
Spring Cr.,31
Spring Creek,513
Spring Creek - Choctawhatchee River,6
Spring Creek - Shoal River - Alabama River,1
Spring Creek - Tennessee River,50
Spring Creek Reservoir (reservoir(s)),1
Spring Creek Tributary,5
"Spring Creek, Apalachicola River",25
Spring Creek- Coosa River - Alabama River,11
Spring Fed Stream,10
Spring Lake,69
Spring Mill Pond,1
Spring R.,491
Spring River,444
Spring Tributary to Elk River,2
Spring Valley Basin,1
Spring at Nueces River,13
Spring off Kiamichi River,6
Springbach,22
Springers Brook,1
Springs,2
Springs Creek,2
Springsgöl,9
Springsjön,17
Sprockhoeveler Bach,2
Sprockhöveler Bach,74
Spruce Bog,3
Spruce Coulee Reservoir,3
Spruce Creek,11
Spruce Lake,1
Sprängstjärnen,5
Sprödaer Bach,7
Spunky Creek,1
Spänningträsket,12
Spånen,40
Spången,13
Spångtjärn,1
Spåntjärnen,3
Spår-Olatjärnen,4
Spåsjön,2
Spólnik,3
Spölträsket,10
Squankum Brook,1
Square Lake,34
Squaw Cr.,2
Squaw Creek,28
Squaw Creek (creek),1
Squirrel Creek,4
Squirrel Run,1
Srait of Juan de Fuca,2
Srebrna (Kózka),2
Sredetska,21
Srepok River,104
Sri Lanka,1
Sri Lanka Minor Coastal (misc. creek tribs),3
Sriname/western Atlantic,1
"Ssanggye-river,  Naktong-river sys",1
St Amour (),2
St Andrew Bay,1
St Andrews,29
St Andrews Bay,1
St Augustin,1
St Austell Bay,1
St Benoit (well),10
St Croix River,1
St Francis Bay Rivers,1
St Germain de Béard (hyporheic zone),6
St Hymetière (phreatic zone),11
St JOSEPH RIVER,1
St John River,1
St John's,2
St John's River,1
St Johns Reef,3
St Johns River,3
St Joseph,2
St Julien (hyporheic zone),10
St Julien de Peyrolas (hyporheic zone),19
St Just (well),2
St Laurent,2
St Lawrence,9
St Lawrence River,8
St Lucia - Caribbean Sea,2
St Lucia Lake,1
St Lucia estuary,1
St Marcel d'Ardèche (hyporheic zone),17
St Martin (resurgence),5
St Martin du Frêne (hyporheic zone),2
St Mary's,2
St Maurice de Remens (phreatic zone),1
St Paul 3 Chataeu (hyporheic zone),6
St Paul River,5
St Paulo River,3
St Rambert (hyporheic zone),14
St Restitut (spring(s)),2
St Vincent - Caribbean,1
St Vincent Gulf,19
St-Francois,14
St-Jean-Pla-de-Corts (waterpit(s)),1
St-Laurence river Canada,1
St-Lawrence,13
St-Lawrence River,3
St. Andrew Bay (bay),3
St. Andrews Creek,1
St. Bras (bay),1
St. Catherine's Creek,1
St. Clair R.,1
St. Clair River,3
St. Croix R.,23
St. Croix River,12
St. Croix Stream,1
St. Eustatius,8
St. Francis,5
St. Francis Bay,2
St. Francis R.,97
St. Francis River,65
St. George Bay.,1
St. George R.,3
St. George Sound,2
St. George's,3
St. Georges Bay,2
St. Helena Bay,2
St. Helena Cr.,3
St. Helena Creek,8
St. Helena Reservoir,2
St. James Bay (bay),1
St. John,3
St. John Bay,1
St. John R.,15
St. John's,6
St. John's R.,1
St. John's River,8
St. Johns,2
St. Johns (river),1
St. Johns Creek,1
St. Johns Ditch,23
St. Johns R.,64
St. Johns River,3
